gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	1.19	-8.13	-9.85	-0.05	0.95	0.04	-20.57	5.47	-4.22	-0.77	10.31	17.11	0.00	20.54	-13.06	-5.53	1.77	2.40	0.66	0.00	-17.59	6.69	19.86	
2.00	1.36	-8.05	-9.75	-0.05	0.94	0.04	-21.17	5.04	-4.30	-1.75	10.17	17.39	0.00	20.73	-12.65	-5.77	0.82	2.95	0.35	0.00	-17.71	6.44	19.59	
3.00	1.63	-7.75	-9.51	-0.05	0.94	0.04	-21.77	4.36	-4.44	-2.89	9.90	17.65	0.00	21.02	-11.95	-5.60	-1.05	2.02	-0.57	0.00	-17.88	6.00	19.15	
4.00	1.98	-7.25	-9.18	-0.05	0.94	0.03	-22.35	3.47	-4.74	-4.17	9.48	17.95	0.00	21.24	-10.97	-5.27	-3.28	0.30	-1.56	0.00	-18.08	5.39	18.58	
5.00	2.39	-6.70	-8.80	-0.05	0.94	0.03	-22.91	2.52	-5.15	-5.61	8.86	18.23	0.00	21.29	-9.92	-5.06	-5.41	-1.07	-1.52	0.00	-18.28	4.74	18.00	
6.00	2.79	-6.13	-8.46	-0.04	0.94	0.03	-23.35	1.55	-5.62	-7.27	7.96	18.39	0.00	21.15	-8.90	-4.83	-7.10	-2.75	-1.22	0.00	-18.42	4.08	17.48	
7.00	3.14	-5.53	-8.22	-0.04	0.94	0.03	-23.53	0.56	-6.10	-9.27	6.75	18.37	0.00	20.87	-7.96	-4.61	-8.46	-4.82	-1.29	0.00	-18.51	3.38	17.05	
8.00	3.42	-4.93	-8.05	-0.04	0.94	0.02	-23.34	-0.43	-6.51	-11.72	5.18	18.02	0.00	20.60	-7.12	-4.50	-9.82	-6.30	-2.00	0.00	-18.54	2.62	16.66	
9.00	3.61	-4.24	-7.94	-0.04	0.94	0.02	-22.69	-1.50	-6.86	-14.72	3.23	17.33	0.00	20.46	-6.30	-4.53	-11.47	-6.17	-2.64	0.00	-18.53	1.73	16.26	
10.00	3.76	-3.39	-7.91	-0.04	0.94	0.02	-21.53	-2.76	-7.14	-18.36	0.99	16.28	0.00	20.45	-5.41	-4.93	-13.48	-4.72	-2.12	0.00	-18.53	0.63	15.85	
11.00	3.89	-2.41	-7.96	-0.04	0.94	0.02	-19.92	-4.18	-7.28	-22.61	-1.41	14.86	0.00	20.42	-4.47	-5.74	-15.58	-2.92	-0.94	0.00	-18.54	-0.64	15.41	
12.00	3.99	-1.37	-8.04	-0.03	0.94	0.02	-17.94	-5.64	-7.26	-27.36	-3.72	13.21	0.00	20.23	-3.50	-6.68	-17.28	-1.38	0.11	0.00	-18.53	-1.98	14.92	
