gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	50.84	2.03	10.29	0.00	
0.00	49.98	1.99	10.11	0.00	
0.00	51.26	2.05	10.37	0.00	
0.00	55.09	2.20	11.15	0.00	
0.00	62.13	2.48	12.57	0.00	
0.00	73.61	2.93	14.89	0.00	
0.00	90.86	3.62	18.38	0.00	
0.00	113.63	4.52	23.00	0.00	
0.00	138.80	5.52	28.08	0.00	
0.00	160.49	6.39	32.48	0.00	
0.00	171.61	6.84	34.76	0.00	
0.00	166.55	6.63	33.69	0.00	
0.00	143.90	5.72	29.07	0.00	
0.00	108.62	4.32	21.97	0.00	
0.00	71.45	2.83	14.46	0.00	
0.00	45.19	1.78	9.13	0.01	
0.00	36.81	1.46	7.40	0.01	
0.00	36.72	1.46	7.43	0.01	
0.00	35.10	1.42	7.15	0.01	
0.00	30.30	1.25	6.19	0.01	
0.00	23.75	1.01	4.87	0.02	
0.00	17.75	0.75	3.65	0.03	
0.00	13.88	0.57	2.88	0.04	
0.00	12.08	0.47	2.54	0.06	
0.00	11.44	0.41	2.43	0.08	
0.00	11.22	0.39	2.44	0.18	
0.00	11.01	0.38	2.42	0.54	
0.00	10.72	0.36	2.32	1.04	
0.00	10.31	0.35	2.20	1.53	
0.00	9.74	0.33	2.08	2.02	
0.00	9.10	0.31	1.93	2.53	
0.00	8.41	0.28	1.76	3.09	
0.00	7.65	0.26	1.60	3.73	
0.00	6.86	0.25	1.38	4.40	
0.00	6.06	0.24	1.09	5.05	
0.00	5.19	0.23	0.83	5.65	
0.00	4.48	0.22	0.64	6.26	
0.00	3.98	0.21	0.53	6.84	
0.00	3.51	0.19	0.43	7.25	
0.00	2.81	0.17	0.37	7.43	
0.00	2.00	0.14	0.28	7.33	
0.00	1.18	0.11	0.23	7.05	
0.00	0.61	0.08	0.16	6.75	
0.00	0.30	0.06	0.08	6.65	
0.00	0.05	0.02	0.03	7.23	
0.00	0.00	0.00	0.00	8.68	
0.00	0.00	0.00	0.00	9.88	
0.00	0.50	0.02	0.10	11.97	
0.00	3.02	0.12	0.59	18.93	
0.00	6.61	0.26	1.29	23.30	
0.00	9.02	0.34	1.77	23.26	
0.00	8.50	0.33	1.69	51.19	
0.00	5.55	0.22	1.10	81.97	
0.00	4.46	0.17	0.90	79.60	
0.00	0.95	0.04	0.19	53.83	
0.00	1.45	0.06	0.29	59.51	
0.00	12.04	0.50	2.43	75.29	
0.00	38.54	1.55	7.83	57.02	
0.00	63.33	2.54	12.86	24.78	
0.00	74.29	2.96	15.03	4.73	
0.00	77.80	3.08	15.72	0.01	
0.00	81.58	3.24	16.50	0.01	
0.00	86.67	3.44	17.57	0.00	
0.00	92.98	3.69	18.83	0.00	
0.00	100.67	3.99	20.37	0.00	
0.00	109.71	4.36	22.20	0.00	
0.00	119.69	4.76	24.22	0.00	
0.00	129.75	5.16	26.24	0.00	
0.00	138.82	5.52	28.07	0.00	
0.00	146.09	5.81	29.55	0.00	
0.00	151.53	6.03	30.65	0.00	
0.00	155.83	6.20	31.52	0.00	
0.00	159.72	6.35	32.30	0.00	
0.00	163.30	6.50	33.03	0.00	
0.00	166.18	6.61	33.61	0.00	
0.00	167.94	6.68	33.97	0.00	
0.00	168.58	6.71	34.09	0.00	
0.00	168.68	6.71	34.10	0.00	
0.00	169.24	6.73	34.21	0.00	
0.00	171.12	6.80	34.55	0.00	
0.00	174.43	6.94	35.24	0.00	
0.00	178.94	7.12	36.16	0.00	
0.00	184.06	7.32	37.22	0.00	
0.00	189.09	7.53	38.29	0.00	
0.00	193.43	7.71	39.16	0.00	
0.00	196.42	7.83	39.77	0.00	
0.00	197.34	7.86	39.95	0.00	
0.00	195.28	7.78	39.55	0.00	
0.00	189.54	7.55	38.37	0.00	
0.00	179.81	7.16	36.39	0.00	
0.00	166.24	6.62	33.65	0.00	
0.00	149.35	5.95	30.23	0.00	
0.00	130.40	5.19	26.39	0.00	
0.00	111.22	4.43	22.50	0.00	
0.00	93.58	3.73	18.93	0.00	
0.00	78.66	3.14	15.92	0.00	
0.00	67.01	2.67	13.56	0.00	
0.00	58.53	2.34	11.84	0.00	
0.00	52.79	2.11	10.68	0.00	
0.00	49.46	1.97	10.01	0.00	
