gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-34.27	-3.26	-7.80	-16.65	-4.17	-21.60	-30.80	-24.19	-0.91	-25.02	-6.15	0.92	28.03	3.93	-1.45	0.64	-0.61	-17.94	-21.49	-10.09	1.17	0.02	0.03	
2.00	-18.83	-7.32	-7.11	32.30	-0.60	-20.18	-27.52	-24.49	-0.22	-18.98	-4.22	0.78	34.58	3.56	0.94	0.74	1.15	-18.10	-21.32	-9.97	1.18	0.03	0.03	
3.00	-20.25	-7.51	-6.86	-12.09	-42.57	-1.39	-31.66	-24.39	0.07	-18.19	-4.02	0.62	30.11	2.68	0.25	1.24	2.62	-18.21	-20.95	-9.68	1.07	0.03	0.03	
4.00	-8.92	-2.54	-7.89	29.32	59.58	5.32	-27.92	-25.17	0.28	-15.37	-5.79	0.56	42.68	6.65	-1.30	2.70	3.91	-18.00	-20.16	-9.66	0.78	0.03	0.03	
5.00	-32.51	-1.41	-5.98	13.31	-8.34	10.78	-30.38	-24.96	0.13	-19.30	-6.09	0.55	21.95	7.22	-0.38	3.87	4.84	-17.67	-19.52	-9.73	0.43	0.03	0.03	
6.00	-39.84	1.45	-6.60	48.37	-23.57	14.48	-30.37	-24.52	0.81	-16.16	-6.24	0.60	10.80	7.98	0.80	5.26	6.11	-17.68	-19.03	-9.58	0.27	0.03	0.03	
7.00	-23.73	-4.18	-9.35	7.83	-11.36	-3.09	-30.48	-22.53	1.44	-17.56	-7.03	0.84	26.91	2.17	-2.52	6.96	8.18	-17.92	-18.79	-9.24	0.12	0.03	0.03	
8.00	-24.01	-5.82	-12.79	30.05	47.26	-16.06	-31.23	-22.71	2.26	-19.95	-7.80	1.46	35.19	1.32	-4.74	8.64	8.00	-18.24	-18.70	-8.80	-0.08	0.03	0.03	
9.00	-22.88	-4.68	-7.40	16.69	-35.44	-0.88	-31.31	-22.46	3.80	-19.45	-7.41	1.32	26.92	3.71	-0.41	10.38	9.88	-18.87	-19.21	-8.34	-0.23	0.03	0.03	
10.00	-14.73	-10.28	-8.73	-27.46	-35.92	-11.79	-33.96	-23.25	4.49	-19.68	-8.96	1.80	35.11	0.49	-1.44	11.60	11.21	-19.57	-19.57	-8.23	-0.38	0.03	0.03	
11.00	-15.97	-1.47	-5.06	2.01	15.00	25.41	-30.52	-24.06	5.80	-22.04	-7.13	1.85	38.50	10.33	-0.04	13.95	12.88	-20.33	-20.01	-8.33	-0.67	0.03	0.03	
12.00	-17.77	-14.75	-5.76	-22.96	-88.50	-17.09	-35.82	-20.85	6.48	-24.86	-5.94	1.80	33.47	-3.99	-0.42	14.82	14.23	-21.63	-20.95	-8.49	-0.91	0.03	0.03	
13.00	-5.95	-4.20	-7.45	23.64	13.74	-0.99	-35.37	-22.33	7.31	-22.51	-8.87	2.72	51.33	5.28	-0.86	17.22	18.50	-23.19	-22.51	-8.83	-1.06	0.03	0.03	
14.00	-8.24	-7.41	-6.65	-21.78	-62.15	-12.62	-37.70	-21.03	7.80	-27.82	-6.65	2.49	47.88	3.80	-0.18	20.69	20.45	-25.56	-24.80	-8.99	-0.99	0.03	0.03	
15.00	-8.56	-5.28	-9.36	6.03	-3.01	-15.06	-42.61	-20.71	9.01	-29.59	-7.07	3.05	59.37	3.58	-0.32	23.95	23.55	-28.51	-28.25	-8.94	-0.80	0.03	0.03	
16.00	-14.89	-3.97	-11.30	-6.88	-103.99	-27.16	-46.52	-19.61	9.40	-34.81	-7.46	2.96	54.43	7.24	-2.11	28.21	28.88	-31.65	-32.31	-8.91	-0.54	0.03	0.03	
17.00	5.68	-11.46	-8.66	0.12	45.92	-2.88	-49.50	-20.74	10.65	-36.45	-4.63	2.74	91.02	2.85	-0.84	31.99	33.55	-34.88	-36.29	-9.12	-0.09	0.03	0.03	
18.00	15.48	-11.45	-7.60	-55.68	-18.91	-12.31	-51.13	-19.16	11.33	-43.52	-4.89	2.81	99.90	4.01	-1.96	37.25	37.82	-38.22	-40.13	-9.09	0.45	0.03	0.03	
19.00	12.54	-8.08	-5.63	-70.27	-0.87	-15.50	-55.73	-17.33	11.50	-47.46	-3.16	2.25	106.61	6.69	1.59	40.43	42.79	-41.53	-44.29	-8.95	1.13	0.03	0.03	
20.00	6.36	-4.76	-9.45	-0.27	-63.62	-16.58	-57.09	-15.96	11.58	-49.72	-0.23	0.98	99.44	10.72	2.36	45.76	48.00	-44.83	-48.46	-8.98	1.83	0.03	0.03	
21.00	8.87	-4.86	-3.87	3.39	11.32	33.59	-59.30	-16.77	11.96	-53.07	-0.35	-0.03	115.22	12.97	1.22	50.17	52.74	-48.46	-52.68	-8.96	2.62	0.03	0.03	
22.00	29.14	-4.71	-6.27	-56.94	-2.09	4.59	-62.17	-15.68	12.34	-58.21	0.37	-0.81	136.61	15.35	2.34	55.12	56.76	-51.84	-56.41	-8.82	3.46	0.03	0.03	
23.00	21.17	-4.45	-9.62	-66.84	-44.33	14.04	-67.74	-15.05	12.58	-62.45	1.69	-1.99	135.19	17.18	-0.38	59.04	60.45	-54.91	-60.07	-8.61	4.36	0.03	0.03	
24.00	14.08	-7.29	-5.41	-2.00	9.07	4.63	-68.70	-15.50	13.10	-63.47	2.02	-2.50	139.31	14.56	3.60	62.32	64.88	-58.22	-63.91	-8.58	5.25	0.03	0.03	
25.00	18.82	-9.74	-8.16	-14.77	-10.78	4.35	-72.17	-14.69	12.60	-66.44	1.82	-2.66	146.99	14.28	-0.04	65.40	68.20	-61.71	-67.57	-8.59	5.98	0.03	0.03	
26.00	9.16	-7.85	-8.86	16.06	-11.55	-6.24	-72.73	-12.87	12.80	-69.70	2.60	-3.80	142.83	18.44	0.52	68.25	70.93	-65.31	-71.04	-8.31	6.73	0.03	0.03	
27.00	34.27	-14.02	-4.55	-44.05	-75.98	-22.06	-74.67	-7.47	11.45	-70.92	3.64	-5.23	160.62	10.00	0.30	70.61	73.67	-68.67	-74.20	-7.82	7.47	0.03	0.03	
28.00	29.79	-23.04	-11.28	9.73	64.36	2.77	-76.42	-12.54	13.48	-71.56	3.86	-5.76	177.06	11.72	-5.80	71.39	73.63	-71.69	-76.71	-7.64	7.88	0.03	0.03	
29.00	15.14	-15.27	-8.91	-34.02	-113.12	-4.49	-82.24	-9.40	12.04	-74.44	5.85	-6.78	152.21	12.45	2.47	70.50	72.69	-73.71	-77.90	-7.90	8.09	0.03	0.03	
30.00	54.19	4.14	-11.93	-336.19	-274.49	-44.60	-88.41	-4.84	10.69	-74.18	0.06	-6.63	163.20	11.88	-1.15	68.16	70.59	-74.36	-78.09	-8.37	7.96	0.03	0.03	
31.00	15.38	-6.26	-13.60	9.56	-30.72	3.57	-80.93	-11.90	11.21	-71.50	3.72	-8.17	151.66	22.18	0.59	65.43	67.30	-73.75	-77.45	-8.54	7.46	0.03	0.03	
