gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-1.35	-6.03	3.40	0.11	0.58	0.04	77.16	-5.58	-11.49	-102.16	31.00	10.94	0.00	13.00	-13.13	8.76	-107.37	25.22	16.23	0.00	-20.42	10.00	2.36	
2.00	-1.06	-6.02	3.04	0.10	0.60	0.04	74.78	-4.87	-11.25	-97.61	28.77	10.55	0.00	13.02	-13.16	7.75	-104.68	25.48	16.04	0.00	-20.38	9.85	2.87	
3.00	-1.41	-6.09	3.49	0.09	0.63	0.04	72.53	-5.04	-11.32	-92.25	26.31	10.37	0.00	13.97	-12.87	7.60	-101.53	25.79	16.40	0.00	-19.24	9.98	2.62	
4.00	-0.71	-5.40	2.89	0.07	0.66	0.04	69.06	-4.30	-10.38	-85.63	22.83	9.91	0.00	13.15	-12.11	5.98	-97.19	25.93	16.70	0.00	-19.61	8.71	3.27	
5.00	-0.45	-4.81	2.89	0.05	0.69	0.03	65.37	-4.17	-9.79	-77.72	18.69	9.46	0.00	12.86	-11.35	4.82	-92.39	26.47	17.06	0.00	-19.17	7.63	3.37	
6.00	0.02	-3.81	2.76	0.02	0.73	0.03	60.80	-4.22	-8.91	-68.11	13.66	9.09	0.00	11.94	-10.26	3.08	-86.58	26.89	17.29	0.00	-19.08	5.94	3.47	
7.00	0.88	-2.41	2.32	-0.01	0.76	0.02	54.89	-4.35	-8.06	-56.32	7.89	8.64	0.00	9.99	-8.69	0.79	-79.36	26.86	17.64	0.00	-19.59	3.71	3.70	
8.00	1.06	-0.92	2.72	-0.04	0.80	0.01	48.27	-5.56	-8.42	-42.37	2.35	9.17	0.00	8.21	-6.66	-0.37	-70.72	26.82	18.30	0.00	-19.24	1.69	2.88	
9.00	1.13	0.74	3.24	-0.07	0.84	0.00	41.39	-7.01	-9.39	-28.70	2.95	10.75	0.00	5.61	-4.31	-1.27	-60.77	26.66	18.60	0.00	-18.79	-0.48	1.77	
10.00	1.05	1.98	3.58	-0.10	0.88	-0.01	35.76	-8.21	-11.30	-18.35	3.71	7.90	0.00	2.67	-2.03	-1.42	-50.15	25.64	17.76	0.00	-18.26	-1.99	0.91	
11.00	0.67	2.42	4.05	-0.12	0.90	-0.02	31.98	-9.09	-12.99	-13.57	2.94	4.21	0.00	0.42	-0.33	-0.50	-40.37	23.77	15.65	0.00	-17.57	-2.46	-0.08	
12.00	0.22	1.96	4.43	-0.15	0.93	-0.02	29.92	-9.28	-13.16	-14.87	4.90	5.25	0.00	-1.40	0.12	0.22	-31.74	22.27	13.89	0.00	-16.89	-2.03	-0.62	
