gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	75.22	3.03	15.29	0.73	
2.00	68.02	2.75	13.81	5.01	
3.00	59.44	2.40	12.05	11.42	
4.00	69.97	2.82	14.17	12.88	
5.00	118.65	4.77	24.04	6.38	
6.00	240.54	9.62	48.76	1.26	
7.00	417.89	16.66	84.64	0.13	
8.00	622.28	24.78	125.95	0.00	
9.00	842.02	33.52	170.37	0.00	
10.00	1066.81	42.47	215.82	0.00	
11.00	1286.69	51.23	260.35	0.00	
12.00	1495.49	59.54	302.59	0.00	
13.00	1689.43	67.26	341.83	0.00	
14.00	1864.21	74.22	377.21	0.00	
15.00	2013.70	80.17	407.47	0.00	
16.00	2138.97	85.16	432.82	0.00	
17.00	2242.73	89.29	453.82	0.00	
18.00	2327.36	92.66	470.94	0.00	
19.00	2393.86	95.31	484.40	0.00	
20.00	2443.91	97.31	494.53	0.00	
21.00	2479.93	98.74	501.83	0.00	
22.00	2502.52	99.64	506.40	0.00	
23.00	2511.43	100.00	508.19	0.00	
24.00	2505.95	99.78	507.08	0.00	
25.00	2485.90	98.98	503.03	0.00	
26.00	2451.92	97.63	496.15	0.00	
27.00	2404.40	95.73	486.54	0.00	
28.00	2343.73	93.32	474.26	0.00	
29.00	2271.78	90.45	459.70	0.00	
30.00	2192.24	87.28	443.60	0.00	
31.00	2107.51	83.91	426.45	0.00	
32.00	2019.99	80.42	408.75	0.00	
33.00	1931.80	76.91	390.90	0.00	
34.00	1843.86	73.41	373.08	0.00	
35.00	1755.89	69.90	355.28	0.00	
36.00	1667.22	66.38	337.37	0.00	
37.00	1576.88	62.78	319.06	0.00	
38.00	1484.05	59.08	300.25	0.00	
39.00	1388.87	55.30	281.03	0.00	
40.00	1291.81	51.43	261.35	0.00	
41.00	1193.74	47.52	241.55	0.00	
42.00	1096.18	43.64	221.79	0.00	
43.00	1000.20	39.82	202.41	0.00	
44.00	907.03	36.11	183.52	0.00	
45.00	817.81	32.56	165.47	0.00	
46.00	732.37	29.17	148.24	0.00	
47.00	651.42	25.95	131.89	0.00	
48.00	574.15	22.88	116.25	0.00	
49.00	500.70	19.95	101.35	0.01	
50.00	430.46	17.17	87.19	0.01	
51.00	363.72	14.51	73.70	0.01	
52.00	300.86	12.00	60.96	0.01	
53.00	242.41	9.66	49.12	0.02	
54.00	190.07	7.58	38.52	0.02	
55.00	144.72	5.77	29.35	0.03	
56.00	108.66	4.35	22.06	0.04	
57.00	80.81	3.23	16.40	0.04	
58.00	61.29	2.43	12.41	0.05	
59.00	48.09	1.87	9.72	0.05	
60.00	39.45	1.53	7.97	0.06	
61.00	33.90	1.32	6.85	0.07	
62.00	30.36	1.17	6.11	0.07	
63.00	27.92	1.07	5.58	0.08	
64.00	26.11	1.01	5.18	0.09	
65.00	24.72	0.96	4.86	0.10	
66.00	23.55	0.92	4.63	0.11	
67.00	22.48	0.88	4.39	0.12	
68.00	21.38	0.85	4.15	0.13	
69.00	20.14	0.81	3.86	0.14	
70.00	18.71	0.76	3.51	0.18	
71.00	17.01	0.70	3.14	0.26	
72.00	15.12	0.64	2.75	0.36	
73.00	13.18	0.59	2.33	0.55	
74.00	11.24	0.52	1.95	0.78	
75.00	9.46	0.46	1.62	1.12	
76.00	7.87	0.40	1.38	1.56	
77.00	6.58	0.35	1.11	2.11	
78.00	5.51	0.31	0.88	2.74	
79.00	4.54	0.27	0.68	3.42	
80.00	3.62	0.24	0.56	4.19	
81.00	2.78	0.20	0.46	4.99	
82.00	2.16	0.16	0.35	5.89	
83.00	1.69	0.13	0.27	6.86	
84.00	1.33	0.11	0.22	7.81	
85.00	1.04	0.09	0.18	8.62	
86.00	0.81	0.08	0.14	9.24	
87.00	0.63	0.07	0.11	9.66	
88.00	0.48	0.06	0.09	10.17	
89.00	0.34	0.05	0.08	11.29	
90.00	0.24	0.03	0.05	13.70	
91.00	0.15	0.02	0.03	18.42	
92.00	0.03	0.01	0.02	27.14	
93.00	0.01	0.00	0.01	39.51	
94.00	0.00	0.00	0.00	52.88	
95.00	0.00	0.00	0.00	63.45	
96.00	0.03	0.00	0.01	61.19	
97.00	3.72	0.17	0.70	38.79	
98.00	20.85	0.85	4.17	16.65	
99.00	47.30	1.89	9.58	2.63	
100.00	73.35	2.95	14.91	1.29	
