gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	0.80	0.60	1.15	0.04	0.00	0.02	1.03	0.88	1.59	1.72	1.14	1.47	0.00	1.02	0.93	0.90	1.99	1.92	1.86	0.00	0.77	0.90	1.42	
0.00	0.80	0.60	1.14	0.04	0.00	0.02	1.04	0.89	1.55	1.75	1.30	1.51	0.00	1.04	0.92	0.92	2.08	1.90	1.84	0.00	0.77	0.89	1.43	
0.00	0.81	0.61	1.12	0.04	0.00	0.02	1.06	0.89	1.48	1.80	1.45	1.56	0.00	1.05	0.93	0.93	2.16	1.90	1.84	0.00	0.77	0.89	1.44	
0.00	0.82	0.62	1.11	0.04	0.00	0.02	1.07	0.90	1.39	1.84	1.55	1.58	0.00	1.07	0.94	0.94	2.20	1.93	1.84	0.00	0.78	0.89	1.47	
0.00	0.82	0.64	1.11	0.04	0.00	0.02	1.09	0.89	1.30	1.87	1.49	1.54	0.00	1.08	0.95	0.96	2.23	2.01	1.85	0.00	0.80	0.90	1.49	
0.00	0.83	0.65	1.11	0.04	0.00	0.02	1.10	0.89	1.22	1.91	1.31	1.37	0.00	1.11	0.97	0.98	2.25	2.19	1.90	0.00	0.81	0.89	1.52	
0.00	0.82	0.67	1.10	0.04	0.00	0.02	1.09	0.89	1.17	2.01	1.81	1.18	0.00	1.15	0.99	1.01	2.27	2.49	2.01	0.00	0.82	0.89	1.55	
0.00	0.82	0.70	1.09	0.04	0.00	0.02	1.10	0.90	1.12	2.11	2.00	1.08	0.00	1.18	1.02	1.03	2.27	2.83	2.11	0.00	0.83	0.89	1.57	
0.00	0.81	0.74	1.10	0.04	0.00	0.02	1.12	0.93	1.12	2.16	1.85	1.07	0.00	1.24	1.07	1.06	2.26	3.11	2.19	0.00	0.85	0.91	1.59	
0.00	0.81	0.78	1.16	0.04	0.00	0.02	1.17	0.97	1.22	2.11	1.71	1.05	0.00	1.31	1.18	1.11	2.21	3.25	2.25	0.00	0.85	0.94	1.62	
0.00	0.82	0.79	1.19	0.04	0.00	0.02	1.20	0.97	1.29	2.03	1.70	1.03	0.00	1.33	1.23	1.13	2.12	3.23	2.22	0.00	0.85	0.92	1.61	
0.00	0.81	0.77	1.19	0.04	0.00	0.02	1.22	0.97	1.27	1.91	1.71	1.05	0.00	1.34	1.19	1.15	2.04	3.15	2.15	0.00	0.85	0.89	1.56	
0.00	0.78	0.74	1.21	0.04	0.00	0.02	1.24	0.95	1.28	1.77	1.69	1.06	0.00	1.34	1.15	1.16	1.97	3.07	2.05	0.00	0.84	0.86	1.52	
0.00	0.76	0.72	1.23	0.04	0.00	0.02	1.24	0.93	1.29	1.66	1.63	1.08	0.00	1.35	1.11	1.17	1.90	3.01	1.94	0.00	0.82	0.84	1.51	
0.00	0.75	0.70	1.24	0.04	0.00	0.02	1.22	0.93	1.32	1.62	1.59	1.09	0.00	1.35	1.07	1.18	1.83	2.92	1.84	0.00	0.79	0.83	1.49	
