gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	434.67	17.30	87.95	0.00	
0.00	439.74	17.51	89.01	0.00	
0.00	449.81	17.88	90.98	0.01	
0.00	452.35	17.99	91.55	0.01	
0.00	444.96	17.70	89.98	8.51	
0.00	375.89	14.95	75.95	59.50	
0.00	282.88	11.26	57.24	76.41	
0.00	293.43	11.66	59.36	54.87	
0.00	228.64	9.12	46.32	72.56	
0.00	109.07	4.38	22.27	50.99	
0.00	5.45	0.24	1.03	53.46	
0.00	12.10	0.46	2.43	60.77	
0.00	6.57	0.28	1.09	8.58	
0.00	11.91	0.42	2.34	9.04	
0.00	0.02	0.02	0.02	5.28	
0.00	0.01	0.01	0.00	1.83	
0.00	0.00	0.00	0.00	2.83	
0.00	11.88	0.43	2.35	7.34	
0.00	105.49	4.22	21.39	9.40	
0.00	217.46	8.66	44.02	10.34	
0.00	283.69	11.29	57.42	10.22	
0.00	290.27	11.54	58.80	8.18	
0.00	313.30	12.47	63.38	39.76	
0.00	333.40	13.26	67.45	43.63	
0.00	379.53	15.11	76.80	49.54	
0.00	433.19	17.25	87.69	52.45	
0.00	443.88	17.67	89.80	48.27	
0.00	455.55	18.14	92.15	45.46	
0.00	451.52	17.97	91.37	46.93	
0.00	435.83	17.35	88.15	40.69	
0.00	425.66	16.94	86.12	38.65	
0.00	410.40	16.32	82.87	37.18	
0.00	397.55	15.82	80.40	30.31	
0.00	399.90	15.91	80.89	15.43	
0.00	407.90	16.26	82.59	0.03	
0.00	416.29	16.56	84.22	0.01	
0.00	383.28	15.26	77.58	0.00	
0.00	280.26	11.17	56.82	0.00	
0.00	114.85	4.59	23.35	0.00	
0.00	222.16	8.85	44.96	0.00	
0.00	343.56	13.69	69.61	0.00	
0.00	453.54	18.06	91.75	0.00	
0.00	508.35	20.24	102.84	0.00	
0.00	295.91	11.78	59.87	0.00	
0.00	114.69	4.56	23.20	0.00	
0.00	79.17	3.15	16.02	0.00	
0.00	66.04	2.62	13.39	0.00	
0.00	87.92	3.49	17.84	0.00	
0.00	92.17	3.66	18.66	0.00	
0.00	98.74	3.93	19.98	0.00	
0.00	80.06	3.18	16.22	0.00	
0.00	84.44	3.36	17.12	0.00	
0.00	79.51	3.15	16.12	0.00	
0.00	81.98	3.25	16.60	0.00	
0.00	87.56	3.49	17.74	0.00	
0.00	94.89	3.77	19.26	0.00	
0.00	98.18	3.92	19.91	0.00	
0.00	118.85	4.71	24.07	0.00	
0.00	159.34	6.34	32.25	0.00	
0.00	207.11	8.23	41.85	0.00	
0.00	230.26	9.17	46.60	0.00	
0.00	212.77	8.47	43.05	0.00	
0.00	192.47	7.68	39.08	0.00	
0.00	194.03	7.75	39.30	0.00	
0.00	250.80	9.98	50.76	0.00	
0.00	305.73	12.20	62.05	0.00	
0.00	349.26	13.90	70.66	0.00	
0.00	385.88	15.37	78.05	0.00	
0.00	427.75	17.02	86.50	0.00	
0.00	448.74	17.86	90.70	0.00	
0.00	471.26	18.78	95.50	0.00	
0.00	487.22	19.39	98.54	0.00	
0.00	472.56	18.80	95.54	0.00	
0.00	450.72	17.93	91.06	0.00	
0.00	387.16	15.37	77.98	0.00	
0.00	327.00	13.00	66.16	0.01	
0.00	280.22	11.14	56.70	0.01	
0.00	261.31	10.38	52.85	0.01	
0.00	278.61	11.06	56.44	0.08	
0.00	288.32	11.45	58.32	0.93	
0.00	260.26	10.36	52.74	4.04	
0.00	164.11	6.54	33.33	7.48	
0.00	67.48	2.70	13.68	8.81	
0.00	6.74	0.28	1.31	9.27	
0.00	0.94	0.13	0.20	9.33	
0.00	0.00	0.00	0.00	6.09	
0.00	0.00	0.00	0.00	3.79	
0.00	0.31	0.02	0.03	3.53	
0.00	0.00	0.00	0.00	29.17	
0.00	7.33	0.30	1.51	76.88	
0.00	158.32	6.29	32.09	61.28	
0.00	312.45	12.45	63.29	99.74	
0.00	461.11	18.35	93.26	90.36	
0.00	485.18	19.33	98.35	55.74	
0.00	457.90	18.22	92.65	0.02	
0.00	404.97	16.11	81.89	0.00	
0.00	349.82	13.93	70.79	0.00	
0.00	308.74	12.29	62.45	0.00	
0.00	300.97	11.99	60.97	0.00	
0.00	284.78	11.33	57.63	0.00	
