gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-5.36	3.03	0.50	-0.08	1.00	0.03	21.43	-3.04	-11.25	-4.50	8.93	16.97	0.00	-8.16	2.35	4.08	-32.30	-10.92	6.03	0.00	-16.12	-2.71	-10.49	
2.00	-4.94	2.92	0.38	-0.08	0.99	0.03	21.28	-2.93	-11.90	-4.99	8.60	16.66	0.00	-7.83	2.41	4.22	-35.45	-9.89	6.99	0.00	-16.56	-2.39	-9.84	
3.00	-4.49	2.69	0.29	-0.08	0.99	0.03	21.15	-2.72	-12.23	-5.92	7.54	15.60	0.00	-7.43	2.30	4.28	-38.73	-8.85	8.08	0.00	-17.05	-1.95	-9.13	
4.00	-4.02	2.38	0.24	-0.08	0.99	0.03	21.02	-2.49	-12.29	-7.33	5.74	13.86	0.00	-6.96	2.09	4.30	-42.12	-7.84	9.21	0.00	-17.58	-1.43	-8.39	
5.00	-3.52	2.04	0.24	-0.08	0.98	0.03	20.92	-2.26	-12.13	-9.25	3.40	11.66	0.00	-6.43	1.81	4.30	-45.59	-6.87	10.32	0.00	-18.12	-0.87	-7.64	
6.00	-3.02	1.68	0.27	-0.08	0.98	0.03	20.87	-2.06	-11.73	-11.73	1.48	9.61	0.00	-5.81	1.49	4.29	-49.12	-5.90	11.36	0.00	-18.68	-0.28	-6.88	
7.00	-2.62	1.04	0.25	-0.08	0.97	0.03	21.15	-1.50	-10.95	-14.93	3.06	8.23	0.00	-4.94	0.81	4.11	-52.73	-5.06	12.33	0.00	-19.21	0.55	-5.91	
8.00	-2.31	0.20	0.19	-0.08	0.96	0.04	21.78	-0.65	-10.10	-18.73	5.90	7.31	0.00	-3.83	-0.15	3.87	-56.39	-4.27	13.19	0.00	-19.73	1.59	-4.80	
9.00	-2.04	-0.75	0.12	-0.08	0.96	0.04	22.67	0.32	-9.34	-22.91	8.87	6.72	0.00	-2.55	-1.24	3.65	-60.06	-3.49	13.91	0.00	-20.27	2.71	-3.59	
10.00	-1.79	-1.64	0.06	-0.08	0.95	0.04	23.65	1.19	-8.84	-27.16	11.19	6.32	0.00	-1.15	-2.22	3.59	-63.67	-2.70	14.42	0.00	-20.89	3.76	-2.38	
11.00	-1.56	-2.18	0.09	-0.08	0.95	0.04	24.43	1.50	-8.84	-31.13	13.62	6.63	0.00	0.32	-2.71	3.76	-67.03	-1.95	14.60	0.00	-21.51	4.47	-1.37	
12.00	-1.37	-2.50	0.17	-0.08	0.94	0.04	24.86	1.46	-9.15	-34.46	16.11	7.62	0.00	1.83	-2.92	4.03	-70.10	-1.20	14.63	0.00	-22.02	4.94	-0.49	
13.00	-1.27	-2.75	0.28	-0.09	0.94	0.04	24.95	1.32	-9.64	-37.10	18.58	8.81	0.00	3.44	-3.06	4.31	-72.95	-0.35	14.60	0.00	-22.37	5.33	0.37	
14.00	-1.26	-3.02	0.38	-0.09	0.93	0.04	24.76	1.23	-10.25	-39.05	20.92	9.95	0.00	5.16	-3.24	4.54	-75.59	0.59	14.54	0.00	-22.53	5.73	1.26	
15.00	-1.34	-3.41	0.46	-0.09	0.93	0.04	24.29	1.32	-10.92	-40.29	23.03	10.96	0.00	7.00	-3.57	4.70	-78.01	1.62	14.47	0.00	-22.51	6.21	2.20	
16.00	-1.50	-3.84	0.45	-0.09	0.93	0.04	23.65	1.55	-11.50	-41.02	24.91	11.88	0.00	8.92	-4.01	4.75	-80.11	2.59	14.40	0.00	-22.38	6.70	3.23	
17.00	-1.71	-4.25	0.34	-0.09	0.92	0.04	22.93	1.83	-11.88	-41.46	26.49	12.71	0.00	10.86	-4.46	4.69	-81.88	3.45	14.30	0.00	-22.21	7.11	4.40	
18.00	-1.97	-4.55	0.04	-0.09	0.92	0.04	22.23	2.07	-11.94	-41.76	27.77	13.45	0.00	12.81	-4.78	4.44	-83.29	4.19	14.05	0.00	-22.01	7.39	5.76	
