gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	9.20	0.28	1.84	3.16	
0.00	7.65	0.32	1.53	22.90	
0.00	0.00	0.00	0.00	33.21	
0.00	0.00	0.00	0.00	22.84	
0.00	0.00	0.00	0.00	24.15	
0.00	0.00	0.00	0.00	25.25	
0.00	0.00	0.00	0.00	28.17	
0.00	0.00	0.00	0.00	37.52	
0.00	1.03	0.07	0.21	56.72	
0.00	16.33	0.66	3.30	66.40	
0.00	34.31	1.41	7.03	68.56	
0.00	53.14	2.13	10.77	73.44	
0.00	69.85	2.82	14.18	73.45	
0.00	86.11	3.44	17.47	70.07	
0.00	100.10	3.99	20.28	66.32	
0.00	110.89	4.43	22.47	66.03	
0.00	118.72	4.74	24.05	65.46	
0.00	127.65	5.09	25.93	64.21	
0.00	137.89	5.51	27.97	62.46	
0.00	146.53	5.86	29.69	61.35	
0.00	155.36	6.18	31.44	60.60	
0.00	163.72	6.50	33.20	59.93	
0.00	177.28	7.05	35.87	60.87	
0.00	192.66	7.65	38.99	61.72	
0.00	203.77	8.10	41.24	61.19	
0.00	218.17	8.69	44.13	61.90	
0.00	234.57	9.34	47.48	61.91	
0.00	253.35	10.09	51.28	60.41	
0.00	272.26	10.84	55.10	57.84	
0.00	289.06	11.49	58.49	54.79	
0.00	304.68	12.12	61.63	53.48	
0.00	317.51	12.63	64.26	51.49	
0.00	328.78	13.08	66.55	45.91	
0.00	339.97	13.52	68.71	39.02	
0.00	352.88	14.04	71.40	34.53	
0.00	371.53	14.79	75.17	24.45	
0.00	387.72	15.42	78.38	4.31	
0.00	389.92	15.50	78.74	0.01	
0.00	384.46	15.28	77.64	0.01	
0.00	383.68	15.25	77.57	0.00	
0.00	385.56	15.34	77.97	0.00	
0.00	374.93	14.92	75.79	0.00	
0.00	365.12	14.53	73.88	0.00	
0.00	363.77	14.48	73.54	0.00	
0.00	362.77	14.46	73.53	0.00	
0.00	357.19	14.22	72.25	0.00	
0.00	353.62	14.09	71.63	0.00	
0.00	347.04	13.82	70.20	0.00	
0.00	342.15	13.62	69.18	0.00	
0.00	338.36	13.47	68.45	0.00	
0.00	331.88	13.20	67.06	0.00	
0.00	322.48	12.84	65.25	0.00	
0.00	311.53	12.41	63.12	0.00	
0.00	303.76	12.10	61.52	0.00	
0.00	299.25	11.92	60.54	0.00	
0.00	287.49	11.45	58.20	0.00	
0.00	274.02	10.90	55.39	0.00	
0.00	265.37	10.56	53.65	0.00	
0.00	253.30	10.09	51.21	0.00	
0.00	239.89	9.56	48.61	0.00	
0.00	228.89	9.09	46.16	0.00	
0.00	216.75	8.62	43.83	0.00	
0.00	208.47	8.28	42.08	0.00	
0.00	204.80	8.13	41.27	0.00	
0.00	201.12	8.00	40.66	0.00	
0.00	202.55	8.04	40.85	0.00	
0.00	200.69	7.97	40.47	0.00	
0.00	199.20	7.92	40.23	0.00	
0.00	193.10	7.69	39.06	0.00	
0.00	176.72	7.04	35.75	0.00	
0.00	172.83	6.88	34.95	0.00	
0.00	188.09	7.49	38.05	0.00	
0.00	210.79	8.38	42.65	0.00	
0.00	244.11	9.70	49.36	0.01	
0.00	263.07	10.47	53.25	0.03	
0.00	266.67	10.59	53.93	2.30	
0.00	251.60	10.02	50.95	5.44	
0.00	219.72	8.76	44.55	5.88	
0.00	165.23	6.53	33.60	6.27	
0.00	98.57	3.89	20.02	6.78	
0.00	31.75	1.24	6.44	7.81	
0.00	4.00	0.20	0.51	8.68	
0.00	0.07	0.04	0.07	7.48	
0.00	0.00	0.00	0.00	4.60	
0.00	0.00	0.01	0.00	4.17	
0.00	0.00	0.00	0.00	3.02	
0.00	0.00	0.00	0.00	2.15	
0.00	0.00	0.00	0.00	1.67	
0.00	0.00	0.00	0.00	2.11	
0.00	0.00	0.00	0.00	1.16	
0.00	0.00	0.00	0.00	1.33	
0.00	0.00	0.00	0.00	0.88	
0.00	0.00	0.00	0.00	1.04	
0.00	0.00	0.00	0.00	1.25	
0.00	0.00	0.00	0.00	1.03	
0.00	0.00	0.00	0.00	0.64	
0.00	0.00	0.00	0.00	1.40	
0.00	0.00	0.00	0.00	1.39	
0.00	0.88	0.08	0.18	9.88	
0.00	8.29	0.29	1.67	5.96	
