gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	38.14	1.56	7.81	5.81	
0.00	51.53	2.07	10.51	16.82	
0.00	55.87	2.25	11.41	26.16	
0.00	62.05	2.49	12.64	28.70	
0.00	91.85	3.66	18.65	20.74	
0.00	135.04	5.36	27.32	4.81	
0.00	173.85	6.91	35.17	0.81	
0.00	209.45	8.33	42.33	0.00	
0.00	242.02	9.62	48.91	0.00	
0.00	271.15	10.80	54.87	0.00	
0.00	293.94	11.71	59.51	0.00	
0.00	307.84	12.26	62.34	0.00	
0.00	313.42	12.48	63.45	0.00	
0.00	311.61	12.41	63.08	0.00	
0.00	304.04	12.11	61.53	0.00	
0.00	293.52	11.69	59.40	0.00	
0.00	282.31	11.24	57.13	0.00	
0.00	271.47	10.81	54.94	0.00	
0.00	260.86	10.39	52.79	0.00	
0.00	250.30	9.97	50.65	0.00	
0.00	238.67	9.51	48.30	0.00	
0.00	225.30	8.97	45.59	0.00	
0.00	210.09	8.37	42.51	0.00	
0.00	193.38	7.70	39.13	0.00	
0.00	176.06	7.01	35.63	0.00	
0.00	159.35	6.35	32.24	0.00	
0.00	145.18	5.79	29.38	0.00	
0.00	135.39	5.39	27.39	0.00	
0.00	130.06	5.18	26.31	0.00	
0.00	128.36	5.11	25.97	0.00	
0.00	129.22	5.15	26.15	0.00	
0.00	131.74	5.25	26.66	0.00	
0.00	135.56	5.40	27.44	0.00	
0.00	140.96	5.61	28.55	0.00	
0.00	148.76	5.92	30.12	0.00	
0.00	160.08	6.37	32.37	0.00	
0.00	175.59	6.99	35.53	0.00	
0.00	195.04	7.77	39.50	0.00	
0.00	217.17	8.65	43.94	0.00	
0.00	239.90	9.56	48.56	0.00	
0.00	260.86	10.39	52.78	0.00	
0.00	278.26	11.08	56.31	0.00	
0.00	291.05	11.59	58.89	0.00	
0.00	298.98	11.89	60.41	0.00	
0.00	301.63	11.99	60.95	0.00	
0.00	300.60	11.96	60.79	0.00	
0.00	296.00	11.77	59.89	0.00	
0.00	288.45	11.46	58.32	0.01	
0.00	276.98	11.00	55.95	0.01	
0.00	261.45	10.39	52.85	0.01	
0.00	241.30	9.59	48.81	0.01	
0.00	216.75	8.63	43.87	0.01	
0.00	188.89	7.53	38.23	0.02	
0.00	158.95	6.35	32.18	0.02	
0.00	129.09	5.17	26.15	0.03	
0.00	100.66	4.03	20.40	0.03	
0.00	75.10	3.01	15.24	0.03	
0.00	53.70	2.18	10.93	0.04	
0.00	36.69	1.51	7.51	0.04	
0.00	24.22	1.00	4.99	0.04	
0.00	16.26	0.67	3.36	0.05	
0.00	11.93	0.47	2.49	0.05	
0.00	9.93	0.37	2.13	0.06	
0.00	9.25	0.36	2.06	0.07	
0.00	9.14	0.36	2.09	0.06	
0.00	9.25	0.33	2.09	0.08	
0.00	9.35	0.32	2.09	0.10	
0.00	9.35	0.32	2.10	0.10	
0.00	9.26	0.31	2.11	0.12	
0.00	9.11	0.30	2.12	0.26	
0.00	8.95	0.28	2.06	0.54	
0.00	8.82	0.26	1.98	0.91	
0.00	8.66	0.26	1.90	1.34	
0.00	8.48	0.27	1.77	1.82	
0.00	8.15	0.26	1.62	2.33	
0.00	7.67	0.26	1.49	2.87	
0.00	7.11	0.26	1.32	3.39	
0.00	6.48	0.26	1.14	3.91	
0.00	5.83	0.25	0.98	4.45	
0.00	5.18	0.24	0.88	4.98	
0.00	4.66	0.24	0.78	5.48	
0.00	4.26	0.22	0.68	5.87	
0.00	3.80	0.20	0.60	6.14	
0.00	3.27	0.18	0.50	6.33	
0.00	2.69	0.17	0.41	6.49	
0.00	2.21	0.16	0.31	6.61	
0.00	1.86	0.14	0.23	6.67	
0.00	1.57	0.13	0.22	6.73	
0.00	1.40	0.10	0.20	6.92	
0.00	1.25	0.09	0.16	7.48	
0.00	0.93	0.07	0.12	8.95	
0.00	0.18	0.04	0.08	11.26	
0.00	0.04	0.01	0.02	12.82	
0.00	0.00	0.00	0.00	12.38	
0.00	0.00	0.00	0.00	9.30	
0.00	0.06	0.00	0.01	12.98	
0.00	8.46	0.34	1.69	22.17	
0.00	20.22	0.84	4.09	17.28	
0.00	31.57	1.29	6.47	6.72	
0.00	39.45	1.61	8.08	7.56	
