gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-25.75	6.84	-23.87	62.47	-4.89	-114.78	-41.39	-1.29	-3.11	14.19	-42.73	-1.88	17.86	36.81	7.56	-44.28	-42.43	-2.15	-107.00	-0.32	12.72	0.00	0.03	
2.00	-57.38	-42.46	-24.96	-20.86	100.31	27.25	-61.38	-23.48	0.78	14.37	-35.81	-1.13	22.81	27.57	3.35	-43.88	-40.53	-3.97	-108.72	-1.07	12.84	-0.09	0.03	
3.00	-38.15	-43.30	-12.28	-25.38	-72.24	106.41	-62.85	-15.99	1.89	20.70	-31.38	-0.83	23.17	14.54	0.33	-35.34	-36.60	-2.09	-109.89	-2.12	13.12	-0.04	0.03	
4.00	19.73	-2.90	-2.34	39.48	-57.97	-5.64	-13.24	15.89	-0.30	21.86	-30.83	0.04	28.18	13.94	-2.57	-13.49	-32.91	0.37	-110.17	-1.25	13.29	-0.01	0.03	
5.00	6.38	-13.09	-9.73	-15.49	-63.89	13.13	-38.15	3.56	2.49	26.58	-28.62	0.01	39.10	13.22	-6.88	-18.25	-28.28	2.19	-109.43	-0.47	13.11	0.02	0.03	
6.00	-11.04	-7.53	-8.42	-72.29	-91.10	35.12	-73.23	2.02	4.96	30.61	-27.07	-0.41	52.71	12.39	-5.61	-32.87	-23.87	2.80	-107.40	1.04	12.43	0.02	0.03	
7.00	28.26	-0.73	1.07	-32.74	-166.31	-1.82	-53.17	2.92	5.42	30.93	-24.24	-0.78	58.74	12.32	-6.11	-25.73	-19.56	4.76	-103.96	2.35	11.23	0.06	0.03	
8.00	-1.12	-9.60	0.29	-17.54	29.67	-1.14	-48.70	-12.50	7.63	30.19	-23.02	-1.54	45.56	20.36	1.09	-20.96	-15.51	6.98	-98.78	2.90	9.44	0.14	0.03	
9.00	-14.40	-2.75	5.38	-36.99	35.13	-19.88	-58.88	-2.93	8.69	29.99	-16.58	-2.51	42.88	14.71	2.66	-22.88	-11.29	5.66	-92.36	3.49	7.56	0.14	0.03	
10.00	-29.21	-0.90	10.67	9.32	10.04	-23.19	-57.98	-3.93	9.10	29.76	-13.04	-3.50	24.80	6.50	7.57	-18.42	-7.65	2.24	-84.17	2.92	5.52	0.08	0.03	
11.00	-8.10	-6.91	12.27	25.67	-49.57	-40.25	-52.28	-14.58	8.98	26.32	-9.24	-4.43	33.52	-3.17	6.49	-8.95	-4.94	-1.06	-74.30	1.44	3.75	0.05	0.03	
12.00	-0.30	-8.08	8.87	36.16	-112.28	-26.72	-60.96	-25.82	10.42	27.02	-7.38	-5.17	42.09	-5.69	6.65	-3.28	-1.77	-3.73	-63.46	0.28	2.17	0.03	0.02	
13.00	-7.30	-12.10	15.12	19.49	-163.78	18.85	-65.65	-24.35	10.85	27.77	-0.76	-6.41	32.05	-14.78	6.59	0.95	1.25	-5.63	-50.50	-0.25	1.27	0.03	0.05	
