gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	0.00	0.00	0.00	40.24	
2.00	0.58	0.04	0.08	28.15	
3.00	2.47	0.14	0.37	17.31	
4.00	3.34	0.17	0.55	34.10	
5.00	1.17	0.06	0.19	88.27	
6.00	0.07	0.00	0.01	157.40	
7.00	0.00	0.00	0.00	190.76	
8.00	0.37	0.01	0.08	163.82	
9.00	3.48	0.14	0.71	101.61	
10.00	16.77	0.68	3.33	42.15	
11.00	46.73	1.89	9.43	9.68	
12.00	88.95	3.59	18.06	1.02	
13.00	133.12	5.34	27.00	0.06	
14.00	175.64	7.04	35.63	0.02	
15.00	215.75	8.64	43.76	0.02	
16.00	252.52	10.09	51.19	0.01	
17.00	285.46	11.40	57.85	0.01	
18.00	314.74	12.56	63.77	0.01	
19.00	341.20	13.62	69.13	0.01	
20.00	366.03	14.61	74.16	0.01	
21.00	390.53	15.57	79.11	0.01	
22.00	415.44	16.57	84.16	0.01	
23.00	440.90	17.57	89.31	0.00	
24.00	466.76	18.61	94.56	0.00	
25.00	493.27	19.66	99.88	0.00	
26.00	520.61	20.75	105.43	0.00	
27.00	549.37	21.89	111.25	0.00	
28.00	580.52	23.13	117.55	0.00	
29.00	614.65	24.49	124.46	0.00	
30.00	651.81	25.96	131.96	0.00	
31.00	692.12	27.57	140.16	0.00	
32.00	736.13	29.32	149.04	0.00	
33.00	784.07	31.22	158.63	0.00	
34.00	835.47	33.26	169.06	0.00	
35.00	890.80	35.46	180.25	0.00	
36.00	949.93	37.82	192.25	0.00	
37.00	1013.23	40.34	205.00	0.00	
38.00	1080.54	43.03	218.70	0.00	
39.00	1152.08	45.87	233.13	0.00	
40.00	1227.59	48.86	248.38	0.00	
41.00	1306.88	52.02	264.42	0.00	
42.00	1389.96	55.33	281.21	0.00	
43.00	1476.72	58.79	298.79	0.00	
44.00	1567.03	62.39	317.12	0.00	
45.00	1660.67	66.11	335.98	0.00	
46.00	1755.97	69.91	355.30	0.00	
47.00	1849.58	73.64	374.26	0.00	
48.00	1936.99	77.12	391.95	0.00	
49.00	2014.53	80.20	407.63	0.00	
50.00	2080.68	82.84	421.02	0.00	
51.00	2134.23	84.97	431.86	0.00	
52.00	2174.89	86.59	440.09	0.00	
53.00	2202.79	87.70	445.74	0.00	
54.00	2216.70	88.26	448.55	0.00	
55.00	2215.77	88.22	448.37	0.00	
56.00	2197.99	87.51	444.77	0.00	
57.00	2159.17	85.96	436.91	0.00	
58.00	2095.68	83.44	424.06	0.00	
59.00	2002.83	79.74	405.27	0.00	
60.00	1876.21	74.70	379.64	0.00	
61.00	1713.75	68.23	346.75	0.00	
62.00	1516.45	60.38	306.85	0.00	
63.00	1292.23	51.45	261.46	0.00	
64.00	1054.86	41.99	213.45	0.00	
65.00	820.08	32.65	165.98	0.00	
66.00	603.30	24.03	122.15	0.00	
67.00	418.45	16.68	84.75	0.00	
68.00	278.79	11.14	56.51	0.01	
69.00	184.12	7.38	37.36	0.02	
70.00	126.19	5.08	25.66	0.02	
71.00	90.25	3.64	18.38	0.03	
72.00	66.31	2.66	13.48	0.04	
73.00	49.86	1.97	10.09	0.05	
74.00	39.21	1.53	7.88	0.07	
75.00	32.62	1.26	6.51	0.08	
76.00	28.23	1.09	5.67	0.09	
77.00	24.89	0.97	4.94	0.12	
78.00	21.87	0.87	4.31	0.19	
79.00	19.12	0.77	3.69	0.35	
80.00	16.54	0.68	3.09	0.62	
81.00	14.21	0.59	2.54	1.03	
82.00	12.03	0.52	2.13	1.50	
83.00	10.09	0.46	1.72	1.90	
84.00	8.18	0.43	1.38	2.24	
85.00	6.47	0.37	1.00	2.64	
86.00	4.94	0.30	0.70	3.35	
87.00	3.52	0.24	0.53	4.45	
88.00	2.34	0.19	0.37	5.90	
89.00	1.32	0.14	0.24	7.42	
90.00	0.66	0.09	0.15	9.02	
91.00	0.29	0.05	0.09	10.64	
92.00	0.14	0.03	0.05	12.37	
93.00	0.07	0.02	0.03	14.10	
94.00	0.03	0.01	0.02	15.51	
95.00	0.01	0.01	0.01	16.54	
96.00	0.01	0.01	0.01	17.97	
97.00	0.00	0.00	0.01	21.61	
98.00	0.00	0.00	0.00	28.87	
99.00	0.00	0.00	0.00	37.62	
100.00	0.00	0.00	0.00	39.84	
