gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	41.70	15.80	11.86	102.61	156.87	49.26	13.27	6.84	1.26	6.67	4.57	1.92	41.46	10.89	8.62	6.66	9.23	0.73	11.05	0.50	1.28	0.01	0.01	
0.00	22.42	12.72	7.42	35.71	79.46	29.50	5.60	3.61	0.72	4.34	2.62	1.85	21.63	7.02	10.83	2.39	9.18	0.59	10.94	0.61	1.10	0.02	0.01	
0.00	13.09	7.08	3.99	40.54	84.78	10.38	3.19	3.50	0.61	2.94	2.91	1.87	16.28	5.91	4.20	2.05	9.18	0.75	10.82	0.52	1.01	0.01	0.00	
0.00	31.45	11.04	9.73	81.73	117.57	33.64	3.99	2.45	0.89	5.30	3.05	1.78	33.05	11.75	6.17	2.38	8.44	1.39	10.81	0.54	0.96	0.01	0.01	
0.00	17.37	7.79	6.98	48.10	65.06	17.67	3.82	6.69	1.14	4.58	4.29	1.58	16.50	3.69	6.42	2.52	8.94	1.75	10.67	0.64	1.16	0.01	0.00	
0.00	27.87	9.73	11.50	79.19	129.89	30.23	4.08	5.25	1.07	4.88	4.58	1.75	30.35	8.23	7.26	2.55	8.42	1.92	10.30	0.65	1.14	0.01	0.00	
0.00	16.60	8.13	6.95	28.44	97.74	21.89	3.97	7.75	1.18	5.83	5.80	1.36	21.85	7.69	6.94	3.81	8.24	2.11	10.14	0.50	1.11	0.00	0.00	
0.00	15.75	8.79	8.06	33.82	64.69	19.10	3.29	5.35	1.29	2.96	4.81	1.08	11.44	6.00	8.96	3.26	7.42	2.43	10.10	0.54	1.13	0.00	0.00	
0.00	25.20	6.88	5.96	49.99	83.50	17.85	4.75	7.13	1.41	4.00	3.74	0.95	26.05	6.40	4.90	3.24	6.81	2.90	9.74	0.49	1.16	0.00	0.00	
0.00	21.48	10.62	9.69	32.41	83.23	20.68	5.51	5.36	1.55	4.51	3.75	0.99	22.20	7.88	9.61	3.67	6.88	3.38	9.02	0.60	1.17	0.01	0.01	
0.00	23.75	9.44	3.89	51.83	83.09	15.77	6.23	7.56	1.50	3.31	3.90	1.05	20.50	7.16	2.29	3.92	6.31	4.13	8.40	0.73	1.14	0.00	0.01	
0.00	25.91	8.97	8.46	60.52	92.04	22.35	3.60	8.72	1.61	4.28	2.63	0.71	25.68	7.42	8.72	4.12	4.87	4.96	7.93	0.87	1.15	0.00	0.01	
0.00	18.41	8.56	6.42	43.45	85.03	21.16	2.76	7.69	1.69	4.93	1.66	0.70	25.07	5.95	3.74	4.09	4.44	5.95	7.53	0.90	1.24	0.00	0.01	
0.00	13.41	7.43	4.57	49.24	108.83	21.27	4.80	7.07	1.65	4.30	2.77	0.57	12.42	5.92	3.89	3.82	4.76	6.63	7.23	0.78	1.38	0.00	0.01	
0.00	12.45	8.87	4.86	26.87	96.83	17.36	3.50	6.43	1.36	4.21	2.58	0.48	17.49	8.46	3.56	3.63	4.55	7.09	7.12	0.70	1.40	0.00	0.01	
0.00	6.13	2.73	4.14	24.38	99.06	16.06	3.66	6.80	1.06	3.51	2.69	0.54	13.43	6.36	3.00	3.91	4.04	7.68	7.13	0.63	1.53	0.00	0.01	
0.00	8.84	8.11	2.37	15.25	63.63	19.52	2.48	7.86	1.13	3.88	1.56	0.63	12.43	7.28	1.73	4.22	3.87	7.97	7.31	0.81	1.67	0.00	0.01	
0.00	14.62	7.66	4.04	17.13	53.82	21.26	2.18	7.76	1.40	3.40	1.40	0.77	14.03	7.54	1.83	4.30	3.39	8.27	7.35	1.06	1.65	0.00	0.01	
0.00	8.82	7.35	3.29	36.10	103.39	15.21	2.23	7.31	1.32	4.04	1.82	1.07	17.22	7.08	2.89	4.61	3.17	8.78	7.27	1.01	1.70	0.00	0.01	
0.00	17.61	4.89	4.10	31.94	72.28	16.05	2.13	7.98	1.24	2.71	1.00	1.14	12.43	4.66	2.65	5.18	3.20	9.26	7.25	0.89	1.74	0.00	0.01	
