gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	34.87	1.41	7.22	1.26	
0.00	29.99	1.20	6.24	1.37	
0.00	25.86	1.02	5.41	1.41	
0.00	22.66	0.88	4.75	1.43	
0.00	20.56	0.78	4.30	1.48	
0.00	19.32	0.72	4.04	1.56	
0.00	18.48	0.68	3.86	1.61	
0.00	17.88	0.64	3.72	1.60	
0.00	17.52	0.62	3.64	1.48	
0.00	17.28	0.61	3.62	1.22	
0.00	17.13	0.60	3.63	0.90	
0.00	17.04	0.60	3.64	0.58	
0.00	16.97	0.61	3.64	0.34	
0.00	16.91	0.60	3.63	0.24	
0.00	16.89	0.59	3.61	0.21	
0.00	16.88	0.59	3.59	0.19	
0.00	16.77	0.57	3.54	0.19	
0.00	16.57	0.57	3.49	0.22	
0.00	16.30	0.56	3.43	0.28	
0.00	15.90	0.54	3.36	0.44	
0.00	15.45	0.53	3.24	0.70	
0.00	14.95	0.51	3.11	1.03	
0.00	14.38	0.49	2.96	1.42	
0.00	13.73	0.48	2.83	1.91	
0.00	12.96	0.45	2.66	2.49	
0.00	12.11	0.43	2.48	3.09	
0.00	11.23	0.41	2.30	3.71	
0.00	10.33	0.38	2.11	4.30	
0.00	9.50	0.35	1.92	4.89	
0.00	8.71	0.32	1.73	5.46	
0.00	7.99	0.30	1.55	6.00	
0.00	7.35	0.29	1.38	6.50	
0.00	6.79	0.28	1.23	6.93	
0.00	6.30	0.26	1.10	7.26	
0.00	5.84	0.25	0.98	7.48	
0.00	5.42	0.25	0.88	7.64	
0.00	5.08	0.24	0.81	7.78	
0.00	4.81	0.23	0.75	7.88	
0.00	4.62	0.22	0.70	7.89	
0.00	4.33	0.21	0.65	7.87	
0.00	3.75	0.19	0.58	7.86	
0.00	2.82	0.15	0.45	7.94	
0.00	1.81	0.10	0.28	8.31	
0.00	0.93	0.05	0.11	9.23	
0.00	0.33	0.01	0.03	10.56	
0.00	0.04	0.00	0.01	11.15	
0.00	0.33	0.02	0.06	12.81	
0.00	3.72	0.16	0.75	19.71	
0.00	12.22	0.49	2.49	27.48	
0.00	25.15	1.01	5.12	27.49	
0.00	37.23	1.50	7.59	19.14	
0.00	45.57	1.84	9.27	9.03	
0.00	56.91	2.29	11.55	5.83	
0.00	78.86	3.15	15.99	9.25	
0.00	125.28	4.99	25.39	10.46	
0.00	205.82	8.18	41.68	9.32	
0.00	303.08	12.05	61.33	4.92	
0.00	391.51	15.57	79.19	1.74	
0.00	452.46	18.01	91.53	0.00	
0.00	480.99	19.15	97.34	0.00	
0.00	480.00	19.12	97.18	0.00	
0.00	459.47	18.30	93.01	0.00	
0.00	423.23	16.85	85.65	0.00	
0.00	382.51	15.23	77.40	0.00	
0.00	342.70	13.63	69.34	0.00	
0.00	305.67	12.16	61.84	0.00	
0.00	271.83	10.81	54.99	0.00	
0.00	241.95	9.63	48.95	0.00	
0.00	215.15	8.56	43.53	0.00	
0.00	190.05	7.56	38.45	0.00	
0.00	166.65	6.63	33.71	0.00	
0.00	145.99	5.80	29.53	0.00	
0.00	131.57	5.23	26.62	0.00	
0.00	125.59	5.00	25.41	0.00	
0.00	126.10	5.02	25.51	0.00	
0.00	130.28	5.18	26.36	0.00	
0.00	135.61	5.40	27.44	0.00	
0.00	140.30	5.59	28.40	0.00	
0.00	145.84	5.81	29.52	0.00	
0.00	153.79	6.12	31.13	0.00	
0.00	165.65	6.59	33.53	0.00	
0.00	182.16	7.25	36.86	0.00	
0.00	199.53	7.94	40.37	0.00	
0.00	215.70	8.59	43.63	0.00	
0.00	225.98	9.00	45.72	0.00	
0.00	224.29	8.92	45.34	0.00	
0.00	212.06	8.43	42.86	0.00	
0.00	190.19	7.56	38.46	0.00	
0.00	158.58	6.30	32.07	0.00	
0.00	124.48	4.95	25.18	0.00	
0.00	93.27	3.70	18.88	0.00	
0.00	67.96	2.70	13.76	0.00	
0.00	53.37	2.12	10.79	0.01	
0.00	48.26	1.93	9.75	0.01	
0.00	47.46	1.91	9.61	0.01	
0.00	47.66	1.92	9.70	0.02	
0.00	46.15	1.87	9.45	0.03	
0.00	43.21	1.76	8.89	0.06	
0.00	39.26	1.59	8.10	0.09	
0.00	34.52	1.40	7.16	0.12	
