gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-24.08	-4.66	5.31	9.46	33.70	-8.40	41.16	-59.03	-13.24	-48.68	5.53	1.53	11.21	-23.00	-6.99	-39.00	-46.60	-106.31	-3.13	-26.41	0.19	0.02	-0.05	
2.00	-31.98	25.19	12.03	3.94	78.66	-81.98	44.40	-52.17	-13.04	-51.54	-2.86	2.28	9.15	-16.36	1.45	-36.01	-41.15	-107.02	-4.41	-27.29	0.67	0.03	-0.11	
3.00	-21.94	32.58	12.29	-7.16	6.03	-121.37	52.21	-48.80	-13.20	-62.08	-5.62	2.77	16.89	-9.47	3.89	-30.10	-39.29	-106.85	-2.95	-28.09	0.81	0.03	-0.03	
4.00	33.23	0.70	2.78	26.62	-186.40	-34.31	53.00	-43.49	-12.79	-45.52	7.69	2.01	33.70	-7.26	6.10	-26.43	-26.27	-105.53	1.62	-28.53	2.55	0.03	0.10	
5.00	27.67	-0.47	-3.22	-33.36	-126.36	-59.86	50.07	-37.83	-12.77	-51.32	4.92	5.04	45.31	-6.40	5.99	-22.39	-22.00	-102.72	2.25	-28.92	5.30	0.02	0.02	
6.00	-9.39	-18.82	-3.61	-83.21	-79.14	-29.14	48.03	-33.25	-12.99	-78.59	11.15	7.23	46.75	-12.83	0.45	-18.84	-30.61	-97.91	3.19	-28.77	9.30	0.02	0.02	
7.00	-36.07	-37.77	-0.93	-129.03	-54.24	69.76	45.86	-31.48	-12.86	-91.43	16.18	8.88	40.18	-16.03	-5.57	-14.36	-33.33	-90.89	4.46	-27.84	12.97	0.02	0.09	
8.00	-41.68	-28.52	-10.38	-100.56	11.48	52.50	46.92	-24.05	-13.10	-86.81	16.51	11.21	29.89	-7.89	-6.40	-9.10	-28.35	-81.10	4.05	-25.69	16.52	0.03	0.20	
9.00	-57.09	-27.43	-20.94	-49.98	69.53	34.63	46.36	-15.61	-13.47	-90.25	22.69	11.49	20.21	0.74	-7.88	-4.55	-26.60	-68.51	-1.62	-22.29	19.76	0.04	0.18	
10.00	-45.26	-25.66	-22.21	60.77	-14.58	33.04	43.27	-6.12	-13.02	-87.05	10.69	11.57	17.79	3.79	-8.73	-1.24	-16.61	-53.88	-8.40	-17.65	19.60	0.07	0.09	
11.00	-29.55	-13.30	-17.06	72.62	-175.49	20.34	33.88	0.50	-11.80	-97.52	-10.08	13.65	33.62	13.80	-9.65	-0.72	-5.20	-38.55	-13.75	-12.52	17.88	0.11	0.03	
12.00	-25.51	-10.81	-12.45	-15.79	-239.68	21.51	27.19	3.89	-9.55	-111.99	-12.78	14.02	51.16	27.69	-10.40	0.46	0.45	-24.23	-17.20	-8.03	16.36	0.14	0.03	
13.00	-9.56	-7.69	-11.70	-11.74	-192.43	4.35	28.43	6.19	-7.34	-106.83	-15.91	13.58	59.65	34.87	-11.39	3.31	5.47	-12.49	-19.90	-4.71	15.08	0.15	0.03	
14.00	-5.53	0.28	-14.67	3.64	-144.47	-1.75	29.53	6.05	-5.06	-99.01	-23.51	14.74	56.44	39.55	-14.11	6.37	7.09	-4.19	-22.81	-2.94	14.60	0.13	0.03	
15.00	-26.77	6.45	-17.69	-46.47	-23.90	41.13	23.58	5.15	-3.54	-92.34	-27.80	15.96	48.06	44.28	-13.70	8.24	5.74	0.53	-26.09	-0.79	14.97	0.11	0.04	
