gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	0.66	0.81	1.35	0.04	0.00	0.01	0.65	0.95	1.15	0.78	1.19	1.02	0.00	0.99	0.79	0.90	0.78	1.48	2.17	0.00	0.49	0.87	1.20	
0.00	0.66	0.84	1.37	0.04	0.00	0.01	0.74	0.95	1.08	1.03	0.85	1.00	0.00	1.03	0.81	0.90	0.85	1.50	2.12	0.00	0.51	0.88	1.21	
0.00	0.65	0.85	1.37	0.04	0.00	0.01	0.75	0.97	1.01	1.19	0.83	1.30	0.00	1.08	0.84	0.94	0.94	1.54	2.06	0.00	0.51	0.88	1.22	
0.00	0.63	0.85	1.36	0.04	0.00	0.01	0.74	0.97	0.98	1.14	1.00	1.50	0.00	1.12	0.84	0.95	1.06	1.58	2.02	0.00	0.51	0.87	1.21	
0.00	0.60	0.83	1.35	0.04	0.00	0.01	0.72	0.96	0.96	0.96	1.40	1.51	0.00	1.14	0.84	0.98	1.19	1.63	2.03	0.00	0.50	0.85	1.20	
0.00	0.56	0.82	1.32	0.04	0.00	0.01	0.68	0.94	0.99	0.76	1.61	1.49	0.00	1.19	0.85	0.98	1.35	1.54	2.06	0.00	0.49	0.85	1.19	
0.00	0.53	0.83	1.30	0.04	0.00	0.01	0.65	0.94	1.04	0.65	1.46	1.44	0.00	1.24	0.88	0.96	1.51	1.57	2.12	0.00	0.50	0.87	1.21	
0.00	0.50	0.88	1.30	0.04	0.00	0.01	0.63	0.96	1.12	0.79	1.04	1.40	0.00	1.30	0.94	0.94	1.70	1.66	2.11	0.00	0.51	0.93	1.26	
0.00	0.48	0.95	1.30	0.04	0.00	0.01	0.63	1.00	1.19	1.15	1.15	1.26	0.00	1.36	1.03	0.93	1.88	1.76	2.10	0.00	0.52	0.99	1.32	
0.00	0.47	1.00	1.32	0.04	0.00	0.01	0.69	1.04	1.24	1.56	1.32	1.20	0.00	1.41	1.10	0.92	2.06	1.87	2.11	0.00	0.54	1.03	1.37	
0.00	0.48	0.99	1.34	0.04	0.00	0.01	0.75	1.02	1.29	1.74	1.29	1.26	0.00	1.47	1.10	0.89	2.23	1.97	2.15	0.00	0.56	1.01	1.41	
0.00	0.49	0.97	1.35	0.04	0.00	0.01	0.79	1.00	1.32	1.72	1.25	1.28	0.00	1.52	1.10	0.86	2.37	2.02	2.22	0.00	0.58	0.98	1.43	
0.00	0.51	0.96	1.36	0.04	0.00	0.01	0.83	1.02	1.37	1.63	1.21	1.21	0.00	1.58	1.12	0.88	2.49	2.01	2.30	0.00	0.59	0.97	1.45	
0.00	0.51	0.96	1.38	0.04	0.00	0.01	0.86	1.04	1.43	1.57	1.20	1.15	0.00	1.60	1.17	0.90	2.55	1.95	2.36	0.00	0.59	0.97	1.47	
0.00	0.52	0.96	1.36	0.04	0.00	0.01	0.88	1.05	1.42	1.58	1.21	1.13	0.00	1.59	1.19	0.89	2.54	1.86	2.39	0.00	0.59	0.97	1.47	
0.00	0.52	0.94	1.31	0.04	0.00	0.01	0.91	1.01	1.38	1.63	1.22	1.16	0.00	1.57	1.19	0.85	2.47	1.79	2.38	0.00	0.59	0.96	1.42	
0.00	0.52	0.92	1.28	0.04	0.00	0.01	0.93	0.94	1.35	1.70	1.25	1.23	0.00	1.54	1.13	0.88	2.33	1.77	2.29	0.00	0.59	0.94	1.38	
