gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	25.61	1.03	5.22	19.79	
0.00	35.96	1.46	7.33	7.33	
0.00	48.20	1.94	9.79	2.17	
0.00	66.92	2.68	13.58	4.01	
0.00	95.09	3.79	19.29	10.63	
0.00	149.18	5.94	30.23	13.29	
0.00	220.68	8.78	44.67	8.35	
0.00	297.46	11.83	60.17	2.09	
0.00	361.79	14.39	73.15	0.06	
0.00	394.77	15.72	79.88	0.00	
0.00	407.74	16.24	82.56	0.00	
0.00	403.28	16.07	81.69	0.00	
0.00	381.07	15.18	77.13	0.00	
0.00	351.92	14.01	71.22	0.00	
0.00	322.27	12.83	65.21	0.00	
0.00	294.12	11.70	59.51	0.00	
0.00	266.83	10.61	53.98	0.00	
0.00	244.28	9.72	49.42	0.00	
0.00	223.64	8.90	45.25	0.00	
0.00	203.70	8.10	41.21	0.00	
0.00	181.74	7.23	36.77	0.00	
0.00	161.17	6.41	32.61	0.00	
0.00	142.88	5.68	28.91	0.00	
0.00	128.48	5.11	25.99	0.00	
0.00	121.23	4.82	24.52	0.00	
0.00	119.90	4.77	24.25	0.00	
0.00	121.66	4.84	24.61	0.00	
0.00	124.76	4.97	25.24	0.00	
0.00	128.82	5.13	26.07	0.00	
0.00	134.69	5.37	27.26	0.00	
0.00	143.46	5.71	29.03	0.00	
0.00	156.54	6.23	31.68	0.00	
0.00	173.36	6.90	35.08	0.00	
0.00	189.94	7.56	38.43	0.00	
0.00	202.53	8.06	40.98	0.00	
0.00	207.85	8.27	42.04	0.00	
0.00	201.84	8.03	40.80	0.00	
0.00	185.24	7.37	37.44	0.00	
0.00	161.76	6.43	32.71	0.00	
0.00	130.88	5.20	26.48	0.00	
0.00	100.19	3.98	20.27	0.00	
0.00	75.99	3.01	15.38	0.00	
0.00	59.37	2.35	12.01	0.01	
0.00	51.16	2.04	10.33	0.01	
0.00	48.95	1.96	9.90	0.01	
0.00	48.92	1.97	9.91	0.01	
0.00	48.59	1.96	9.89	0.02	
0.00	46.89	1.91	9.60	0.03	
0.00	43.64	1.77	9.00	0.06	
0.00	39.23	1.59	8.13	0.09	
0.00	34.28	1.38	7.13	0.13	
0.00	29.47	1.17	6.14	0.21	
0.00	25.39	1.00	5.32	0.36	
0.00	22.29	0.86	4.68	0.49	
0.00	20.28	0.77	4.26	0.56	
0.00	18.95	0.70	3.98	0.56	
0.00	18.02	0.65	3.77	0.50	
0.00	17.40	0.62	3.63	0.42	
0.00	17.01	0.60	3.58	0.33	
0.00	16.78	0.59	3.57	0.23	
0.00	16.69	0.59	3.58	0.15	
0.00	16.67	0.59	3.60	0.13	
0.00	16.67	0.60	3.61	0.12	
0.00	16.72	0.60	3.62	0.12	
0.00	16.82	0.60	3.61	0.13	
0.00	16.90	0.59	3.60	0.15	
0.00	16.85	0.58	3.56	0.18	
0.00	16.69	0.57	3.50	0.24	
0.00	16.41	0.57	3.45	0.37	
0.00	16.04	0.55	3.37	0.56	
0.00	15.56	0.53	3.25	0.83	
0.00	15.04	0.51	3.11	1.12	
0.00	14.41	0.50	2.97	1.48	
0.00	13.69	0.48	2.82	1.93	
0.00	12.91	0.46	2.65	2.46	
0.00	12.03	0.43	2.48	3.05	
0.00	11.14	0.40	2.31	3.66	
0.00	10.29	0.37	2.12	4.27	
0.00	9.49	0.34	1.93	4.88	
0.00	8.76	0.32	1.75	5.46	
0.00	8.11	0.30	1.59	6.01	
0.00	7.55	0.29	1.44	6.49	
0.00	7.07	0.27	1.30	6.88	
0.00	6.62	0.26	1.17	7.18	
0.00	6.15	0.25	1.04	7.40	
0.00	5.71	0.25	0.93	7.55	
0.00	5.36	0.24	0.84	7.64	
0.00	5.09	0.24	0.78	7.69	
0.00	4.89	0.22	0.73	7.64	
0.00	4.45	0.21	0.68	7.65	
0.00	3.69	0.19	0.56	7.76	
0.00	2.63	0.15	0.39	8.05	
0.00	1.30	0.08	0.16	8.62	
0.00	0.43	0.03	0.05	9.04	
0.00	0.00	0.00	0.00	9.78	
0.00	0.01	0.00	0.00	11.06	
0.00	0.16	0.02	0.02	15.25	
0.00	4.07	0.17	0.82	21.30	
0.00	12.08	0.49	2.46	24.14	
0.00	25.61	1.03	5.22	19.93	
