gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-58.65	-3.74	-1.21	14.18	43.52	7.76	-17.11	-27.57	-4.50	-11.91	-12.91	-1.04	0.72	9.50	3.56	-15.41	-14.04	-25.33	-28.04	-10.62	2.62	0.03	0.04	
2.00	-28.73	-10.83	-6.18	12.39	-99.54	-25.47	-14.64	-24.49	-4.20	-9.30	-9.76	-0.74	5.07	2.59	-0.68	-15.51	-13.75	-25.73	-28.19	-10.35	2.98	0.03	0.04	
3.00	-42.83	-13.45	-1.09	11.15	3.91	5.75	-15.55	-26.67	-3.62	-10.69	-9.48	-1.02	4.74	2.53	-0.68	-15.56	-12.89	-25.75	-28.36	-9.92	3.17	0.03	0.03	
4.00	-40.33	-14.60	-6.93	-19.66	-42.23	-15.61	-17.71	-25.20	-3.37	-11.05	-9.96	-0.38	4.27	-0.27	-2.91	-15.70	-12.51	-25.72	-28.40	-9.57	3.50	0.03	0.03	
5.00	-41.62	-17.68	-4.52	29.01	-25.23	-2.25	-17.77	-26.00	-3.28	-8.36	-9.13	0.01	-0.52	-2.52	-2.46	-16.26	-11.63	-25.26	-27.90	-9.58	3.76	0.03	0.03	
6.00	-36.05	-19.45	-5.30	18.69	-37.12	1.49	-17.01	-24.51	-3.28	-7.03	-7.56	-0.15	-0.42	-3.56	-3.07	-15.92	-10.02	-24.74	-27.16	-9.54	3.65	0.03	0.03	
7.00	-72.60	-2.62	-6.61	-12.41	-40.27	-0.79	-20.25	-22.83	-3.30	-11.79	-7.67	0.17	-24.63	9.72	0.53	-15.34	-10.67	-23.92	-26.16	-9.51	3.29	0.03	0.03	
8.00	-50.32	-15.94	-7.02	-27.55	-37.03	-14.95	-21.19	-23.49	-3.20	-12.21	-7.79	0.29	-7.08	-3.38	-1.60	-14.87	-10.12	-23.08	-25.12	-9.48	2.97	0.03	0.03	
9.00	-50.30	-11.39	-5.93	30.31	-18.89	9.79	-20.67	-24.81	-2.92	-9.87	-7.71	-0.04	-9.73	1.95	-2.38	-14.41	-9.10	-22.19	-24.21	-9.46	2.67	0.03	0.03	
10.00	-66.51	-1.73	-0.55	34.47	18.22	25.87	-21.95	-24.93	-2.36	-12.99	-7.59	0.44	-19.97	8.29	4.22	-13.63	-9.11	-21.15	-23.29	-9.47	2.33	0.04	0.03	
11.00	-43.22	-4.96	0.44	33.18	-47.21	-3.16	-22.77	-23.11	-2.45	-11.53	-8.55	0.85	-6.10	2.39	6.36	-12.80	-8.88	-20.23	-22.01	-9.56	1.79	0.03	0.03	
12.00	-48.93	-11.40	-3.48	36.72	9.18	0.60	-21.62	-25.03	-2.17	-12.66	-9.39	0.21	-8.00	-1.23	0.82	-11.27	-7.36	-19.16	-20.43	-9.60	1.15	0.03	0.03	
13.00	-42.48	-2.38	-15.33	59.02	-11.83	-25.58	-23.59	-23.67	-1.43	-9.86	-10.36	1.05	-6.59	4.32	-5.81	-10.37	-6.24	-18.03	-18.95	-9.42	0.63	0.03	0.03	
14.00	-58.55	-6.75	-10.60	79.87	27.55	8.06	-24.19	-25.50	-1.08	-11.03	-9.87	0.95	-16.06	1.93	-5.94	-9.01	-4.91	-16.71	-17.50	-9.35	0.06	0.03	0.03	
15.00	-60.00	-16.65	-10.98	53.68	-30.68	-33.90	-25.78	-24.40	-1.06	-15.07	-12.16	1.60	-17.94	-12.22	-3.60	-7.40	-3.88	-15.47	-16.34	-9.62	-0.28	0.03	0.03	
16.00	-56.22	-15.86	-0.07	25.44	22.36	21.55	-27.62	-27.44	-0.81	-16.09	-10.96	1.60	-8.72	-7.12	3.90	-6.50	-2.69	-14.25	-15.21	-9.87	-0.58	0.03	0.03	
17.00	-56.97	-14.78	0.42	67.79	-83.14	20.74	-24.54	-26.72	-0.00	-15.54	-13.26	2.02	-21.57	-8.45	2.69	-5.15	-1.17	-13.24	-14.29	-9.91	-0.92	0.03	0.03	
18.00	-27.93	-8.70	-8.21	33.86	23.49	10.79	-28.27	-27.48	0.54	-15.18	-13.55	2.11	14.41	-2.39	-2.63	-3.79	-0.80	-12.25	-13.21	-10.04	-1.41	0.03	0.03	
19.00	-32.00	-8.15	-0.02	-24.78	-126.34	15.73	-32.47	-25.06	1.46	-20.70	-13.35	2.25	5.54	-3.29	2.79	-2.66	-0.30	-11.50	-12.46	-10.07	-2.00	0.03	0.03	
20.00	-19.38	-0.00	-2.70	-7.42	20.60	-8.52	-34.43	-25.42	2.34	-22.48	-14.79	3.04	32.78	1.99	2.46	-0.32	1.47	-10.88	-12.12	-10.34	-2.49	0.03	0.03	
