gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	2.00	0.19	1.40	0.02	0.00	0.00	2.21	0.44	1.39	1.67	1.09	1.18	0.00	2.47	0.40	2.16	1.27	0.82	1.61	0.00	2.74	0.58	1.26	
0.00	2.14	0.19	1.42	0.02	0.00	0.00	2.37	0.42	1.43	1.55	1.02	1.14	0.00	2.58	0.40	2.11	1.18	0.80	1.63	0.00	2.88	0.52	1.24	
0.00	2.32	0.18	1.40	0.02	0.00	0.00	2.64	0.40	1.42	1.41	0.97	1.02	0.00	2.78	0.40	1.93	1.06	0.79	1.55	0.00	3.01	0.51	1.18	
0.00	2.51	0.18	1.36	0.02	0.00	0.00	2.93	0.37	1.30	1.27	0.91	0.83	0.00	3.01	0.40	1.69	0.98	0.78	1.40	0.00	3.16	0.50	1.11	
0.00	2.64	0.16	1.34	0.02	0.00	0.00	3.22	0.34	1.22	1.12	0.81	0.74	0.00	3.25	0.41	1.40	0.98	0.80	1.30	0.00	3.25	0.52	1.06	
0.00	2.77	0.15	1.35	0.02	0.00	0.00	3.53	0.32	1.16	0.94	0.74	0.80	0.00	3.51	0.43	1.27	1.03	0.84	1.28	0.00	3.36	0.55	1.07	
0.00	2.85	0.13	1.36	0.02	0.00	0.00	3.82	0.32	1.16	0.90	0.72	0.95	0.00	3.73	0.42	1.27	1.17	0.96	1.35	0.00	3.38	0.60	1.05	
0.00	2.88	0.11	1.38	0.02	0.00	0.00	4.12	0.37	1.20	1.14	0.78	1.05	0.00	3.94	0.39	1.35	1.22	1.11	1.40	0.00	3.33	0.64	1.08	
0.00	2.85	0.11	1.39	0.02	0.00	0.00	4.37	0.44	1.23	1.55	0.90	1.12	0.00	4.13	0.35	1.47	1.30	1.28	1.43	0.00	3.24	0.68	1.08	
0.00	2.80	0.17	1.50	0.02	0.00	0.00	4.56	0.57	1.22	1.98	1.06	1.13	0.00	4.31	0.37	1.56	1.48	1.45	1.48	0.00	3.12	0.68	1.15	
0.00	2.72	0.25	1.50	0.02	0.01	0.00	4.74	0.73	1.23	2.51	1.29	1.13	0.00	4.50	0.41	1.46	2.05	1.72	1.48	0.00	3.05	0.75	1.17	
0.00	2.67	0.33	1.58	0.02	0.01	0.00	4.88	0.89	1.22	3.01	1.54	1.12	0.00	4.71	0.46	1.49	2.69	1.96	1.49	0.00	2.91	0.78	1.23	
