gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	6.07	0.36	1.99	0.07	0.09	0.02	25.68	3.06	4.69	32.75	15.17	2.89	0.00	26.17	1.10	1.90	31.78	14.43	6.31	0.00	7.76	1.11	1.32	
0.00	5.96	0.32	1.97	0.07	0.09	0.02	25.53	3.04	4.69	32.86	15.21	2.86	0.00	25.99	1.07	1.73	31.83	14.48	6.30	0.00	7.85	1.08	1.32	
0.00	5.85	0.27	1.93	0.07	0.09	0.02	25.35	2.96	4.69	32.85	15.15	2.80	0.00	25.78	1.10	1.62	31.80	14.45	6.25	0.00	7.83	1.03	1.27	
0.00	5.67	0.27	1.92	0.07	0.09	0.02	24.96	2.87	4.69	32.68	15.05	2.72	0.00	25.38	1.15	1.62	31.63	14.35	6.14	0.00	7.85	1.02	1.26	
0.00	5.45	0.32	1.87	0.07	0.09	0.02	24.42	2.75	4.69	32.29	14.82	2.64	0.00	24.83	1.22	1.64	31.27	14.14	5.96	0.00	7.83	1.07	1.21	
0.00	5.22	0.42	1.79	0.06	0.09	0.02	23.74	2.59	4.68	31.67	14.50	2.58	0.00	24.18	1.31	1.77	30.78	13.89	5.78	0.00	7.75	1.16	1.13	
0.00	4.95	0.45	1.70	0.06	0.09	0.02	22.89	2.36	4.69	30.80	14.06	2.51	0.00	23.36	1.37	1.88	30.06	13.54	5.50	0.00	7.63	1.23	1.08	
0.00	4.70	0.48	1.61	0.06	0.09	0.02	21.94	2.10	4.73	29.73	13.51	2.38	0.00	22.46	1.43	2.00	29.23	13.16	5.17	0.00	7.44	1.32	1.05	
0.00	4.43	0.41	1.53	0.06	0.09	0.02	20.88	1.86	4.67	28.51	12.91	2.32	0.00	21.49	1.49	2.22	28.25	12.65	4.86	0.00	7.21	1.31	1.01	
0.00	4.15	0.36	1.49	0.06	0.09	0.02	19.75	1.68	4.60	27.22	12.27	2.35	0.00	20.40	1.55	2.42	27.13	12.02	4.50	0.00	6.95	1.26	0.94	
0.00	3.88	0.35	1.47	0.05	0.09	0.02	18.54	1.59	4.50	25.88	11.59	2.46	0.00	19.16	1.68	2.59	25.81	11.29	4.15	0.00	6.69	1.24	0.87	
0.00	3.66	0.38	1.49	0.05	0.09	0.02	17.30	1.51	4.27	24.42	10.83	2.57	0.00	17.86	1.88	2.69	24.37	10.60	3.78	0.00	6.37	1.25	0.86	
0.00	3.47	0.43	1.50	0.05	0.08	0.02	16.02	1.37	4.04	22.88	10.02	2.69	0.00	16.56	2.12	2.68	22.85	9.87	3.47	0.00	6.00	1.29	0.89	
0.00	3.29	0.45	1.52	0.05	0.08	0.02	14.71	1.25	3.79	21.25	9.22	2.74	0.00	15.22	2.31	2.64	21.30	9.03	3.06	0.00	5.60	1.30	1.00	
0.00	3.13	0.41	1.51	0.04	0.07	0.02	13.37	1.15	3.58	19.57	8.40	2.76	0.00	13.79	2.47	2.49	19.67	8.18	2.61	0.00	5.18	1.21	1.19	
0.00	3.00	0.42	1.70	0.04	0.07	0.02	12.06	1.05	3.30	17.91	7.53	2.76	0.00	12.40	2.56	2.47	17.96	7.32	2.24	0.00	4.72	1.16	1.39	
0.00	2.85	0.40	1.85	0.04	0.06	0.02	10.71	0.99	3.06	16.21	6.63	2.75	0.00	10.93	2.59	2.42	16.17	6.49	1.98	0.00	4.26	1.14	1.53	
0.00	2.74	0.42	1.94	0.04	0.06	0.02	9.28	0.93	2.79	14.44	5.76	2.69	0.00	9.48	2.62	2.36	14.39	5.56	1.91	0.00	3.83	1.13	1.55	
0.00	2.71	0.40	2.03	0.03	0.05	0.02	7.99	0.87	2.47	12.74	4.92	2.59	0.00	8.17	2.65	2.32	12.68	4.65	1.93	0.00	3.37	1.10	1.54	
0.00	2.73	0.39	2.08	0.03	0.05	0.02	6.84	0.86	2.15	11.09	4.14	2.46	0.00	7.05	2.65	2.27	11.01	3.91	1.98	0.00	2.87	1.06	1.52	
0.00	2.78	0.36	2.11	0.03	0.04	0.02	6.05	0.90	1.95	9.64	3.50	2.33	0.00	6.30	2.59	2.15	9.56	3.36	2.00	0.00	2.36	1.05	1.51	
0.00	2.85	0.42	2.11	0.03	0.04	0.02	5.78	0.88	1.82	8.51	2.97	2.23	0.00	6.22	2.53	2.31	8.54	2.77	1.98	0.00	1.87	1.04	1.52	
0.00	2.97	0.46	2.15	0.03	0.04	0.02	6.13	0.86	1.94	7.94	2.52	2.15	0.00	6.70	2.51	2.60	8.06	2.30	1.91	0.00	1.59	1.02	1.58	
0.00	3.10	0.48	2.21	0.02	0.04	0.02	7.05	0.84	2.23	8.13	2.21	2.10	0.00	7.63	2.53	2.95	8.24	2.24	1.85	0.00	1.61	0.97	1.68	
0.00	3.25	0.52	2.27	0.02	0.05	0.02	8.34	0.86	2.62	9.09	2.26	2.08	0.00	8.96	2.58	3.34	9.18	2.49	1.80	0.00	1.94	0.94	1.74	
0.00	3.42	0.55	2.28	0.02	0.06	0.02	9.85	0.89	3.10	10.69	2.80	2.05	0.00	10.54	2.60	3.80	10.78	3.02	1.78	0.00	2.50	0.93	1.72	
0.00	3.59	0.90	2.26	0.02	0.07	0.02	11.45	0.92	3.57	12.79	3.85	2.05	0.00	12.25	2.63	4.35	12.87	4.02	1.69	0.00	3.28	1.16	1.66	
