gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	461.28	18.36	93.34	0.00	
0.00	466.66	18.59	94.46	0.00	
0.00	477.35	18.98	96.56	0.01	
0.00	480.04	19.10	97.15	0.01	
0.00	472.20	18.79	95.49	9.03	
0.00	398.90	15.87	80.60	63.14	
0.00	300.20	11.95	60.75	81.09	
0.00	311.39	12.37	63.00	58.23	
0.00	242.64	9.68	49.16	77.00	
0.00	115.75	4.65	23.63	54.11	
0.00	5.78	0.26	1.09	56.74	
0.00	12.84	0.49	2.58	64.49	
0.00	6.98	0.30	1.16	9.11	
0.00	12.64	0.45	2.49	9.60	
0.00	0.02	0.02	0.03	5.60	
0.00	0.01	0.01	0.00	1.94	
0.00	0.00	0.00	0.00	3.01	
0.00	12.60	0.45	2.49	7.79	
0.00	111.95	4.48	22.70	9.98	
0.00	230.77	9.19	46.71	10.97	
0.00	301.06	11.99	60.94	10.85	
0.00	308.04	12.25	62.40	8.68	
0.00	332.48	13.23	67.27	42.19	
0.00	353.81	14.07	71.58	46.30	
0.00	402.77	16.03	81.50	52.58	
0.00	459.71	18.31	93.06	55.66	
0.00	471.05	18.75	95.29	51.22	
0.00	483.44	19.25	97.79	48.24	
0.00	479.16	19.07	96.96	49.80	
0.00	462.52	18.41	93.55	43.18	
0.00	451.72	17.98	91.39	41.02	
0.00	435.53	17.32	87.94	39.46	
0.00	421.89	16.79	85.32	32.17	
0.00	424.38	16.89	85.84	16.37	
0.00	432.87	17.26	87.65	0.03	
0.00	441.78	17.58	89.37	0.01	
0.00	406.75	16.19	82.33	0.00	
0.00	297.42	11.85	60.30	0.00	
0.00	121.88	4.87	24.78	0.00	
0.00	235.76	9.39	47.71	0.00	
0.00	364.59	14.53	73.87	0.00	
0.00	481.30	19.16	97.37	0.00	
0.00	539.47	21.48	109.13	0.00	
0.00	314.02	12.50	63.54	0.00	
0.00	121.71	4.84	24.63	0.00	
0.00	84.02	3.34	17.00	0.00	
0.00	70.09	2.78	14.20	0.00	
0.00	93.30	3.71	18.93	0.00	
0.00	97.81	3.88	19.80	0.00	
0.00	104.78	4.17	21.21	0.00	
0.00	84.96	3.38	17.21	0.00	
0.00	89.61	3.56	18.16	0.00	
0.00	84.38	3.35	17.10	0.00	
0.00	87.00	3.45	17.62	0.00	
0.00	92.92	3.70	18.83	0.00	
0.00	100.70	4.00	20.44	0.00	
0.00	104.20	4.16	21.12	0.00	
0.00	126.12	5.00	25.54	0.00	
0.00	169.10	6.73	34.23	0.00	
0.00	219.79	8.74	44.41	0.00	
0.00	244.36	9.73	49.46	0.00	
0.00	225.80	8.99	45.69	0.00	
0.00	204.25	8.15	41.48	0.00	
0.00	205.91	8.23	41.71	0.00	
0.00	266.15	10.59	53.86	0.00	
0.00	324.45	12.95	65.85	0.00	
0.00	370.65	14.75	74.99	0.00	
0.00	409.51	16.31	82.83	0.00	
0.00	453.94	18.06	91.79	0.00	
0.00	476.22	18.95	96.26	0.00	
0.00	500.12	19.93	101.35	0.00	
0.00	517.05	20.57	104.58	0.00	
0.00	501.49	19.95	101.38	0.00	
0.00	478.32	19.02	96.63	0.00	
0.00	410.87	16.31	82.75	0.00	
0.00	347.02	13.80	70.21	0.01	
0.00	297.37	11.82	60.17	0.01	
0.00	277.30	11.01	56.08	0.01	
0.00	295.66	11.73	59.89	0.08	
0.00	305.97	12.15	61.89	0.99	
0.00	276.20	10.99	55.97	4.29	
0.00	174.15	6.94	35.37	7.94	
0.00	71.61	2.87	14.52	9.35	
0.00	7.15	0.30	1.39	9.84	
0.00	1.00	0.13	0.22	9.91	
0.00	0.00	0.00	0.00	6.46	
0.00	0.00	0.00	0.00	4.03	
0.00	0.33	0.02	0.03	3.75	
0.00	0.00	0.00	0.00	30.96	
0.00	7.78	0.32	1.60	81.58	
0.00	168.01	6.68	34.05	65.04	
0.00	331.57	13.21	67.16	105.84	
0.00	489.35	19.48	98.97	95.89	
0.00	514.88	20.51	104.37	59.15	
0.00	485.94	19.34	98.33	0.02	
0.00	429.77	17.10	86.90	0.00	
0.00	371.23	14.78	75.13	0.00	
0.00	327.64	13.04	66.28	0.00	
0.00	319.40	12.73	64.70	0.00	
0.00	302.21	12.03	61.16	0.00	
