gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-19.72	14.70	2.47	-10.64	116.89	28.94	-69.86	1.97	0.74	30.53	-3.75	-1.76	23.27	10.23	16.38	-40.63	0.07	-3.61	-7.24	-0.42	-0.85	-0.10	0.05	
2.00	-22.30	2.24	3.92	-17.05	19.00	65.34	-85.75	-13.15	4.80	34.04	-4.80	-1.27	24.53	4.59	18.18	-41.17	1.17	-2.29	-5.00	-0.81	-0.94	-0.08	0.06	
3.00	-37.76	5.05	2.53	-49.50	-119.17	54.40	-116.55	-20.82	7.80	34.19	-4.84	-0.60	28.31	1.20	18.32	-49.35	2.78	-1.55	-2.96	-0.31	-0.83	-0.10	0.06	
4.00	-53.81	4.84	-0.32	-84.48	-193.22	29.02	-140.23	-27.16	10.54	32.82	-4.44	-0.07	32.37	-3.43	17.14	-53.20	4.00	1.64	-0.80	0.11	-0.63	-0.00	0.07	
5.00	-60.29	-1.87	-1.54	-106.43	-123.24	11.08	-136.98	-32.08	12.84	31.56	-3.68	0.24	32.51	-6.83	16.82	-43.87	4.50	8.29	1.45	-0.21	-0.43	0.26	0.09	
6.00	-49.59	7.81	8.68	-139.60	128.31	15.19	-85.60	-15.44	10.87	29.67	-0.79	0.63	18.06	-0.92	18.20	-19.29	5.03	13.22	2.50	-1.05	-0.44	0.53	0.11	
7.00	-27.93	9.45	10.93	-116.09	36.40	-12.35	-65.27	-20.96	12.56	30.92	3.67	0.57	8.22	-1.30	12.43	-8.35	7.15	0.58	2.85	-0.29	-0.24	0.25	0.11	
8.00	-12.95	6.37	1.47	-106.97	33.52	-100.74	-54.52	-38.53	17.43	31.17	3.49	0.91	11.87	-7.01	6.65	9.38	7.10	-13.02	3.24	0.66	-0.15	0.04	0.12	
9.00	-9.07	-5.29	-9.47	-31.33	48.61	-176.19	-54.95	-61.46	23.41	38.43	1.86	0.87	13.89	-20.14	2.84	31.14	9.19	-24.07	3.50	1.69	-0.16	0.00	0.12	
10.00	-25.37	-49.20	8.23	224.51	-152.64	26.64	-85.44	-88.67	27.82	50.80	5.42	-0.26	4.62	-54.99	-4.06	40.12	13.30	-34.08	3.39	3.51	-0.20	0.06	0.10	
11.00	-95.37	-59.00	5.72	296.71	-238.52	30.53	-129.19	-89.75	37.39	49.20	1.40	-0.23	-13.30	-70.15	-13.40	43.88	12.45	-44.49	2.93	5.86	-0.15	0.07	0.09	
12.00	-76.92	-44.25	-1.17	217.44	-182.00	-124.18	-129.59	-78.83	42.05	43.71	-5.04	-0.01	21.25	-73.58	-7.62	64.06	9.21	-54.14	2.73	6.72	-0.16	0.05	0.09	
13.00	4.93	-43.26	7.08	79.39	-99.18	-112.02	-113.85	-73.37	43.87	40.01	-4.54	-0.70	93.33	-72.51	-0.05	84.37	8.14	-63.28	2.54	6.71	-0.18	0.04	0.08	
14.00	86.78	-25.70	-11.08	-131.11	-16.22	-173.12	-108.30	-70.26	47.71	37.82	-6.95	-0.71	169.06	-53.80	-8.11	94.51	10.31	-72.24	2.12	6.13	-0.20	0.03	0.06	
15.00	97.62	-21.07	-15.77	-211.44	-52.48	-184.60	-100.57	-80.80	52.88	32.96	-7.74	-0.75	171.39	-42.32	-11.46	104.42	8.25	-80.86	2.10	4.73	-0.21	0.04	0.06	
