gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	21.03	21.21	12.75	67.59	147.60	71.60	5.67	6.09	2.65	11.94	7.40	1.20	18.80	13.70	5.87	6.75	7.07	7.05	0.80	4.57	0.32	0.01	0.02	
0.00	17.57	13.49	6.86	32.85	77.29	52.14	5.08	4.33	2.67	13.93	6.23	1.07	13.36	7.89	3.54	6.20	9.90	6.25	1.12	4.60	0.50	0.00	0.03	
0.00	74.48	119.51	89.98	232.49	236.59	753.57	22.87	26.68	6.50	14.03	25.40	3.30	19.84	59.67	6.36	6.10	8.52	5.53	1.13	4.48	0.77	0.01	0.02	
0.00	83.15	142.35	110.01	279.70	284.33	940.26	27.88	29.20	7.50	14.32	29.00	4.24	23.36	71.29	9.11	5.13	4.60	4.75	1.01	4.45	1.06	0.01	0.03	
0.00	55.13	92.43	73.44	198.82	192.14	608.35	20.31	19.00	4.75	9.04	20.02	2.78	15.04	45.51	6.94	5.16	4.03	4.13	0.99	4.46	1.20	0.01	0.02	
0.00	54.07	85.69	64.76	184.46	192.28	503.65	15.53	20.18	4.46	12.30	18.36	2.47	21.49	44.06	7.95	4.63	4.58	3.86	1.46	4.25	1.41	0.01	0.03	
0.00	22.49	40.33	20.86	86.22	78.44	160.07	5.60	11.30	2.14	10.14	10.63	1.58	20.43	18.98	5.53	4.50	4.33	4.44	2.70	3.79	1.63	0.01	0.02	
0.00	32.31	55.20	36.26	92.15	96.08	287.18	8.20	14.13	2.09	7.94	14.07	1.55	19.54	25.58	5.26	4.07	3.44	5.32	3.45	3.32	1.61	0.01	0.02	
0.00	45.91	67.15	52.23	133.51	148.70	451.72	12.29	17.49	3.29	10.62	14.71	2.36	18.97	32.64	4.92	3.77	2.54	6.35	3.87	2.91	1.56	0.01	0.02	
0.00	72.73	143.10	110.15	231.97	202.96	869.94	19.89	34.65	5.47	13.63	27.98	3.76	24.04	67.53	5.19	3.87	2.56	7.37	4.17	2.61	1.56	0.01	0.01	
