gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-1.47	-6.54	3.69	0.12	0.63	0.05	83.59	-6.04	-12.45	-110.67	33.59	11.85	0.00	14.09	-14.23	9.49	-116.32	27.32	17.58	0.00	-22.12	10.84	2.55	
2.00	-1.15	-6.53	3.30	0.11	0.65	0.05	81.01	-5.27	-12.19	-105.75	31.17	11.43	0.00	14.11	-14.26	8.39	-113.40	27.61	17.37	0.00	-22.07	10.67	3.10	
3.00	-1.53	-6.60	3.78	0.09	0.68	0.04	78.58	-5.46	-12.26	-99.94	28.50	11.23	0.00	15.13	-13.94	8.23	-109.99	27.94	17.77	0.00	-20.84	10.81	2.84	
4.00	-0.77	-5.84	3.13	0.07	0.71	0.04	74.81	-4.65	-11.25	-92.77	24.74	10.74	0.00	14.24	-13.12	6.48	-105.28	28.10	18.09	0.00	-21.24	9.44	3.54	
5.00	-0.48	-5.21	3.13	0.05	0.75	0.03	70.82	-4.51	-10.61	-84.19	20.25	10.25	0.00	13.93	-12.29	5.23	-100.09	28.67	18.48	0.00	-20.77	8.26	3.66	
6.00	0.02	-4.13	2.99	0.02	0.79	0.03	65.87	-4.57	-9.65	-73.78	14.80	9.85	0.00	12.93	-11.12	3.34	-93.80	29.13	18.74	0.00	-20.67	6.43	3.76	
7.00	0.95	-2.61	2.51	-0.01	0.83	0.02	59.47	-4.71	-8.73	-61.02	8.54	9.36	0.00	10.83	-9.42	0.86	-85.97	29.09	19.10	0.00	-21.23	4.02	4.01	
8.00	1.15	-1.00	2.95	-0.04	0.87	0.01	52.29	-6.03	-9.12	-45.90	2.55	9.94	0.00	8.90	-7.21	-0.40	-76.62	29.06	19.83	0.00	-20.85	1.83	3.12	
9.00	1.23	0.81	3.51	-0.07	0.91	0.00	44.84	-7.59	-10.17	-31.09	3.19	11.65	0.00	6.07	-4.67	-1.37	-65.83	28.89	20.15	0.00	-20.36	-0.52	1.92	
10.00	1.14	2.14	3.88	-0.10	0.95	-0.01	38.73	-8.90	-12.24	-19.88	4.02	8.56	0.00	2.89	-2.20	-1.53	-54.33	27.78	19.24	0.00	-19.78	-2.15	0.98	
