gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.04	0.59	1.99	0.05	0.00	0.02	1.40	1.01	2.08	3.00	1.90	1.73	0.00	1.11	0.97	1.46	1.18	0.84	1.87	0.00	1.00	0.99	1.83	
0.00	1.06	0.61	1.97	0.05	0.00	0.02	1.37	1.01	2.12	3.05	1.91	1.91	0.00	1.08	1.01	1.38	1.18	0.92	1.90	0.00	1.02	1.00	1.87	
0.00	1.06	0.64	1.98	0.05	0.00	0.02	1.37	1.02	2.17	3.09	1.89	2.06	0.00	1.07	1.05	1.31	1.20	1.11	1.98	0.00	1.03	1.00	1.89	
0.00	1.06	0.66	1.99	0.05	0.00	0.02	1.37	1.02	2.20	3.11	1.84	2.16	0.00	1.08	1.09	1.24	1.24	1.34	2.06	0.00	1.03	1.00	1.89	
0.00	1.04	0.67	1.99	0.05	0.00	0.02	1.35	0.99	2.22	3.11	1.79	2.21	0.00	1.10	1.12	1.17	1.32	1.43	2.12	0.00	1.02	1.01	1.90	
0.00	1.00	0.70	2.02	0.05	0.00	0.02	1.34	0.98	2.27	3.10	1.73	2.28	0.00	1.11	1.16	1.12	1.47	1.18	2.13	0.00	1.02	1.02	1.93	
0.00	0.97	0.74	2.03	0.05	0.00	0.02	1.35	0.97	2.31	3.06	1.65	2.37	0.00	1.15	1.19	1.11	1.67	1.61	2.15	0.00	1.01	1.03	1.93	
0.00	0.96	0.77	2.03	0.05	0.00	0.02	1.38	0.98	2.36	3.01	1.60	2.35	0.00	1.21	1.22	1.13	1.81	1.68	2.21	0.00	1.01	1.03	1.94	
0.00	0.96	0.80	2.02	0.05	0.00	0.02	1.44	1.00	2.41	2.93	1.56	2.29	0.00	1.27	1.25	1.16	1.85	1.44	2.24	0.00	1.01	1.03	1.96	
0.00	0.96	0.86	2.04	0.05	0.00	0.02	1.53	1.04	2.49	2.82	1.54	2.27	0.00	1.28	1.31	1.21	1.79	1.36	2.27	0.00	1.02	1.02	1.97	
0.00	0.95	0.85	2.04	0.05	0.00	0.02	1.57	1.00	2.51	2.68	1.50	2.24	0.00	1.26	1.32	1.23	1.63	1.34	2.35	0.00	1.03	0.98	1.95	
0.00	0.94	0.87	2.04	0.05	0.00	0.02	1.61	0.98	2.55	2.55	1.47	2.22	0.00	1.25	1.36	1.24	1.52	1.30	2.41	0.00	1.04	0.95	1.94	
0.00	0.93	0.90	2.04	0.05	0.00	0.02	1.64	0.97	2.57	2.43	1.45	2.19	0.00	1.23	1.40	1.25	1.44	1.25	2.44	0.00	1.05	0.93	1.92	
0.00	0.94	0.92	2.03	0.05	0.00	0.02	1.67	0.97	2.59	2.30	1.42	2.15	0.00	1.23	1.43	1.25	1.40	1.20	2.47	0.00	1.06	0.91	1.88	
0.00	0.94	0.94	2.01	0.05	0.00	0.02	1.68	0.98	2.62	2.18	1.38	2.10	0.00	1.23	1.47	1.25	1.41	1.15	2.49	0.00	1.06	0.91	1.85	
0.00	0.95	0.97	1.96	0.05	0.00	0.02	1.71	0.97	2.60	2.08	1.33	2.05	0.00	1.25	1.51	1.25	1.42	1.08	2.46	0.00	1.04	0.91	1.77	
0.00	0.96	0.99	1.94	0.05	0.00	0.02	1.70	0.96	2.62	1.98	1.29	2.03	0.00	1.27	1.54	1.24	1.48	1.05	2.43	0.00	1.05	0.91	1.74	
0.00	0.96	1.03	1.91	0.05	0.00	0.02	1.68	0.93	2.65	1.92	1.25	2.01	0.00	1.29	1.60	1.24	1.55	1.01	2.37	0.00	1.05	0.92	1.70	
0.00	0.92	1.06	1.81	0.05	0.00	0.02	1.70	0.92	2.56	1.89	1.22	1.86	0.00	1.30	1.66	1.22	1.62	0.97	2.27	0.00	1.03	0.93	1.57	
0.00	0.93	1.04	1.67	0.05	0.00	0.02	1.57	0.93	2.31	1.87	1.17	1.73	0.00	1.38	1.65	1.23	1.62	0.96	2.05	0.00	1.02	0.91	1.57	
0.00	0.91	0.99	1.60	0.05	0.00	0.02	1.43	0.93	2.15	1.87	1.13	1.65	0.00	1.43	1.61	1.23	1.66	1.00	1.92	0.00	1.01	0.91	1.47	
0.00	0.90	0.96	1.57	0.05	0.00	0.02	1.34	0.93	2.05	1.91	1.07	1.56	0.00	1.46	1.59	1.25	1.72	1.05	1.83	0.00	1.01	0.90	1.42	
0.00	0.91	0.93	1.55	0.05	0.00	0.02	1.24	0.92	1.96	1.98	1.04	1.47	0.00	1.51	1.56	1.27	1.78	1.13	1.80	0.00	1.01	0.88	1.43	
0.00	0.90	0.85	1.46	0.05	0.00	0.02	1.15	0.92	1.83	2.03	1.01	1.40	0.00	1.56	1.43	1.33	1.87	1.22	1.71	0.00	1.00	0.85	1.37	
0.00	0.87	0.72	1.35	0.05	0.00	0.02	1.03	0.91	1.55	2.11	0.97	1.29	0.00	1.59	1.24	1.39	1.95	1.34	1.59	0.00	1.00	0.82	1.31	
0.00	0.87	0.68	1.32	0.05	0.01	0.02	0.99	0.94	1.48	2.22	0.95	1.21	0.00	1.58	1.14	1.46	2.01	1.50	1.63	0.00	1.00	0.82	1.29	
0.00	0.88	0.67	1.33	0.05	0.01	0.02	0.99	0.98	1.51	2.36	0.93	1.22	0.00	1.57	1.08	1.51	2.04	1.67	1.71	0.00	1.00	0.85	1.28	
0.00	0.87	0.67	1.35	0.05	0.01	0.02	1.00	1.02	1.54	2.48	0.92	1.27	0.00	1.55	1.02	1.54	2.05	1.81	1.79	0.00	0.99	0.88	1.28	
0.00	0.87	0.66	1.36	0.05	0.01	0.02	1.02	1.06	1.56	2.62	0.92	1.36	0.00	1.52	0.95	1.55	2.03	1.95	1.86	0.00	0.98	0.92	1.29	
0.00	0.87	0.65	1.36	0.05	0.01	0.02	1.04	1.08	1.59	2.76	0.92	1.48	0.00	1.51	0.90	1.53	2.00	2.08	1.93	0.00	0.97	0.95	1.29	
0.00	0.86	0.65	1.36	0.05	0.01	0.02	1.06	1.10	1.62	2.91	0.91	1.62	0.00	1.50	0.86	1.50	1.97	2.18	2.00	0.00	0.96	0.98	1.29	
0.00	0.85	0.66	1.36	0.05	0.01	0.02	1.08	1.12	1.65	3.07	0.92	1.76	0.00	1.46	0.83	1.46	1.92	2.25	2.05	0.00	0.95	1.02	1.28	
0.00	0.83	0.67	1.36	0.05	0.01	0.02	1.11	1.13	1.68	3.24	0.95	1.92	0.00	1.41	0.82	1.40	1.85	2.27	2.11	0.00	0.94	1.05	1.27	
0.00	0.82	0.67	1.36	0.05	0.01	0.02	1.14	1.13	1.71	3.41	0.99	2.09	0.00	1.35	0.81	1.35	1.77	2.29	2.15	0.00	0.94	1.07	1.28	
0.00	0.81	0.66	1.37	0.05	0.01	0.02	1.17	1.11	1.73	3.54	1.00	2.23	0.00	1.30	0.82	1.29	1.70	2.29	2.18	0.00	0.94	1.08	1.27	
0.00	0.80	0.65	1.37	0.05	0.01	0.02	1.21	1.08	1.76	3.65	1.00	2.34	0.00	1.25	0.83	1.23	1.64	2.29	2.19	0.00	0.95	1.09	1.26	
0.00	0.80	0.65	1.37	0.05	0.01	0.02	1.24	1.05	1.78	3.72	0.99	2.43	0.00	1.21	0.85	1.18	1.58	2.26	2.22	0.00	0.95	1.09	1.24	
0.00	0.80	0.65	1.37	0.05	0.01	0.02	1.27	1.01	1.79	3.77	0.97	2.48	0.00	1.18	0.88	1.14	1.53	2.14	2.25	0.00	0.96	1.10	1.23	
0.00	0.80	0.66	1.38	0.05	0.00	0.02	1.31	0.98	1.80	3.78	0.93	2.49	0.00	1.15	0.93	1.09	1.48	1.97	2.28	0.00	0.97	1.10	1.21	
0.00	0.81	0.68	1.38	0.05	0.00	0.02	1.33	0.96	1.80	3.76	0.89	2.48	0.00	1.13	0.98	1.04	1.45	1.81	2.29	0.00	0.98	1.10	1.20	
0.00	0.82	0.71	1.38	0.05	0.00	0.02	1.35	0.94	1.79	3.70	0.85	2.47	0.00	1.11	1.03	1.00	1.44	1.68	2.29	0.00	0.99	1.11	1.19	
0.00	0.83	0.73	1.38	0.05	0.00	0.02	1.36	0.93	1.77	3.59	0.82	2.48	0.00	1.11	1.07	0.97	1.46	1.55	2.27	0.00	0.99	1.12	1.18	
0.00	0.84	0.74	1.38	0.05	0.00	0.02	1.36	0.93	1.76	3.40	0.80	2.48	0.00	1.12	1.10	0.96	1.52	1.46	2.25	0.00	0.99	1.13	1.18	
0.00	0.86	0.75	1.38	0.05	0.00	0.02	1.34	0.92	1.75	3.14	0.78	2.47	0.00	1.13	1.11	0.96	1.62	1.46	2.23	0.00	1.00	1.14	1.18	
0.00	0.88	0.74	1.37	0.05	0.00	0.02	1.30	0.92	1.74	2.83	0.76	2.37	0.00	1.14	1.10	0.96	1.74	1.53	2.20	0.00	1.00	1.13	1.19	
0.00	0.90	0.72	1.36	0.05	0.00	0.02	1.25	0.92	1.74	2.49	0.73	2.16	0.00	1.16	1.07	0.95	1.88	1.71	2.18	0.00	1.00	1.13	1.20	
0.00	0.91	0.69	1.34	0.05	0.00	0.02	1.22	0.91	1.73	2.16	0.70	1.87	0.00	1.17	1.02	0.95	2.04	1.94	2.19	0.00	1.00	1.10	1.22	
0.00	0.93	0.66	1.33	0.05	0.00	0.02	1.19	0.92	1.71	1.90	0.69	1.69	0.00	1.16	0.97	0.96	2.19	2.19	2.22	0.00	1.00	1.08	1.24	
0.00	0.94	0.64	1.30	0.05	0.00	0.02	1.18	0.93	1.68	1.68	0.68	1.59	0.00	1.16	0.93	0.95	2.31	2.35	2.29	0.00	1.02	1.07	1.26	
0.00	0.96	0.63	1.29	0.05	0.00	0.02	1.15	0.94	1.65	1.51	0.70	1.57	0.00	1.16	0.90	0.94	2.41	2.41	2.38	0.00	1.03	1.07	1.28	
0.00	0.97	0.63	1.30	0.05	0.00	0.02	1.14	0.97	1.63	1.43	0.79	1.65	0.00	1.15	0.86	0.93	2.49	2.43	2.48	0.00	1.04	1.07	1.30	
0.00	0.99	0.62	1.31	0.05	0.00	0.02	1.13	0.99	1.57	1.46	1.04	1.83	0.00	1.14	0.81	0.93	2.55	2.42	2.56	0.00	1.05	1.07	1.33	
0.00	1.00	0.62	1.30	0.05	0.00	0.02	1.14	1.00	1.47	1.57	1.38	2.01	0.00	1.12	0.77	0.94	2.61	2.42	2.57	0.00	1.07	1.08	1.35	
0.00	1.00	0.62	1.29	0.05	0.00	0.02	1.13	1.01	1.39	1.70	1.60	1.97	0.00	1.12	0.74	0.94	2.65	2.42	2.51	0.00	1.09	1.09	1.35	
0.00	0.99	0.63	1.29	0.05	0.00	0.02	1.12	1.00	1.36	1.88	1.39	1.81	0.00	1.14	0.73	0.94	2.68	2.44	2.39	0.00	1.11	1.09	1.36	
0.00	0.96	0.66	1.30	0.05	0.00	0.02	1.11	1.00	1.40	2.21	1.53	1.58	0.00	1.17	0.75	0.97	2.72	2.39	2.23	0.00	1.13	1.11	1.39	
0.00	0.93	0.70	1.33	0.05	0.00	0.02	1.15	1.03	1.39	2.60	2.21	1.43	0.00	1.22	0.79	0.99	2.77	2.40	2.04	0.00	1.16	1.12	1.43	
