gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	33.49	1.34	6.77	8.71	
2.00	56.53	2.27	11.49	3.10	
3.00	55.93	2.26	11.34	6.84	
4.00	44.10	1.79	8.91	16.31	
5.00	39.11	1.59	7.91	24.56	
6.00	85.57	3.44	17.32	14.87	
7.00	241.84	9.66	49.00	6.04	
8.00	479.27	19.10	97.05	1.73	
9.00	776.38	30.92	157.13	0.00	
10.00	1108.86	44.15	224.35	0.00	
11.00	1444.49	57.51	292.27	0.00	
12.00	1761.48	70.13	356.42	0.00	
13.00	2051.18	81.66	415.03	0.00	
14.00	2306.74	91.84	466.77	0.00	
15.00	2518.78	100.29	509.69	0.00	
16.00	2686.18	106.95	543.56	0.00	
17.00	2817.06	112.16	570.04	0.00	
18.00	2916.07	116.10	590.08	0.00	
19.00	2985.11	118.85	604.04	0.00	
20.00	3024.97	120.44	612.11	0.00	
21.00	3040.80	121.07	615.31	0.00	
22.00	3035.52	120.86	614.24	0.00	
23.00	3009.63	119.83	609.00	0.00	
24.00	2961.79	117.92	599.33	0.00	
25.00	2892.02	115.15	585.21	0.00	
26.00	2802.77	111.60	567.15	0.00	
27.00	2697.18	107.40	545.78	0.00	
28.00	2578.76	102.68	521.81	0.00	
29.00	2450.91	97.59	495.93	0.00	
30.00	2318.38	92.31	469.12	0.00	
31.00	2182.95	86.91	441.72	0.00	
32.00	2043.67	81.37	413.53	0.00	
33.00	1897.75	75.56	384.00	0.00	
34.00	1741.73	69.35	352.43	0.00	
35.00	1572.59	62.61	318.22	0.00	
36.00	1391.25	55.39	281.50	0.00	
37.00	1200.95	47.81	242.98	0.00	
38.00	1008.74	40.16	204.08	0.00	
39.00	823.32	32.78	166.62	0.00	
40.00	653.39	26.02	132.28	0.00	
41.00	505.04	20.12	102.28	0.00	
42.00	382.67	15.26	77.52	0.00	
43.00	286.24	11.43	58.01	0.01	
44.00	213.04	8.53	43.19	0.01	
45.00	159.60	6.41	32.41	0.02	
46.00	120.02	4.84	24.42	0.02	
47.00	91.66	3.70	18.67	0.03	
48.00	69.99	2.82	14.25	0.04	
49.00	54.21	2.16	11.01	0.05	
50.00	42.44	1.66	8.56	0.06	
51.00	33.99	1.32	6.79	0.08	
52.00	28.14	1.10	5.57	0.11	
53.00	24.12	0.95	4.71	0.15	
54.00	21.48	0.85	4.16	0.18	
55.00	19.74	0.79	3.80	0.21	
56.00	18.84	0.76	3.62	0.22	
57.00	18.51	0.75	3.57	0.22	
58.00	18.77	0.76	3.62	0.20	
59.00	19.36	0.78	3.73	0.18	
60.00	20.05	0.80	3.85	0.16	
61.00	20.56	0.81	3.95	0.14	
62.00	20.74	0.82	3.98	0.13	
63.00	20.53	0.81	3.93	0.13	
64.00	20.01	0.80	3.81	0.13	
65.00	19.29	0.77	3.66	0.14	
66.00	18.48	0.74	3.47	0.15	
67.00	17.63	0.71	3.27	0.15	
68.00	16.67	0.68	3.09	0.17	
69.00	15.58	0.65	2.87	0.19	
70.00	14.31	0.61	2.61	0.23	
71.00	12.88	0.58	2.31	0.31	
72.00	11.34	0.54	1.98	0.44	
73.00	9.73	0.49	1.65	0.65	
74.00	8.20	0.43	1.33	1.03	
75.00	6.77	0.38	1.05	1.55	
76.00	5.42	0.33	0.80	2.18	
77.00	4.17	0.29	0.61	2.91	
78.00	3.13	0.24	0.47	3.78	
79.00	2.24	0.20	0.36	4.72	
80.00	1.51	0.16	0.27	5.72	
81.00	0.93	0.12	0.20	6.73	
82.00	0.57	0.08	0.14	7.82	
83.00	0.33	0.06	0.10	8.94	
84.00	0.15	0.04	0.07	9.99	
85.00	0.06	0.03	0.05	10.98	
86.00	0.03	0.02	0.03	11.89	
87.00	0.03	0.02	0.02	12.67	
88.00	0.02	0.01	0.02	13.32	
89.00	0.02	0.01	0.02	14.04	
90.00	0.01	0.01	0.01	15.13	
91.00	0.01	0.01	0.01	17.08	
92.00	0.00	0.00	0.00	21.50	
93.00	0.00	0.00	0.00	29.17	
94.00	0.00	0.00	0.00	40.21	
95.00	0.00	0.00	0.00	54.11	
96.00	0.00	0.00	0.00	68.02	
97.00	0.18	0.01	0.03	70.96	
98.00	2.54	0.11	0.50	58.37	
99.00	11.45	0.46	2.29	34.74	
100.00	32.77	1.31	6.62	9.60	
