gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.13	1.08	2.16	0.05	0.01	0.03	2.64	2.34	1.65	5.33	3.52	1.73	0.00	3.88	2.53	2.77	5.24	3.31	1.85	0.00	0.86	1.92	1.19	
0.00	1.21	1.32	2.25	0.05	0.01	0.03	3.24	2.77	1.86	7.24	3.84	1.63	0.00	3.77	2.52	2.77	4.32	3.63	1.80	0.00	0.94	2.28	1.09	
0.00	1.38	1.33	2.30	0.05	0.01	0.03	4.02	2.98	1.91	9.19	3.71	1.37	0.00	3.95	2.31	2.76	4.30	4.01	2.32	0.00	1.16	2.39	0.96	
0.00	1.53	1.24	2.24	0.05	0.01	0.03	4.68	3.01	1.54	10.82	3.06	1.27	0.00	4.27	2.02	2.84	5.30	4.35	2.95	0.00	1.51	2.28	0.99	
0.00	1.69	1.22	2.16	0.05	0.01	0.03	5.10	2.94	1.11	11.89	2.00	1.58	0.00	4.63	1.76	2.78	6.52	4.62	3.13	0.00	1.83	2.03	1.03	
0.00	1.78	1.18	2.19	0.05	0.01	0.03	5.34	2.73	1.05	12.21	1.15	1.89	0.00	4.76	1.55	2.68	7.14	4.61	2.92	0.00	1.99	1.70	1.04	
0.00	1.78	1.34	2.33	0.05	0.01	0.03	5.46	2.65	1.26	11.80	2.43	2.03	0.00	4.77	1.54	2.47	7.02	4.26	2.50	0.00	1.85	1.53	1.14	
0.00	1.75	1.44	2.41	0.05	0.01	0.03	5.26	2.50	1.64	10.51	4.20	1.82	0.00	4.49	1.50	2.13	5.86	3.52	2.08	0.00	1.54	1.47	1.23	
0.00	1.78	1.47	2.43	0.05	0.01	0.03	4.83	2.29	2.01	8.65	5.04	1.38	0.00	4.26	1.30	2.17	4.76	2.93	2.03	0.00	1.02	1.53	1.19	
0.00	1.90	1.47	2.34	0.05	0.01	0.03	4.10	2.12	2.35	7.23	5.14	1.30	0.00	4.38	1.16	2.58	6.07	3.99	2.51	0.00	0.72	1.86	1.04	
0.00	2.15	1.43	2.03	0.05	0.02	0.03	3.22	1.98	2.55	8.00	5.34	1.58	0.00	4.88	1.06	3.11	9.33	6.99	3.66	0.00	1.21	2.40	0.88	
0.00	2.48	1.39	1.77	0.05	0.02	0.03	2.29	1.99	2.60	10.49	4.92	1.83	0.00	5.28	1.07	3.37	11.85	9.90	4.94	0.00	1.94	2.80	1.16	
0.00	2.69	1.39	1.68	0.05	0.03	0.03	1.60	2.15	2.62	13.05	4.49	1.88	0.00	5.11	1.15	3.20	11.98	11.37	6.20	0.00	2.46	2.93	1.63	
0.00	2.62	1.45	1.60	0.05	0.03	0.03	1.66	2.37	2.46	14.78	4.20	1.80	0.00	4.58	1.21	3.34	12.31	12.74	6.86	0.00	2.68	2.76	2.09	
0.00	2.43	1.53	1.76	0.05	0.03	0.03	2.10	2.42	2.12	15.21	3.71	1.60	0.00	3.60	1.24	3.03	13.38	12.52	7.00	0.00	2.56	2.27	2.39	
0.00	2.06	1.57	2.04	0.04	0.03	0.03	2.64	2.20	1.51	14.41	3.61	1.53	0.00	3.02	1.50	2.43	15.82	10.04	6.50	0.00	2.04	1.66	2.45	
0.00	1.74	1.41	2.30	0.04	0.03	0.03	3.19	1.78	0.95	12.20	2.84	1.94	0.00	3.42	2.23	2.25	20.33	6.84	5.63	0.00	1.61	1.25	2.56	
