gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-1.34	-5.97	3.37	0.11	0.57	0.04	76.36	-5.52	-11.37	-101.09	30.68	10.83	0.00	12.87	-13.00	8.67	-106.25	24.95	16.06	0.00	-20.21	9.90	2.33	
2.00	-1.05	-5.96	3.01	0.10	0.60	0.04	74.00	-4.81	-11.14	-96.60	28.47	10.44	0.00	12.89	-13.02	7.67	-103.58	25.22	15.87	0.00	-20.16	9.74	2.84	
3.00	-1.40	-6.03	3.45	0.08	0.62	0.04	71.78	-4.98	-11.20	-91.29	26.03	10.26	0.00	13.82	-12.73	7.52	-100.47	25.52	16.23	0.00	-19.04	9.88	2.59	
4.00	-0.70	-5.34	2.86	0.07	0.65	0.04	68.34	-4.25	-10.28	-84.74	22.60	9.81	0.00	13.01	-11.99	5.92	-96.17	25.66	16.53	0.00	-19.40	8.62	3.23	
5.00	-0.44	-4.76	2.86	0.05	0.68	0.03	64.69	-4.12	-9.69	-76.91	18.50	9.36	0.00	12.72	-11.23	4.77	-91.43	26.19	16.88	0.00	-18.97	7.55	3.34	
6.00	0.02	-3.77	2.73	0.02	0.72	0.03	60.17	-4.18	-8.81	-67.40	13.52	8.99	0.00	11.81	-10.16	3.05	-85.68	26.61	17.11	0.00	-18.88	5.88	3.44	
7.00	0.87	-2.39	2.30	-0.01	0.76	0.02	54.32	-4.30	-7.98	-55.74	7.80	8.55	0.00	9.89	-8.60	0.78	-78.53	26.58	17.45	0.00	-19.39	3.67	3.67	
8.00	1.05	-0.91	2.69	-0.04	0.80	0.01	47.77	-5.50	-8.33	-41.93	2.33	9.08	0.00	8.13	-6.59	-0.36	-69.99	26.54	18.11	0.00	-19.04	1.67	2.85	
9.00	1.12	0.74	3.21	-0.06	0.83	0.00	40.96	-6.94	-9.29	-28.40	2.92	10.64	0.00	5.55	-4.27	-1.26	-60.13	26.39	18.41	0.00	-18.60	-0.47	1.75	
10.00	1.04	1.96	3.54	-0.09	0.87	-0.01	35.38	-8.13	-11.18	-18.16	3.67	7.82	0.00	2.64	-2.01	-1.40	-49.63	25.37	17.57	0.00	-18.07	-1.97	0.90	
11.00	0.67	2.40	4.01	-0.12	0.89	-0.02	31.65	-9.00	-12.86	-13.43	2.91	4.17	0.00	0.42	-0.32	-0.49	-39.95	23.52	15.48	0.00	-17.39	-2.44	-0.08	
12.00	0.22	1.94	4.39	-0.15	0.92	-0.02	29.61	-9.18	-13.02	-14.71	4.85	5.19	0.00	-1.38	0.12	0.21	-31.41	22.04	13.75	0.00	-16.72	-2.01	-0.61	
13.00	0.08	1.14	4.39	-0.18	0.93	-0.03	28.13	-8.75	-12.20	-19.52	7.70	8.24	0.00	-3.47	-0.05	0.75	-23.45	20.50	12.22	0.00	-16.33	-1.32	-0.66	
14.00	-0.05	0.34	4.23	-0.20	0.94	-0.03	27.08	-8.23	-11.14	-26.44	8.83	8.18	0.00	-5.03	-0.32	1.42	-17.13	18.87	10.45	0.00	-15.94	-0.64	-0.48	
15.00	-0.32	-0.21	4.15	-0.22	0.95	-0.03	26.02	-8.07	-9.85	-34.02	10.14	6.88	0.00	-5.63	-0.57	2.18	-12.81	17.51	9.16	0.00	-15.46	-0.17	-0.38	
16.00	-0.72	-0.53	3.88	-0.24	0.95	-0.03	24.29	-7.78	-8.54	-39.64	11.25	6.08	0.00	-5.33	-0.83	2.03	-10.36	16.65	9.01	0.00	-14.86	-0.03	-0.08	
