gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	4.20	8.20	2.89	-0.03	0.95	-0.01	14.67	-10.13	-17.44	3.16	-1.53	17.99	0.00	-15.84	8.16	0.96	-4.12	9.59	4.61	0.00	-20.50	-9.74	-8.75	
2.00	4.21	8.25	2.78	-0.03	0.95	-0.01	14.74	-9.89	-18.53	2.91	-0.09	18.98	0.00	-16.20	8.10	0.87	-4.82	9.93	4.89	0.00	-20.53	-9.71	-8.45	
3.00	4.36	8.13	2.58	-0.03	0.95	-0.01	14.94	-9.67	-19.01	1.33	0.30	18.74	0.00	-16.66	7.87	0.86	-5.61	10.19	5.06	0.00	-20.68	-9.48	-8.02	
4.00	4.61	7.89	2.29	-0.03	0.95	-0.00	15.08	-9.37	-18.68	-0.64	-0.21	17.16	0.00	-17.17	7.52	0.78	-6.48	10.40	5.25	0.00	-20.88	-9.17	-7.48	
5.00	4.90	7.63	1.94	-0.03	0.95	-0.00	15.11	-8.95	-18.25	-2.28	-1.51	15.65	0.00	-17.71	7.15	0.66	-7.40	10.50	5.43	0.00	-21.10	-8.87	-6.90	
6.00	5.20	7.39	1.59	-0.03	0.95	-0.00	14.96	-8.50	-17.58	-3.40	-3.36	14.44	0.00	-18.22	6.81	0.43	-8.43	10.48	5.64	0.00	-21.29	-8.61	-6.37	
7.00	5.45	7.19	1.30	-0.03	0.95	0.00	14.70	-8.11	-16.57	-4.28	-5.46	13.15	0.00	-18.57	6.47	0.02	-9.66	10.34	6.01	0.00	-21.39	-8.39	-5.97	
8.00	5.63	7.03	1.11	-0.02	0.95	0.00	14.46	-7.84	-15.59	-5.20	-7.08	11.67	0.00	-18.71	6.13	-0.49	-11.14	10.08	6.52	0.00	-21.38	-8.17	-5.71	
9.00	5.79	6.76	1.03	-0.02	0.95	0.01	14.25	-7.57	-14.76	-6.37	-7.29	10.30	0.00	-18.67	5.64	-1.07	-12.89	9.66	7.13	0.00	-21.34	-7.79	-5.51	
10.00	5.96	6.31	1.04	-0.02	0.95	0.01	14.04	-7.18	-14.24	-7.80	-6.28	9.60	0.00	-18.41	4.89	-1.69	-14.96	9.01	7.75	0.00	-21.31	-7.16	-5.31	
11.00	6.11	5.70	1.10	-0.02	0.95	0.01	13.83	-6.65	-14.06	-9.39	-4.85	9.57	0.00	-17.89	3.95	-2.32	-17.39	8.08	8.29	0.00	-21.29	-6.35	-5.04	
12.00	6.24	5.06	1.19	-0.02	0.95	0.01	13.59	-6.09	-14.18	-10.91	-3.50	9.83	0.00	-17.09	2.94	-2.87	-20.18	6.79	8.64	0.00	-21.27	-5.48	-4.75	
13.00	6.36	4.46	1.29	-0.02	0.95	0.01	13.16	-5.53	-14.34	-12.04	-2.37	10.06	0.00	-16.00	1.95	-3.32	-23.33	4.96	8.68	0.00	-21.22	-4.68	-4.44	
14.00	6.45	3.90	1.41	-0.02	0.95	0.01	12.47	-4.90	-14.40	-12.56	-1.46	10.09	0.00	-14.62	0.94	-3.77	-26.85	2.83	8.59	0.00	-21.15	-3.96	-4.12	
15.00	6.49	3.34	1.52	-0.01	0.96	0.02	11.61	-4.14	-14.37	-12.55	-0.73	9.88	0.00	-12.90	-0.13	-4.27	-30.68	0.41	8.40	0.00	-21.00	-3.28	-3.74	
16.00	6.45	2.72	1.63	-0.01	0.96	0.02	10.67	-3.22	-14.36	-12.15	-0.16	9.57	0.00	-10.89	-1.32	-4.81	-34.75	-2.16	8.13	0.00	-20.78	-2.57	-3.28	
17.00	6.36	2.03	1.74	-0.01	0.96	0.02	9.69	-2.20	-14.44	-11.51	0.28	9.31	0.00	-8.65	-2.61	-5.25	-38.99	-4.72	7.74	0.00	-20.51	-1.79	-2.73	
18.00	6.24	1.27	1.86	-0.01	0.96	0.02	8.72	-1.16	-14.68	-10.79	0.67	9.29	0.00	-6.28	-3.93	-5.50	-43.24	-7.15	7.19	0.00	-20.23	-0.93	-2.10	
19.00	6.14	0.52	1.95	-0.01	0.96	0.02	7.77	-0.17	-15.06	-10.11	1.08	9.56	0.00	-3.89	-5.17	-5.52	-47.37	-9.31	6.50	0.00	-19.97	-0.06	-1.38	
20.00	6.08	-0.19	1.96	-0.01	0.96	0.02	6.81	0.72	-15.45	-9.48	1.49	10.06	0.00	-1.60	-6.26	-5.43	-51.22	-10.95	5.81	0.00	-19.77	0.74	-0.54	
21.00	6.05	-0.80	1.93	-0.01	0.96	0.03	5.81	1.49	-15.80	-8.84	1.90	10.64	0.00	0.60	-7.15	-5.21	-54.73	-11.82	5.17	0.00	-19.65	1.44	0.33	
22.00	6.06	-1.29	1.85	-0.01	0.96	0.03	4.79	2.14	-16.01	-8.19	2.29	11.21	0.00	2.67	-7.82	-4.93	-57.87	-11.78	4.75	0.00	-19.59	1.97	1.23	
23.00	6.12	-1.67	1.67	-0.01	0.96	0.03	3.72	2.67	-16.06	-7.53	2.67	11.74	0.00	4.60	-8.31	-4.69	-60.65	-10.95	4.69	0.00	-19.62	2.34	2.19	
24.00	6.21	-1.97	1.38	-0.01	0.97	0.03	2.61	3.13	-16.00	-6.86	3.02	12.28	0.00	6.38	-8.70	-4.54	-63.03	-9.66	5.03	0.00	-19.70	2.59	3.20	
25.00	6.32	-2.22	0.97	-0.01	0.97	0.03	1.49	3.52	-15.83	-6.21	3.36	12.80	0.00	8.04	-9.04	-4.53	-65.03	-8.30	5.67	0.00	-19.80	2.74	4.27	
26.00	6.43	-2.45	0.47	-0.01	0.97	0.03	0.37	3.88	-15.54	-5.56	3.68	13.29	0.00	9.61	-9.36	-4.62	-66.63	-7.08	6.49	0.00	-19.91	2.82	5.37	
27.00	6.53	-2.65	-0.11	-0.01	0.97	0.03	-0.73	4.20	-15.13	-4.91	3.98	13.68	0.00	11.09	-9.65	-4.81	-67.82	-6.07	7.36	0.00	-20.01	2.84	6.47	
28.00	6.59	-2.82	-0.72	-0.02	0.97	0.03	-1.82	4.48	-14.63	-4.24	4.23	13.97	0.00	12.49	-9.90	-5.04	-68.60	-5.25	8.20	0.00	-20.08	2.82	7.53	
29.00	6.64	-2.94	-1.40	-0.02	0.97	0.04	-2.86	4.67	-13.97	-3.59	4.46	14.14	0.00	13.80	-10.08	-5.34	-68.99	-4.55	8.87	0.00	-20.15	2.74	8.56	
30.00	6.72	-3.02	-2.04	-0.02	0.97	0.04	-3.93	4.80	-13.37	-2.97	4.69	14.34	0.00	14.97	-10.20	-5.63	-69.00	-3.87	9.45	0.00	-20.27	2.60	9.48	
