gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2.25	0.11	0.42	36.15	
2.00	6.53	0.28	1.23	23.45	
3.00	7.31	0.32	1.42	31.57	
4.00	4.09	0.17	0.78	84.08	
5.00	1.21	0.05	0.23	168.67	
6.00	0.01	0.00	0.00	232.81	
7.00	0.63	0.03	0.13	232.27	
8.00	5.68	0.23	1.15	168.55	
9.00	25.02	1.01	5.07	84.88	
10.00	68.43	2.76	13.88	26.44	
11.00	131.03	5.26	26.58	3.89	
12.00	196.99	7.89	39.95	0.07	
13.00	256.27	10.24	51.94	0.01	
14.00	307.64	12.28	62.34	0.01	
15.00	351.97	14.04	71.32	0.01	
16.00	389.95	15.55	79.00	0.00	
17.00	422.52	16.84	85.59	0.00	
18.00	450.72	17.96	91.29	0.00	
19.00	475.52	18.95	96.31	0.00	
20.00	497.68	19.83	100.80	0.00	
21.00	517.58	20.62	104.82	0.00	
22.00	535.52	21.34	108.45	0.00	
23.00	552.14	22.00	111.81	0.00	
24.00	568.38	22.64	115.11	0.00	
25.00	585.32	23.32	118.53	0.00	
26.00	603.81	24.05	122.25	0.00	
27.00	624.48	24.87	126.43	0.00	
28.00	648.00	25.81	131.19	0.00	
29.00	675.59	26.91	136.77	0.00	
30.00	708.88	28.23	143.51	0.00	
31.00	749.59	29.85	151.73	0.00	
32.00	799.35	31.83	161.77	0.00	
33.00	859.88	34.24	174.02	0.00	
34.00	933.07	37.15	188.80	0.00	
35.00	1020.49	40.63	206.51	0.00	
36.00	1121.79	44.67	227.04	0.00	
37.00	1235.16	49.17	249.93	0.00	
38.00	1357.09	54.03	274.56	0.00	
39.00	1483.50	59.06	300.12	0.00	
40.00	1610.93	64.13	325.92	0.00	
41.00	1737.01	69.15	351.46	0.00	
42.00	1860.38	74.07	376.44	0.00	
43.00	1980.15	78.84	400.68	0.00	
44.00	2095.19	83.42	423.96	0.00	
45.00	2203.50	87.73	445.88	0.00	
46.00	2302.16	91.66	465.84	0.00	
47.00	2387.92	95.08	483.20	0.00	
48.00	2458.06	97.87	497.40	0.00	
49.00	2511.18	99.99	508.15	0.00	
50.00	2547.32	101.43	515.46	0.00	
51.00	2567.44	102.24	519.54	0.00	
52.00	2572.65	102.45	520.59	0.00	
53.00	2562.92	102.06	518.62	0.00	
54.00	2536.03	100.98	513.18	0.00	
55.00	2487.65	99.05	503.39	0.00	
56.00	2411.32	96.01	487.93	0.00	
57.00	2298.77	91.53	465.16	0.00	
58.00	2141.56	85.26	433.35	0.00	
59.00	1934.62	77.02	391.45	0.00	
60.00	1680.69	66.91	340.05	0.00	
61.00	1392.99	55.46	281.85	0.00	
62.00	1095.21	43.60	221.63	0.00	
63.00	814.95	32.45	164.94	0.00	
64.00	576.24	22.96	116.67	0.00	
65.00	393.50	15.69	79.70	0.00	
66.00	268.32	10.72	54.37	0.01	
67.00	190.31	7.63	38.60	0.01	
68.00	143.18	5.75	29.09	0.02	
69.00	110.82	4.47	22.56	0.02	
70.00	85.55	3.45	17.42	0.03	
71.00	65.69	2.64	13.37	0.03	
72.00	51.57	2.06	10.48	0.04	
73.00	42.64	1.67	8.62	0.05	
74.00	37.14	1.44	7.48	0.06	
75.00	33.25	1.28	6.68	0.07	
76.00	29.94	1.15	5.96	0.10	
77.00	26.77	1.03	5.24	0.18	
78.00	23.64	0.92	4.63	0.32	
79.00	20.70	0.82	4.08	0.50	
80.00	18.05	0.73	3.55	0.72	
81.00	15.68	0.65	3.04	1.00	
82.00	13.42	0.57	2.55	1.30	
83.00	11.34	0.49	2.03	1.69	
84.00	9.30	0.43	1.60	2.22	
85.00	7.31	0.38	1.22	2.81	
86.00	5.54	0.32	0.85	3.58	
87.00	4.07	0.26	0.60	4.61	
88.00	2.95	0.21	0.43	5.77	
89.00	2.13	0.17	0.34	6.93	
90.00	1.52	0.13	0.26	7.94	
91.00	0.99	0.10	0.19	8.82	
92.00	0.56	0.07	0.13	9.77	
93.00	0.25	0.05	0.08	10.96	
94.00	0.07	0.03	0.03	12.74	
95.00	0.01	0.01	0.01	16.01	
96.00	0.00	0.00	0.00	22.14	
97.00	0.00	0.00	0.00	31.72	
98.00	0.00	0.00	0.00	41.84	
99.00	0.24	0.02	0.04	44.46	
100.00	2.50	0.12	0.45	33.89	
