gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	126.62	5.02	25.65	14.90	
0.00	132.05	5.32	26.78	0.25	
0.00	137.57	5.51	27.94	0.03	
0.00	171.23	6.77	34.74	0.71	
0.00	198.37	7.88	40.20	5.43	
0.00	195.38	7.78	39.56	7.27	
0.00	164.32	6.55	33.27	8.45	
0.00	130.33	5.21	26.49	8.94	
0.00	78.47	3.14	15.90	8.51	
0.00	20.55	0.84	4.20	8.17	
0.00	1.09	0.08	0.14	6.56	
0.00	0.00	0.00	0.00	2.40	
0.00	0.00	0.00	0.00	2.35	
0.00	0.00	0.00	0.00	13.86	
0.00	10.59	0.45	2.18	3.50	
0.00	76.61	3.11	15.55	11.75	
0.00	115.66	4.61	23.46	22.44	
0.00	229.95	9.15	46.58	18.26	
0.00	343.15	13.67	69.46	41.87	
0.00	483.14	19.23	97.76	32.52	
0.00	610.79	24.29	123.56	23.55	
0.00	634.83	25.26	128.40	1.08	
0.00	566.90	22.57	114.74	0.00	
0.00	477.35	19.00	96.59	0.00	
0.00	365.22	14.54	73.87	0.00	
0.00	312.83	12.46	63.33	0.00	
0.00	314.59	12.54	63.71	0.00	
0.00	322.05	12.81	65.11	0.00	
0.00	303.67	12.09	61.42	0.00	
0.00	295.93	11.77	59.77	0.00	
0.00	321.00	12.79	65.01	0.00	
0.00	351.34	13.99	71.08	0.00	
0.00	373.48	14.87	75.58	0.00	
0.00	384.68	15.31	77.82	0.00	
0.00	387.98	15.45	78.51	0.00	
0.00	378.32	15.07	76.60	0.00	
0.00	371.62	14.80	75.26	0.00	
0.00	365.39	14.55	73.94	0.00	
0.00	369.10	14.69	74.63	0.00	
0.00	388.32	15.44	78.41	0.00	
0.00	404.69	16.10	81.75	0.00	
0.00	412.60	16.44	83.62	0.00	
0.00	424.17	16.89	85.85	0.00	
0.00	432.47	17.22	87.57	0.00	
0.00	437.12	17.41	88.51	0.00	
0.00	440.07	17.52	89.05	0.00	
0.00	448.46	17.85	90.72	0.00	
0.00	460.78	18.34	93.22	0.00	
0.00	468.65	18.66	94.82	0.00	
0.00	482.99	19.22	97.73	0.00	
0.00	486.70	19.38	98.50	0.00	
0.00	480.86	19.14	97.31	0.00	
0.00	480.50	19.13	97.23	0.00	
0.00	482.16	19.19	97.56	0.00	
0.00	491.66	19.57	99.47	0.00	
0.00	513.36	20.44	103.88	0.00	
0.00	535.48	21.32	108.34	0.00	
0.00	547.55	21.79	110.72	0.00	
0.00	539.35	21.47	109.12	0.00	
0.00	519.81	20.68	105.14	0.00	
0.00	482.71	19.20	97.66	0.01	
0.00	417.74	16.63	84.58	10.01	
0.00	341.40	13.59	69.08	41.41	
0.00	277.77	11.06	56.23	55.19	
0.00	229.20	9.12	46.38	62.12	
0.00	188.58	7.49	38.30	69.28	
0.00	152.12	6.06	30.82	75.12	
0.00	121.17	4.82	24.54	80.04	
0.00	102.36	4.09	20.76	80.79	
0.00	101.28	4.04	20.53	84.67	
0.00	105.27	4.20	21.36	85.92	
0.00	103.77	4.14	21.04	81.03	
0.00	90.01	3.59	18.23	85.27	
0.00	58.19	2.35	11.83	75.36	
0.00	22.60	0.93	4.62	68.26	
0.00	0.22	0.01	0.04	54.65	
0.00	0.00	0.00	0.00	44.98	
0.00	0.17	0.04	0.09	4.14	
0.00	11.46	0.48	2.33	9.86	
0.00	8.62	0.33	1.68	7.34	
0.00	1.21	0.13	0.27	7.27	
0.00	0.00	0.00	0.00	4.79	
0.00	0.00	0.00	0.00	3.73	
0.00	1.32	0.10	0.21	7.84	
0.00	7.50	0.31	1.51	9.52	
0.00	21.43	0.85	4.37	9.39	
0.00	52.04	2.11	10.62	9.04	
0.00	85.67	3.43	17.35	8.64	
0.00	99.02	3.94	20.05	8.97	
0.00	107.18	4.28	21.73	9.24	
0.00	119.66	4.75	24.27	8.97	
0.00	130.87	5.21	26.59	11.33	
0.00	146.20	5.82	29.79	11.07	
0.00	146.12	5.83	29.68	0.07	
0.00	144.12	5.72	29.27	7.36	
0.00	148.06	5.90	29.97	24.85	
0.00	151.51	6.01	30.67	27.24	
0.00	153.61	6.08	31.11	28.69	
0.00	157.16	6.22	31.83	26.80	
0.00	161.26	6.39	32.77	26.39	
