gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	4.38	-16.18	-9.37	21.06	-44.90	-7.51	-162.66	7.79	37.47	87.81	18.36	-5.05	74.77	-18.64	1.26	64.41	86.71	-70.22	-0.05	-4.75	-2.60	0.03	0.05	
2.00	-16.72	-10.32	2.54	134.53	26.58	-39.29	-160.83	6.46	37.13	76.34	13.51	-3.69	78.92	-19.05	5.33	59.71	79.02	-67.87	-2.18	-4.84	-2.40	0.03	0.03	
3.00	-22.35	-25.76	-2.40	-111.56	-101.52	16.89	-161.93	4.36	36.22	67.89	16.64	-3.92	59.01	-27.99	0.01	56.34	82.34	-64.30	-5.15	-5.04	-2.46	0.03	0.01	
4.00	-19.31	-18.63	9.62	232.58	242.31	30.07	-145.84	-3.86	35.17	62.47	8.96	-1.02	98.54	-17.36	0.82	52.65	77.52	-58.73	-8.77	-4.53	-2.22	0.03	0.02	
5.00	-18.27	-13.27	-2.24	-26.00	4.77	11.92	-142.32	-7.16	33.78	54.67	7.62	-2.24	71.67	-15.67	-4.89	48.81	78.15	-50.68	-13.43	-4.27	-1.66	0.03	0.01	
6.00	-12.19	-14.86	5.63	184.87	142.66	-45.62	-121.32	-12.29	29.63	50.24	4.65	-1.40	81.45	-11.66	2.77	42.60	67.92	-39.10	-17.91	-3.68	-1.51	0.03	0.04	
7.00	-45.50	-2.73	4.38	22.46	-6.35	20.16	-101.20	-14.12	24.63	42.19	-0.96	1.14	24.00	-3.45	2.50	31.28	69.37	-24.49	-25.46	-2.15	-1.66	0.03	0.04	
8.00	-37.62	-9.94	1.08	11.28	65.65	32.32	-72.51	-19.44	18.24	33.55	-14.03	7.39	23.61	-6.07	4.51	14.82	70.56	-7.29	-36.50	-1.55	-2.68	0.09	0.01	
9.00	-21.31	2.12	-15.57	-56.32	-51.42	-27.27	-46.66	-14.62	10.98	13.55	-30.85	13.48	21.83	2.15	-3.15	2.68	56.06	-4.27	-48.37	-1.03	-4.07	0.04	0.04	
10.00	-5.38	-2.60	-11.65	-9.62	-24.87	5.28	-20.70	-10.40	6.28	13.56	-28.19	10.89	13.50	10.30	-3.54	1.35	43.92	-1.57	-58.00	0.37	-4.12	0.02	0.03	
11.00	-36.84	10.39	-1.57	3.61	78.57	-7.64	-7.18	-2.06	3.52	-6.27	-35.84	8.57	1.91	13.62	4.19	-3.86	19.63	2.01	-63.85	0.82	-2.81	0.05	0.06	
12.00	-6.71	-5.31	-7.62	-9.33	-21.16	12.43	-3.38	-6.34	1.91	0.99	-31.01	5.52	8.50	11.51	0.07	-5.87	15.23	1.46	-68.43	-0.46	-1.44	0.05	0.03	
13.00	-2.45	4.12	-13.14	11.95	-37.44	-7.95	9.32	-9.56	0.59	-5.23	-44.37	6.75	5.25	14.60	-0.97	-2.31	0.48	0.45	-71.39	-0.91	0.64	0.02	0.03	
14.00	-16.32	7.79	-3.95	6.89	7.60	-6.72	11.63	-5.85	1.08	-13.21	-48.31	4.54	3.68	13.28	3.29	-0.93	-12.97	1.06	-73.38	-0.19	2.80	0.04	0.03	
15.00	-29.01	3.18	-4.61	39.42	-78.24	25.61	12.47	-6.28	1.00	-15.18	-47.94	3.60	-13.30	15.06	-0.39	1.78	-22.71	1.18	-74.44	-0.22	5.32	0.04	0.03	
16.00	-12.86	6.10	-7.24	36.02	-62.53	-6.78	19.61	-6.31	0.18	-18.69	-50.14	5.76	-0.96	17.45	2.83	4.38	-27.72	1.25	-73.44	-0.13	7.23	0.04	0.03	
17.00	-17.30	5.09	-10.14	-2.17	-32.95	-18.72	17.80	-5.07	-0.01	-27.70	-52.43	9.15	7.58	14.81	1.78	4.47	-30.16	1.15	-72.24	-0.15	10.00	0.03	0.03	
18.00	-11.22	3.00	-12.84	20.30	-51.66	-3.31	17.62	-4.76	-0.28	-21.51	-50.19	10.54	5.16	15.53	-0.14	3.82	-31.86	1.44	-69.33	-0.18	12.05	0.04	0.03	
19.00	-27.13	-0.96	-15.30	19.55	-38.85	-6.16	11.58	-6.04	-1.27	-24.54	-47.33	10.59	-1.80	12.66	-2.34	1.53	-32.36	-1.71	-63.76	-1.57	12.40	0.03	0.03	
20.00	-22.18	-5.55	-12.11	9.01	1.33	13.27	7.83	-12.96	-0.61	-23.29	-42.79	12.36	7.36	14.15	0.79	-1.27	-29.78	-7.42	-58.45	-3.32	13.28	0.03	0.03	
21.00	-14.04	-3.96	-15.12	26.14	-35.86	-0.38	0.93	-15.95	-1.70	-19.19	-38.00	12.56	13.15	13.06	-0.72	-7.05	-25.59	-14.16	-51.09	-5.02	12.97	0.03	0.03	
22.00	-12.71	-1.67	-12.62	49.89	-87.87	-1.49	-2.32	-20.26	-1.25	-17.38	-32.40	11.72	10.34	9.97	-1.74	-9.93	-20.92	-16.30	-44.72	-5.58	12.04	0.03	0.03	
23.00	-14.12	-4.73	-7.80	-10.80	-58.50	-16.93	-19.15	-28.06	-1.08	-14.29	-27.01	9.79	23.49	3.98	5.17	-17.17	-17.75	-19.25	-38.25	-6.48	9.74	0.04	0.03	
24.00	-14.14	-5.34	-3.88	24.30	-53.75	16.09	-17.79	-33.64	1.26	-8.79	-19.68	6.29	16.96	4.73	-0.38	-16.60	-13.12	-23.80	-33.11	-5.25	6.69	0.03	0.03	
25.00	-26.85	-5.67	0.97	4.68	-56.64	-0.48	-19.81	-40.78	2.18	-8.45	-16.36	5.84	8.56	-1.31	1.69	-19.19	-9.18	-28.64	-28.12	-5.22	5.01	0.03	0.03	
26.00	-23.43	-5.47	4.10	30.21	-58.92	10.74	-20.69	-49.60	2.22	-2.52	-13.68	4.55	7.63	-5.48	1.60	-23.02	-6.36	-33.37	-23.77	-5.41	2.95	0.03	0.03	
27.00	-26.24	-8.30	7.31	22.87	-58.02	7.33	-22.52	-60.25	2.31	3.89	-9.86	2.31	3.06	-7.89	2.95	-26.88	-3.62	-39.43	-17.33	-5.57	1.22	0.03	0.05	
28.00	-16.53	-7.68	3.74	4.25	-10.99	10.47	-23.05	-68.17	3.44	13.46	-7.99	1.16	9.53	-7.80	-4.83	-29.19	2.21	-44.97	-8.13	-5.66	-0.76	0.03	0.04	
29.00	-18.85	-18.82	7.78	28.12	-62.39	-17.72	-23.82	-72.36	2.24	19.40	-8.21	1.71	1.20	-17.81	0.03	-31.12	5.15	-48.17	-0.81	-7.24	-1.22	0.03	0.05	
30.00	-25.50	-23.48	8.30	-7.74	-37.88	-1.82	-22.06	-72.38	-0.01	18.84	-6.61	1.63	-1.50	-19.77	-2.43	-30.27	5.83	-48.94	1.32	-8.67	-0.24	0.03	0.04	
31.00	-19.93	-16.10	4.35	-22.05	10.07	4.38	-20.71	-70.44	-1.78	20.58	-8.97	2.24	4.23	-12.95	-4.64	-28.88	6.02	-48.43	1.34	-9.72	-0.38	0.03	0.03	
32.00	-7.34	-21.67	-3.42	9.17	-59.24	-16.06	-14.68	-68.41	-2.90	21.20	-10.59	3.12	2.69	-16.53	-9.79	-25.81	3.83	-48.33	1.47	-10.51	-0.46	0.03	0.04	
33.00	-11.34	-27.30	0.12	-8.04	-74.47	-8.14	-8.22	-65.92	-4.90	13.94	-5.52	1.54	-1.06	-19.07	-5.06	-21.04	-0.81	-47.47	1.19	-11.65	-0.19	0.03	0.04	
34.00	-14.35	-31.26	-3.38	7.20	-29.27	3.74	-2.99	-63.70	-5.01	13.88	-1.24	0.09	-4.46	-20.84	-7.85	-15.36	-2.36	-49.00	1.04	-11.88	-0.05	0.03	0.04	
35.00	-18.29	-28.17	1.33	25.48	-18.56	2.09	4.11	-57.46	-3.30	7.53	0.14	-0.36	-9.20	-20.75	-4.85	-7.15	-5.32	-51.48	0.48	-10.60	0.06	0.03	0.03	
36.00	-12.78	-15.38	-3.03	-23.75	-3.74	-3.76	5.44	-49.82	-1.90	-2.64	-2.46	1.16	2.51	-10.93	-6.58	1.97	-8.49	-54.93	0.76	-9.69	0.53	0.03	0.01	
37.00	-17.04	-15.00	-1.84	6.32	9.74	0.93	8.66	-40.80	-0.57	-9.70	1.30	2.31	1.17	-7.10	-0.39	13.50	-3.41	-56.46	2.99	-9.05	2.49	0.03	0.03	
38.00	-22.24	-19.14	-9.11	-32.10	3.50	8.35	10.29	-30.14	-0.31	-36.09	-0.75	5.60	18.59	-2.48	-6.66	24.21	5.30	-51.31	1.52	-8.88	5.22	0.03	0.05	
39.00	-23.10	-7.84	-11.10	-21.65	13.29	-1.72	16.24	-15.46	-1.37	-54.77	-0.97	8.54	29.93	9.00	-3.24	33.11	21.31	-40.95	-6.69	-7.99	6.96	0.03	0.04	
40.00	-40.10	-15.51	2.00	1.39	27.14	3.86	20.42	-17.40	5.69	-75.49	-3.15	12.22	31.61	11.97	5.04	42.07	36.66	-30.06	-16.79	-7.66	8.18	0.03	0.05	
41.00	-34.38	-9.52	-3.94	-7.32	10.55	6.77	33.31	-2.94	-0.19	-96.35	0.49	13.12	41.25	17.53	3.11	50.52	50.72	-24.26	-27.16	-6.69	8.05	0.03	0.03	
42.00	-28.32	-20.19	-0.20	-29.83	67.49	33.21	34.44	-14.27	2.36	-105.04	-1.34	13.75	61.93	19.54	-0.69	55.26	58.81	-21.67	-37.43	-5.74	7.52	0.04	0.03	
