gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	2.10	1.14	2.21	0.04	0.02	0.01	1.81	2.33	1.72	5.45	3.68	2.18	0.00	7.08	1.53	1.97	4.47	2.01	3.83	0.00	2.56	1.98	2.64	
0.00	2.07	1.03	2.43	0.03	0.03	0.01	2.38	2.25	1.58	7.03	4.34	2.46	0.00	5.43	1.52	2.66	4.44	1.90	3.68	0.00	3.67	1.90	3.22	
0.00	2.11	1.03	2.18	0.03	0.03	0.01	2.53	2.46	2.00	8.28	4.63	2.88	0.00	6.24	1.37	2.27	4.95	1.90	3.48	0.00	2.65	1.74	2.27	
0.00	1.81	1.17	2.55	0.03	0.04	0.01	3.53	2.87	3.09	9.83	5.41	3.29	0.00	5.88	1.40	2.60	5.95	2.13	3.33	0.00	2.01	2.87	1.83	
0.00	1.50	1.54	2.67	0.03	0.05	0.01	4.67	2.56	3.53	11.59	6.22	3.72	0.00	4.98	1.55	3.12	6.93	2.36	3.05	0.00	1.70	3.00	1.66	
0.00	1.65	1.29	1.75	0.03	0.05	0.01	6.15	1.63	3.33	13.78	7.26	4.27	0.00	3.57	1.18	2.92	8.12	2.15	2.78	0.00	2.36	3.06	1.61	
0.00	1.30	1.05	2.60	0.03	0.05	0.01	7.36	1.21	2.95	16.45	7.63	4.79	0.00	2.67	1.24	2.27	9.72	1.83	2.34	0.00	3.06	2.87	2.15	
0.00	1.00	1.41	2.78	0.03	0.06	0.01	9.09	1.24	3.01	19.48	8.69	4.89	0.00	2.42	1.96	1.72	11.73	1.99	1.95	0.00	2.68	3.51	2.36	
0.00	1.04	1.62	2.93	0.04	0.06	0.01	10.09	1.66	3.48	21.06	4.82	3.46	0.00	2.88	2.72	1.40	13.96	2.55	2.17	0.00	2.38	3.85	2.43	
0.00	1.29	1.68	2.96	0.04	0.06	0.01	9.73	2.01	4.00	18.88	2.34	5.91	0.00	3.90	3.31	1.93	15.63	3.32	2.96	0.00	2.08	3.84	2.27	
0.00	1.46	1.53	2.77	0.04	0.05	0.01	7.59	1.83	3.62	12.06	4.54	8.49	0.00	4.30	3.10	3.17	15.44	4.67	4.21	0.00	1.79	3.33	1.78	
0.00	1.41	1.86	2.37	0.04	0.04	0.01	4.92	1.50	2.52	5.21	2.96	8.17	0.00	4.18	2.33	3.54	14.12	5.93	4.97	0.00	1.40	2.65	1.02	
0.00	1.26	2.69	1.75	0.04	0.03	0.01	3.01	2.20	1.53	8.51	2.03	7.21	0.00	4.11	2.40	3.13	11.52	6.09	4.92	0.00	0.81	2.34	1.28	
0.00	1.24	3.16	1.32	0.04	0.02	0.01	2.61	2.92	2.21	13.09	3.10	5.06	0.00	4.44	3.01	2.32	9.20	5.26	3.62	0.00	0.54	2.45	2.02	
0.00	1.29	2.79	1.20	0.04	0.02	0.01	3.25	3.00	1.76	13.05	2.98	3.40	0.00	4.67	2.80	2.10	7.51	4.08	2.69	0.00	0.51	2.13	2.33	
0.00	1.36	1.91	1.39	0.05	0.01	0.01	4.28	2.43	1.13	9.86	2.11	1.55	0.00	4.50	1.81	2.01	5.71	2.99	2.33	0.00	0.59	1.48	2.49	
0.00	1.45	1.12	1.90	0.05	0.01	0.01	5.46	1.78	0.81	6.13	1.30	3.64	0.00	4.37	1.06	1.73	3.73	2.20	2.13	0.00	0.81	1.14	2.88	
