gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	30.17	1.21	6.10	16.14	
2.00	63.82	2.57	12.98	4.99	
3.00	87.60	3.53	17.81	0.81	
4.00	104.29	4.20	21.18	1.19	
5.00	117.81	4.73	23.90	3.24	
6.00	191.09	7.65	38.73	4.03	
7.00	339.36	13.54	68.72	2.40	
8.00	566.18	22.56	114.61	0.25	
9.00	882.63	35.15	178.62	0.01	
10.00	1247.05	49.65	252.33	0.00	
11.00	1615.39	64.31	326.83	0.00	
12.00	1972.16	78.52	399.02	0.00	
13.00	2289.64	91.16	463.30	0.00	
14.00	2558.20	101.86	517.65	0.00	
15.00	2785.21	110.89	563.59	0.00	
16.00	2968.94	118.20	600.77	0.00	
17.00	3105.19	123.63	628.34	0.00	
18.00	3201.54	127.46	647.83	0.00	
19.00	3266.76	130.05	661.02	0.00	
20.00	3300.90	131.41	667.93	0.00	
21.00	3301.66	131.44	668.08	0.00	
22.00	3274.04	130.34	662.49	0.00	
23.00	3221.86	128.27	651.94	0.00	
24.00	3143.01	125.13	635.99	0.00	
25.00	3039.92	121.03	615.13	0.00	
26.00	2918.46	116.20	590.56	0.00	
27.00	2783.54	110.83	563.27	0.00	
28.00	2639.22	105.09	534.06	0.00	
29.00	2489.38	99.12	503.73	0.00	
30.00	2334.96	92.97	472.48	0.00	
31.00	2175.35	86.61	440.18	0.00	
32.00	2007.02	79.91	406.11	0.00	
33.00	1826.85	72.73	369.64	0.00	
34.00	1634.02	65.05	330.61	0.00	
35.00	1429.48	56.90	289.20	0.00	
36.00	1219.51	48.54	246.72	0.00	
37.00	1012.71	40.31	204.90	0.00	
38.00	817.91	32.56	165.53	0.00	
39.00	643.36	25.62	130.24	0.00	
40.00	498.13	19.85	100.89	0.00	
41.00	381.12	15.20	77.22	0.00	
42.00	293.55	11.72	59.49	0.01	
43.00	228.91	9.16	46.40	0.01	
44.00	182.96	7.34	37.11	0.02	
45.00	149.55	6.01	30.36	0.02	
46.00	125.16	5.03	25.44	0.02	
47.00	105.15	4.23	21.39	0.03	
48.00	88.30	3.55	17.95	0.04	
49.00	73.91	2.98	14.98	0.05	
50.00	61.65	2.49	12.46	0.07	
51.00	51.44	2.08	10.36	0.09	
52.00	43.40	1.75	8.71	0.12	
53.00	37.53	1.51	7.49	0.16	
54.00	33.47	1.33	6.66	0.21	
55.00	31.09	1.23	6.18	0.23	
56.00	29.88	1.17	5.93	0.23	
57.00	29.63	1.17	5.89	0.21	
58.00	29.99	1.19	5.97	0.18	
59.00	30.71	1.21	6.11	0.15	
60.00	31.52	1.24	6.26	0.12	
61.00	32.17	1.26	6.39	0.11	
62.00	32.50	1.27	6.44	0.10	
63.00	32.42	1.28	6.41	0.10	
64.00	31.99	1.27	6.32	0.10	
65.00	31.20	1.24	6.16	0.11	
66.00	30.16	1.19	5.96	0.12	
67.00	28.87	1.15	5.73	0.14	
68.00	27.43	1.10	5.45	0.16	
69.00	25.96	1.04	5.14	0.21	
70.00	24.41	0.98	4.82	0.27	
71.00	22.81	0.91	4.50	0.37	
72.00	21.14	0.85	4.18	0.51	
73.00	19.46	0.78	3.84	0.70	
74.00	17.77	0.72	3.51	0.96	
75.00	16.14	0.66	3.17	1.29	
76.00	14.59	0.60	2.82	1.70	
77.00	13.10	0.54	2.49	2.13	
78.00	11.70	0.50	2.19	2.57	
79.00	10.38	0.45	1.92	2.99	
80.00	9.16	0.41	1.65	3.41	
81.00	8.06	0.38	1.40	3.83	
82.00	7.01	0.35	1.20	4.26	
83.00	6.07	0.32	1.03	4.69	
84.00	5.23	0.29	0.88	5.09	
85.00	4.53	0.26	0.75	5.47	
86.00	4.00	0.25	0.65	5.77	
87.00	3.60	0.23	0.56	6.01	
88.00	3.30	0.22	0.49	6.21	
89.00	3.03	0.20	0.45	6.39	
90.00	2.56	0.18	0.41	6.89	
91.00	1.89	0.14	0.32	8.26	
92.00	1.09	0.09	0.19	11.12	
93.00	0.40	0.04	0.07	17.74	
94.00	0.11	0.01	0.02	28.99	
95.00	0.00	0.00	0.00	42.75	
96.00	0.00	0.00	0.00	57.62	
97.00	0.02	0.00	0.00	64.91	
98.00	2.40	0.10	0.47	57.53	
99.00	11.37	0.46	2.28	40.29	
100.00	30.55	1.23	6.16	16.05	
