gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-2.97	1.49	-1.03	-0.37	0.95	-0.05	1.61	-6.57	-15.15	-10.73	16.79	13.49	0.00	7.36	-0.17	-3.42	-17.06	17.50	4.00	0.00	-13.29	-4.80	6.25	
2.00	-3.09	1.64	-0.49	-0.37	0.95	-0.05	3.36	-7.18	-14.64	-14.88	18.78	12.97	0.00	8.03	-0.09	-3.65	-18.69	19.19	5.09	0.00	-13.51	-5.10	5.67	
3.00	-3.15	1.85	-0.08	-0.36	0.94	-0.05	5.64	-7.99	-13.95	-20.15	20.63	12.57	0.00	8.78	-0.05	-4.15	-20.73	21.24	6.43	0.00	-13.89	-5.54	5.05	
4.00	-3.20	2.02	0.33	-0.36	0.93	-0.05	8.50	-8.85	-13.09	-26.50	21.99	12.04	0.00	9.86	-0.21	-4.83	-23.41	23.54	8.10	0.00	-14.44	-5.98	4.26	
5.00	-3.13	2.21	0.70	-0.36	0.93	-0.05	11.70	-9.78	-12.19	-33.62	22.68	11.44	0.00	10.92	-0.49	-5.65	-26.39	25.89	10.00	0.00	-15.29	-6.44	3.37	
6.00	-3.04	2.36	1.01	-0.35	0.92	-0.05	15.20	-10.68	-11.42	-41.06	22.70	10.90	0.00	12.01	-0.93	-6.52	-29.49	28.14	11.90	0.00	-16.28	-6.81	2.40	
7.00	-2.95	2.37	1.25	-0.35	0.91	-0.05	18.70	-11.46	-10.90	-48.11	21.99	10.40	0.00	12.92	-1.54	-7.35	-32.30	30.07	13.73	0.00	-17.28	-6.90	1.44	
8.00	-3.01	2.13	1.53	-0.34	0.91	-0.05	22.06	-11.94	-10.66	-54.07	20.98	9.87	0.00	13.63	-2.34	-7.85	-34.47	31.53	15.16	0.00	-18.05	-6.49	0.58	
9.00	-3.26	1.75	1.81	-0.33	0.90	-0.04	25.03	-12.15	-10.71	-58.32	19.93	9.19	0.00	13.80	-3.13	-8.00	-35.24	32.06	16.08	0.00	-18.50	-5.68	-0.12	
10.00	-3.72	1.36	1.97	-0.32	0.91	-0.04	27.43	-12.12	-10.91	-60.41	19.07	8.40	0.00	13.12	-3.72	-7.79	-34.02	31.32	16.15	0.00	-18.55	-4.63	-0.57	
11.00	-4.41	0.99	1.99	-0.31	0.91	-0.04	29.22	-11.83	-11.21	-60.22	18.17	7.61	0.00	11.55	-4.11	-7.41	-30.71	28.95	15.41	0.00	-18.14	-3.44	-0.76	
12.00	-5.24	0.55	2.04	-0.30	0.92	-0.03	30.28	-11.24	-11.79	-57.78	17.40	7.09	0.00	9.51	-4.44	-6.84	-26.22	25.24	13.98	0.00	-17.44	-2.00	-0.78	
13.00	-6.21	0.27	2.20	-0.28	0.93	-0.03	30.75	-10.61	-12.54	-53.44	16.58	7.01	0.00	7.48	-4.60	-6.51	-21.89	20.74	11.90	0.00	-16.56	-0.61	-0.76	
14.00	-7.20	0.16	2.43	-0.26	0.94	-0.02	30.78	-9.98	-13.31	-47.75	15.17	7.26	0.00	5.74	-4.76	-6.24	-18.50	15.72	9.74	0.00	-15.66	0.62	-0.62	
15.00	-8.11	0.33	2.81	-0.25	0.95	-0.02	30.54	-9.60	-14.19	-41.59	13.59	7.93	0.00	4.86	-4.75	-5.91	-17.66	11.40	7.41	0.00	-14.91	1.57	-0.48	
16.00	-8.76	0.71	3.18	-0.23	0.96	-0.01	30.11	-9.35	-14.97	-35.68	11.96	8.82	0.00	5.03	-4.80	-6.23	-20.92	9.13	5.67	0.00	-14.55	2.28	-0.25	
17.00	-9.14	1.18	3.37	-0.22	0.96	-0.00	29.91	-9.09	-15.32	-31.34	11.52	9.58	0.00	5.79	-5.17	-6.76	-27.36	8.47	5.19	0.00	-14.60	2.80	0.30	
18.00	-9.29	1.86	3.47	-0.20	0.95	0.01	30.35	-9.24	-15.53	-28.94	10.97	10.57	0.00	6.79	-5.44	-6.59	-35.67	8.61	5.84	0.00	-15.07	3.05	0.95	
19.00	-9.24	2.51	3.57	-0.19	0.94	0.01	30.74	-9.32	-15.75	-27.52	10.46	10.92	0.00	7.98	-5.95	-6.30	-45.65	9.63	6.57	0.00	-15.75	3.20	1.47	
20.00	-9.09	2.62	3.32	-0.17	0.93	0.02	31.99	-8.72	-15.22	-28.98	11.33	9.81	0.00	9.42	-7.42	-6.38	-56.94	11.19	7.13	0.00	-16.66	3.69	2.34	
21.00	-8.92	2.55	2.89	-0.16	0.91	0.03	34.70	-8.32	-14.36	-33.70	13.38	9.64	0.00	11.08	-9.04	-6.18	-68.81	12.98	7.35	0.00	-17.92	4.35	3.43	
22.00	-8.81	2.13	3.00	-0.15	0.89	0.04	36.97	-8.11	-14.44	-38.63	16.36	9.71	0.00	12.86	-10.79	-4.74	-80.16	14.72	8.14	0.00	-19.11	5.55	3.89	
23.00	-8.95	1.55	3.12	-0.14	0.87	0.05	39.21	-7.92	-14.72	-43.73	19.61	9.82	0.00	14.41	-12.47	-2.85	-90.10	16.04	9.36	0.00	-20.08	6.99	4.26	
24.00	-9.20	1.17	2.92	-0.13	0.85	0.06	41.90	-7.95	-14.61	-49.68	22.86	10.00	0.00	15.73	-13.42	-1.17	-98.40	16.85	10.68	0.00	-21.15	8.19	4.89	
25.00	-9.41	0.70	2.75	-0.12	0.84	0.06	44.21	-7.73	-14.63	-55.04	26.14	10.34	0.00	16.83	-14.26	0.55	-104.92	17.30	11.83	0.00	-22.26	9.47	5.34	
26.00	-9.79	0.45	2.40	-0.11	0.82	0.07	46.06	-7.37	-14.48	-59.00	28.76	10.55	0.00	17.84	-14.63	1.86	-109.96	17.52	12.78	0.00	-23.22	10.39	5.79	
