gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-55.83	-3.56	-1.15	13.50	41.43	7.39	-16.28	-26.25	-4.28	-11.33	-12.29	-0.99	0.69	9.05	3.39	-14.67	-13.36	-24.11	-26.69	-10.11	2.49	0.03	0.03	
2.00	-27.35	-10.31	-5.88	11.79	-94.75	-24.24	-13.93	-23.31	-4.00	-8.86	-9.29	-0.70	4.83	2.46	-0.65	-14.77	-13.09	-24.49	-26.84	-9.85	2.84	0.03	0.03	
3.00	-40.77	-12.80	-1.04	10.61	3.72	5.47	-14.80	-25.38	-3.44	-10.18	-9.02	-0.97	4.51	2.41	-0.65	-14.81	-12.27	-24.51	-27.00	-9.44	3.02	0.03	0.03	
4.00	-38.39	-13.90	-6.59	-18.71	-40.20	-14.86	-16.86	-23.99	-3.21	-10.52	-9.48	-0.36	4.06	-0.26	-2.77	-14.95	-11.91	-24.49	-27.03	-9.11	3.33	0.03	0.03	
5.00	-39.61	-16.83	-4.31	27.62	-24.02	-2.14	-16.91	-24.75	-3.12	-7.96	-8.69	0.00	-0.49	-2.40	-2.34	-15.48	-11.07	-24.05	-26.56	-9.12	3.58	0.03	0.03	
6.00	-34.32	-18.52	-5.04	17.80	-35.33	1.42	-16.19	-23.34	-3.13	-6.69	-7.20	-0.15	-0.40	-3.38	-2.93	-15.16	-9.54	-23.55	-25.85	-9.08	3.47	0.03	0.03	
7.00	-69.11	-2.49	-6.29	-11.81	-38.34	-0.75	-19.28	-21.73	-3.14	-11.22	-7.30	0.16	-23.44	9.25	0.50	-14.60	-10.16	-22.77	-24.90	-9.05	3.13	0.03	0.03	
8.00	-47.91	-15.18	-6.69	-26.23	-35.25	-14.23	-20.17	-22.36	-3.05	-11.62	-7.42	0.28	-6.74	-3.21	-1.53	-14.15	-9.63	-21.97	-23.91	-9.02	2.83	0.03	0.03	
9.00	-47.88	-10.84	-5.64	28.85	-17.98	9.32	-19.68	-23.62	-2.78	-9.40	-7.34	-0.03	-9.26	1.85	-2.27	-13.72	-8.66	-21.12	-23.05	-9.01	2.55	0.03	0.03	
10.00	-63.31	-1.65	-0.53	32.81	17.35	24.63	-20.89	-23.73	-2.24	-12.36	-7.22	0.42	-19.01	7.89	4.02	-12.98	-8.67	-20.13	-22.17	-9.01	2.22	0.03	0.03	
11.00	-41.15	-4.72	0.42	31.59	-44.94	-3.00	-21.68	-22.00	-2.33	-10.98	-8.14	0.81	-5.80	2.28	6.05	-12.19	-8.45	-19.26	-20.95	-9.10	1.71	0.03	0.03	
12.00	-46.57	-10.85	-3.31	34.96	8.74	0.57	-20.58	-23.83	-2.07	-12.05	-8.93	0.20	-7.62	-1.17	0.78	-10.73	-7.01	-18.24	-19.44	-9.14	1.10	0.03	0.03	
13.00	-40.44	-2.26	-14.59	56.19	-11.26	-24.35	-22.46	-22.54	-1.37	-9.39	-9.87	1.00	-6.27	4.12	-5.53	-9.87	-5.94	-17.17	-18.04	-8.97	0.60	0.03	0.03	
14.00	-55.74	-6.42	-10.09	76.03	26.22	7.68	-23.03	-24.27	-1.03	-10.50	-9.40	0.90	-15.28	1.84	-5.65	-8.57	-4.67	-15.91	-16.66	-8.90	0.06	0.03	0.03	
15.00	-57.12	-15.85	-10.45	51.10	-29.21	-32.27	-24.54	-23.23	-1.01	-14.34	-11.58	1.52	-17.07	-11.63	-3.43	-7.04	-3.69	-14.73	-15.55	-9.16	-0.27	0.03	0.03	
16.00	-53.52	-15.09	-0.06	24.22	21.29	20.51	-26.30	-26.12	-0.77	-15.32	-10.44	1.53	-8.30	-6.78	3.72	-6.19	-2.56	-13.57	-14.47	-9.40	-0.55	0.03	0.03	
17.00	-54.23	-14.07	0.40	64.53	-79.14	19.75	-23.36	-25.43	-0.00	-14.79	-12.62	1.92	-20.53	-8.05	2.56	-4.90	-1.11	-12.61	-13.61	-9.44	-0.88	0.03	0.03	
18.00	-26.58	-8.28	-7.82	32.23	22.36	10.27	-26.91	-26.16	0.51	-14.45	-12.90	2.01	13.72	-2.28	-2.51	-3.61	-0.76	-11.66	-12.57	-9.56	-1.34	0.03	0.03	
19.00	-30.46	-7.76	-0.02	-23.59	-120.26	14.98	-30.91	-23.86	1.39	-19.70	-12.71	2.14	5.27	-3.14	2.66	-2.53	-0.28	-10.95	-11.86	-9.58	-1.90	0.03	0.03	
20.00	-18.44	-0.00	-2.57	-7.06	19.61	-8.11	-32.78	-24.19	2.23	-21.40	-14.08	2.89	31.21	1.90	2.34	-0.30	1.40	-10.36	-11.54	-9.84	-2.37	0.03	0.03	
21.00	5.87	3.38	-9.27	-42.94	-26.17	-14.50	-37.34	-23.69	2.63	-20.39	-13.16	3.10	48.56	5.09	1.06	1.66	3.04	-10.06	-11.58	-10.33	-2.67	0.03	0.03	
22.00	-4.89	2.90	-3.98	-17.23	-29.58	-30.59	-33.17	-21.37	3.64	-28.20	-13.70	4.44	42.47	4.11	-1.91	5.14	6.02	-10.00	-12.04	-10.90	-2.87	0.03	0.03	
23.00	7.54	-3.43	-7.32	-90.21	-19.29	-50.28	-38.71	-21.91	4.76	-32.29	-11.98	4.80	60.73	2.67	-1.29	9.12	8.94	-10.46	-12.83	-11.18	-3.10	0.03	0.03	
24.00	15.86	-11.51	-7.55	-43.44	-64.69	27.58	-42.22	-23.45	6.68	-30.40	-10.01	5.44	66.96	-3.76	-1.15	13.71	12.78	-11.30	-14.05	-11.29	-3.37	0.03	0.03	
25.00	7.90	6.76	-11.08	13.09	-2.88	-63.74	-41.91	-18.57	7.27	-32.88	-10.52	6.01	68.56	12.23	0.19	18.19	16.96	-12.56	-15.71	-11.48	-3.42	0.03	0.03	
26.00	30.05	2.50	-24.31	145.13	-56.02	-3.65	-46.15	-22.25	9.28	-35.33	-6.76	5.72	103.94	19.84	-0.56	23.26	20.62	-14.19	-17.67	-11.77	-3.36	0.03	0.03	
27.00	-41.48	2.39	8.28	-200.23	24.09	16.50	-51.55	-17.46	9.96	-42.77	-10.18	6.40	24.90	0.15	-3.51	27.39	24.66	-16.13	-20.16	-11.90	-3.33	0.03	0.02	
28.00	-5.67	-8.12	2.50	2.22	48.01	64.12	-49.73	-21.53	11.33	-46.17	-7.38	6.39	77.46	1.81	1.48	32.61	28.42	-18.25	-22.56	-11.97	-3.24	0.03	0.03	
29.00	-8.35	-28.08	4.08	208.54	-38.49	218.58	-53.62	-24.15	12.67	-52.29	-2.34	5.95	91.91	-7.73	-0.36	34.98	32.51	-20.45	-25.27	-11.85	-3.13	0.03	0.03	
30.00	-6.56	11.53	-8.38	-227.50	23.35	-195.52	-58.02	-13.34	13.58	-56.91	-15.73	6.36	74.75	21.85	1.29	38.91	35.57	-22.77	-28.33	-11.62	-2.94	0.03	0.03	
31.00	-13.81	-15.21	7.36	-88.00	-41.68	-74.87	-59.43	-11.93	13.65	-64.56	-10.72	5.42	80.47	0.25	5.22	41.97	39.10	-25.31	-31.31	-11.26	-2.50	0.03	0.03	
