gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	35.29	13.60	8.51	92.33	126.72	53.78	6.59	5.42	1.75	5.92	3.46	0.91	26.17	14.88	6.71	2.69	3.03	4.99	5.69	1.58	1.55	0.01	0.01	
0.00	15.76	4.24	4.64	26.26	82.14	26.53	3.92	3.96	1.53	4.24	2.51	0.89	14.28	4.08	2.51	2.36	2.58	4.93	5.70	1.48	1.45	0.01	0.01	
0.00	19.15	4.23	4.37	58.97	104.18	17.90	4.23	3.13	1.14	3.61	1.46	0.29	10.78	2.86	1.94	3.00	2.85	4.80	5.71	1.21	1.33	0.00	0.01	
0.00	22.28	4.00	6.48	74.22	79.46	23.82	5.43	2.72	1.21	2.14	2.05	0.75	15.36	4.07	4.13	3.21	2.42	4.70	5.72	0.99	1.32	0.01	0.01	
0.00	16.82	7.17	5.41	62.33	91.95	11.76	6.98	2.58	1.37	3.36	1.63	0.61	8.20	6.15	3.91	3.13	2.65	4.97	5.86	0.93	1.08	0.00	0.00	
0.00	12.87	8.10	6.31	55.61	83.53	27.12	5.00	2.62	1.35	4.56	1.67	1.04	12.69	6.87	2.70	3.29	3.21	4.98	5.66	0.89	0.84	0.00	0.01	
0.00	48.99	30.44	6.58	99.81	69.49	61.12	6.41	4.17	1.24	5.32	1.90	1.14	33.91	28.50	7.75	3.84	2.72	4.96	5.60	0.88	1.05	0.00	0.00	
0.00	18.94	17.68	9.33	82.10	90.24	37.91	5.35	1.95	1.05	3.57	1.53	1.24	11.68	13.47	5.87	3.37	2.36	4.99	5.34	0.86	1.21	0.00	0.00	
0.00	18.38	14.12	6.37	73.93	71.07	28.94	3.02	2.15	1.08	3.20	2.40	1.28	17.38	10.84	3.73	3.56	3.27	5.21	5.38	0.90	1.31	0.00	0.00	
0.00	29.13	11.22	10.61	28.68	121.68	69.54	3.12	3.58	1.40	8.09	2.32	1.61	29.85	9.66	5.70	3.68	3.18	5.43	5.36	0.99	1.13	0.00	0.01	
0.00	24.86	13.99	14.86	52.89	105.55	45.84	3.92	2.01	1.35	5.10	2.34	1.37	18.44	8.80	14.58	4.12	3.25	5.83	5.55	1.13	1.15	0.00	0.01	
0.00	23.10	15.97	7.93	46.00	82.53	36.70	3.23	1.78	1.44	4.33	1.85	0.88	22.95	14.07	6.36	3.87	3.48	6.12	5.63	1.16	1.22	0.00	0.00	
0.00	24.39	23.50	17.83	63.03	117.59	71.11	3.19	4.52	1.51	4.17	2.07	0.54	26.12	22.23	13.79	4.47	4.38	6.14	5.51	1.02	1.08	0.01	0.00	
0.00	33.94	22.23	19.77	66.26	123.24	41.33	2.57	3.44	1.18	5.89	2.37	1.16	21.07	18.33	17.25	4.19	4.69	5.84	5.10	0.72	0.96	0.00	0.00	
0.00	60.01	27.65	19.15	112.33	95.94	80.42	6.24	3.47	1.22	6.95	3.23	1.54	49.04	21.12	12.65	4.92	5.00	5.59	4.92	0.71	1.03	0.00	0.01	
0.00	18.73	18.91	10.81	56.89	136.11	17.98	4.45	4.58	1.32	3.17	2.22	1.67	21.37	12.57	9.23	4.33	4.05	5.31	4.87	0.94	1.20	0.00	0.01	
0.00	34.34	13.11	7.07	57.21	84.46	22.90	6.74	2.71	1.42	6.97	3.87	1.49	28.33	10.09	7.48	4.93	6.19	5.08	4.83	1.03	1.34	0.00	0.01	
0.00	33.59	10.14	6.81	50.75	112.15	34.39	6.00	2.88	2.00	5.10	2.43	1.34	29.51	7.96	5.47	5.20	5.03	4.66	4.39	1.09	1.21	0.00	0.00	
0.00	30.24	8.16	8.09	69.50	63.44	46.83	9.83	1.84	2.63	5.67	4.36	1.14	24.51	4.62	4.07	5.75	4.95	4.25	3.92	1.12	1.03	0.01	0.00	
0.00	41.20	13.70	14.52	38.34	133.12	45.45	6.38	3.04	2.24	4.76	3.55	1.28	39.66	14.40	13.50	5.94	5.40	3.84	3.77	1.13	1.10	0.01	0.00	
0.00	24.41	8.96	5.92	99.80	97.28	28.19	8.02	3.97	2.00	8.70	2.41	0.88	27.82	8.82	5.32	5.35	6.78	3.59	3.84	1.18	0.98	0.00	0.01	
0.00	21.93	10.90	15.90	120.10	109.61	62.31	8.30	5.16	2.08	8.10	5.31	1.43	27.30	7.75	8.33	5.74	8.34	3.52	4.14	1.31	0.84	0.00	0.01	
0.00	19.86	13.84	19.51	77.66	154.48	137.26	6.69	5.80	1.43	6.38	6.12	1.51	23.80	9.59	10.59	6.75	8.01	3.54	4.62	1.29	0.94	0.00	0.01	
