gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-3.79	3.58	-0.70	-0.03	1.01	0.03	21.41	-2.85	-9.86	-4.83	6.95	16.58	0.00	-11.84	4.83	4.36	-38.33	-11.78	8.81	0.00	-16.68	-3.46	-11.24	
2.00	-3.39	3.38	-0.77	-0.03	1.00	0.03	21.20	-2.70	-10.50	-5.33	6.17	15.97	0.00	-11.23	4.86	4.37	-41.98	-10.92	10.21	0.00	-17.18	-3.03	-10.55	
3.00	-2.98	3.08	-0.79	-0.03	1.00	0.03	21.05	-2.50	-11.00	-6.33	5.27	14.94	0.00	-10.54	4.73	4.30	-45.68	-10.12	11.56	0.00	-17.71	-2.50	-9.83	
4.00	-2.56	2.69	-0.78	-0.03	0.99	0.03	20.96	-2.25	-11.36	-7.83	4.21	13.58	0.00	-9.78	4.45	4.17	-49.44	-9.39	12.81	0.00	-18.24	-1.87	-9.06	
5.00	-2.16	2.20	-0.72	-0.03	0.99	0.03	20.94	-1.93	-11.59	-9.91	2.94	12.01	0.00	-8.92	4.01	3.97	-53.24	-8.73	13.90	0.00	-18.79	-1.13	-8.26	
6.00	-1.77	1.61	-0.66	-0.03	0.98	0.03	21.05	-1.54	-11.51	-12.65	2.07	10.28	0.00	-7.94	3.39	3.71	-57.03	-8.08	14.66	0.00	-19.34	-0.28	-7.35	
7.00	-1.48	0.88	-0.64	-0.03	0.98	0.03	21.38	-0.93	-10.98	-15.86	2.97	8.53	0.00	-6.76	2.54	3.34	-60.86	-7.34	15.23	0.00	-19.84	0.66	-6.30	
8.00	-1.25	0.04	-0.67	-0.03	0.97	0.03	21.92	-0.13	-10.21	-19.50	5.29	7.00	0.00	-5.40	1.52	2.90	-64.72	-6.53	15.61	0.00	-20.33	1.68	-5.13	
9.00	-1.08	-0.87	-0.73	-0.04	0.97	0.03	22.70	0.76	-9.58	-23.60	8.14	6.25	0.00	-3.86	0.38	2.48	-68.53	-5.70	15.73	0.00	-20.85	2.77	-3.84	
10.00	-0.99	-1.69	-0.86	-0.04	0.96	0.03	23.59	1.46	-9.19	-27.74	10.65	6.26	0.00	-2.12	-0.55	2.17	-72.15	-4.88	15.51	0.00	-21.38	3.77	-2.47	
11.00	-0.90	-2.42	-0.85	-0.04	0.96	0.03	24.25	1.98	-9.26	-31.57	13.18	6.71	0.00	-0.34	-1.41	2.08	-75.56	-4.10	15.19	0.00	-21.91	4.67	-1.25	
12.00	-0.84	-3.04	-0.74	-0.04	0.95	0.03	24.66	2.29	-9.66	-34.93	15.70	7.54	0.00	1.50	-2.12	2.18	-78.70	-3.39	14.78	0.00	-22.36	5.43	-0.16	
13.00	-0.90	-3.47	-0.64	-0.04	0.95	0.03	24.74	2.33	-10.21	-37.53	18.13	8.74	0.00	3.45	-2.55	2.37	-81.49	-2.58	14.30	0.00	-22.60	5.99	0.90	
14.00	-1.07	-3.87	-0.54	-0.05	0.94	0.03	24.49	2.38	-10.78	-39.34	20.47	9.92	0.00	5.55	-2.94	2.58	-83.97	-1.76	13.88	0.00	-22.60	6.51	2.01	
15.00	-1.28	-4.29	-0.48	-0.05	0.94	0.03	23.96	2.50	-11.31	-40.56	22.66	11.06	0.00	7.68	-3.33	2.79	-86.15	-0.95	13.51	0.00	-22.51	7.00	3.17	
16.00	-1.50	-4.71	-0.47	-0.05	0.94	0.03	23.16	2.70	-11.78	-41.24	24.64	12.12	0.00	9.82	-3.74	2.96	-88.02	-0.14	13.21	0.00	-22.34	7.47	4.39	
17.00	-1.87	-4.99	-0.76	-0.05	0.94	0.03	22.35	2.88	-11.80	-41.51	26.28	13.04	0.00	12.06	-3.95	2.85	-89.53	0.65	12.88	0.00	-22.05	7.78	5.84	
