gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-35.34	-3.37	-8.05	-17.17	-4.30	-22.27	-31.76	-24.95	-0.94	-25.80	-6.34	0.94	28.91	4.05	-1.50	0.66	-0.63	-18.50	-22.16	-10.40	1.21	0.03	0.03	
2.00	-19.42	-7.55	-7.33	33.31	-0.62	-20.81	-28.38	-25.25	-0.23	-19.57	-4.36	0.81	35.66	3.67	0.97	0.76	1.19	-18.66	-21.99	-10.28	1.22	0.03	0.03	
3.00	-20.88	-7.75	-7.08	-12.46	-43.90	-1.43	-32.65	-25.16	0.07	-18.76	-4.15	0.64	31.05	2.76	0.25	1.28	2.71	-18.78	-21.60	-9.98	1.11	0.03	0.03	
4.00	-9.20	-2.62	-8.14	30.23	61.44	5.49	-28.80	-25.96	0.29	-15.85	-5.97	0.58	44.02	6.86	-1.34	2.78	4.04	-18.56	-20.80	-9.96	0.80	0.03	0.03	
5.00	-33.53	-1.46	-6.17	13.72	-8.60	11.12	-31.33	-25.74	0.14	-19.90	-6.28	0.56	22.63	7.45	-0.39	3.99	5.00	-18.22	-20.13	-10.03	0.44	0.03	0.03	
6.00	-41.09	1.50	-6.81	49.88	-24.31	14.93	-31.32	-25.28	0.84	-16.66	-6.44	0.62	11.14	8.22	0.82	5.42	6.30	-18.23	-19.63	-9.88	0.28	0.03	0.03	
7.00	-24.48	-4.31	-9.64	8.08	-11.71	-3.19	-31.43	-23.24	1.49	-18.11	-7.25	0.87	27.76	2.24	-2.60	7.17	8.44	-18.48	-19.38	-9.53	0.12	0.03	0.03	
8.00	-24.76	-6.00	-13.18	30.99	48.74	-16.56	-32.21	-23.42	2.33	-20.57	-8.05	1.50	36.29	1.36	-4.89	8.90	8.25	-18.81	-19.29	-9.08	-0.08	0.03	0.03	
9.00	-23.60	-4.83	-7.64	17.21	-36.54	-0.91	-32.29	-23.16	3.92	-20.05	-7.64	1.36	27.76	3.82	-0.43	10.70	10.18	-19.46	-19.81	-8.60	-0.24	0.03	0.03	
10.00	-15.19	-10.60	-9.00	-28.31	-37.05	-12.16	-35.02	-23.98	4.63	-20.30	-9.24	1.86	36.20	0.50	-1.48	11.96	11.56	-20.18	-20.18	-8.49	-0.40	0.03	0.03	
11.00	-16.47	-1.51	-5.22	2.07	15.47	26.20	-31.47	-24.82	5.99	-22.73	-7.35	1.91	39.70	10.65	-0.04	14.39	13.28	-20.97	-20.64	-8.59	-0.69	0.03	0.03	
12.00	-18.32	-15.22	-5.94	-23.67	-91.26	-17.63	-36.94	-21.50	6.69	-25.63	-6.12	1.86	34.52	-4.11	-0.43	15.28	14.68	-22.31	-21.61	-8.76	-0.94	0.03	0.03	
13.00	-6.14	-4.33	-7.68	24.38	14.17	-1.02	-36.48	-23.03	7.54	-23.21	-9.15	2.81	52.93	5.45	-0.89	17.76	19.08	-23.91	-23.22	-9.10	-1.10	0.03	0.03	
14.00	-8.50	-7.64	-6.85	-22.46	-64.09	-13.02	-38.88	-21.69	8.04	-28.69	-6.86	2.57	49.38	3.92	-0.19	21.33	21.09	-26.36	-25.57	-9.27	-1.02	0.03	0.03	
15.00	-8.83	-5.45	-9.65	6.22	-3.10	-15.53	-43.94	-21.36	9.30	-30.51	-7.29	3.15	61.23	3.70	-0.33	24.70	24.29	-29.40	-29.13	-9.22	-0.82	0.03	0.03	
16.00	-15.35	-4.09	-11.65	-7.09	-107.24	-28.01	-47.97	-20.22	9.69	-35.90	-7.69	3.05	56.13	7.47	-2.18	29.09	29.78	-32.64	-33.32	-9.18	-0.56	0.03	0.03	
17.00	5.86	-11.82	-8.94	0.13	47.36	-2.97	-51.05	-21.39	10.98	-37.59	-4.77	2.82	93.87	2.94	-0.86	32.99	34.60	-35.97	-37.42	-9.41	-0.09	0.03	0.03	
18.00	15.96	-11.80	-7.84	-57.42	-19.50	-12.69	-52.72	-19.76	11.69	-44.88	-5.04	2.89	103.02	4.14	-2.02	38.41	39.00	-39.42	-41.38	-9.38	0.47	0.03	0.03	
19.00	12.94	-8.33	-5.81	-72.47	-0.90	-15.99	-57.47	-17.87	11.85	-48.95	-3.26	2.32	109.94	6.90	1.64	41.69	44.13	-42.83	-45.68	-9.23	1.16	0.03	0.03	
20.00	6.55	-4.90	-9.75	-0.28	-65.61	-17.10	-58.88	-16.46	11.94	-51.28	-0.23	1.01	102.55	11.06	2.43	47.19	49.50	-46.23	-49.97	-9.26	1.89	0.03	0.03	
21.00	9.15	-5.01	-4.00	3.50	11.67	34.64	-61.15	-17.30	12.34	-54.73	-0.36	-0.04	118.82	13.37	1.25	51.73	54.38	-49.98	-54.33	-9.24	2.71	0.03	0.03	
22.00	30.05	-4.86	-6.47	-58.72	-2.16	4.74	-64.12	-16.17	12.73	-60.03	0.38	-0.84	140.88	15.83	2.41	56.84	58.53	-53.46	-58.17	-9.09	3.57	0.03	0.03	
23.00	21.83	-4.58	-9.92	-68.93	-45.71	14.48	-69.86	-15.52	12.97	-64.41	1.74	-2.06	139.41	17.71	-0.39	60.89	62.34	-56.63	-61.95	-8.88	4.50	0.03	0.03	
24.00	14.52	-7.51	-5.58	-2.07	9.36	4.78	-70.84	-15.98	13.51	-65.45	2.08	-2.58	143.67	15.01	3.71	64.27	66.91	-60.04	-65.90	-8.84	5.41	0.03	0.03	
25.00	19.41	-10.04	-8.41	-15.24	-11.12	4.49	-74.43	-15.15	12.99	-68.52	1.88	-2.75	151.59	14.73	-0.04	67.45	70.33	-63.64	-69.68	-8.86	6.16	0.03	0.03	
26.00	9.45	-8.10	-9.13	16.57	-11.91	-6.44	-75.01	-13.27	13.20	-71.88	2.68	-3.91	147.30	19.02	0.54	70.39	73.15	-67.35	-73.26	-8.57	6.94	0.03	0.03	
27.00	35.34	-14.45	-4.69	-45.43	-78.35	-22.75	-77.00	-7.71	11.81	-73.13	3.75	-5.39	165.64	10.31	0.31	72.82	75.97	-70.82	-76.52	-8.06	7.70	0.03	0.03	
28.00	30.72	-23.76	-11.63	10.03	66.37	2.85	-78.81	-12.93	13.91	-73.80	3.98	-5.94	182.60	12.09	-5.98	73.62	75.93	-73.93	-79.11	-7.88	8.13	0.03	0.03	
29.00	15.61	-15.75	-9.19	-35.09	-116.66	-4.63	-84.81	-9.70	12.42	-76.77	6.03	-6.99	156.97	12.84	2.55	72.71	74.96	-76.01	-80.34	-8.14	8.34	0.03	0.03	
30.00	55.89	4.27	-12.30	-346.70	-283.07	-45.99	-91.17	-4.99	11.02	-76.49	0.06	-6.84	168.30	12.25	-1.19	70.29	72.80	-76.68	-80.53	-8.63	8.21	0.03	0.03	
31.00	15.86	-6.46	-14.03	9.86	-31.68	3.68	-83.46	-12.28	11.56	-73.74	3.83	-8.42	156.40	22.87	0.61	67.48	69.40	-76.05	-79.87	-8.80	7.69	0.03	0.03	
32.00	-111.23	-15.93	-17.30	152.61	-261.08	11.98	-81.09	-11.37	10.49	-77.20	5.75	-9.70	24.45	22.02	-3.61	65.33	66.75	-74.60	-78.17	-8.71	7.04	0.04	0.04	
33.00	-13.39	-27.35	-4.23	270.74	182.09	51.76	-72.51	-12.18	8.22	-77.33	9.25	-9.25	152.65	22.66	-1.41	64.24	64.46	-73.07	-75.80	-8.24	6.48	0.06	0.05	
34.00	16.30	-8.63	-11.40	-38.01	5.46	-3.53	-84.57	-7.25	9.00	-74.15	10.61	-9.64	162.51	20.04	-0.52	59.80	60.03	-72.35	-74.51	-7.81	6.58	0.05	0.05	
35.00	7.61	-12.37	-10.40	-7.52	-67.82	3.78	-76.62	-6.48	8.37	-67.12	11.04	-9.28	134.08	14.63	-2.36	57.51	57.91	-72.20	-74.29	-8.16	7.01	0.03	0.03	
36.00	-4.17	-14.88	-8.44	-73.80	-142.24	-11.35	-79.22	-7.51	7.85	-69.14	9.05	-7.61	120.70	7.85	-0.60	52.60	51.99	-71.32	-73.15	-9.07	7.08	0.02	0.02	
37.00	5.93	-14.16	-12.23	-50.43	-82.91	-3.56	-68.52	-8.61	7.90	-60.21	10.34	-7.02	114.10	11.56	-4.27	48.13	46.43	-69.03	-70.52	-10.04	6.57	0.03	0.03	
