gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-18.77	13.99	2.36	-10.13	111.27	27.55	-66.50	1.87	0.71	29.06	-3.57	-1.68	22.15	9.73	15.60	-38.68	0.07	-3.43	-6.90	-0.40	-0.81	-0.09	0.05	
2.00	-21.23	2.14	3.73	-16.23	18.09	62.20	-81.63	-12.52	4.57	32.40	-4.57	-1.21	23.35	4.37	17.30	-39.19	1.11	-2.18	-4.76	-0.77	-0.90	-0.08	0.06	
3.00	-35.95	4.81	2.41	-47.12	-113.44	51.79	-110.94	-19.82	7.42	32.54	-4.60	-0.57	26.94	1.15	17.44	-46.98	2.65	-1.47	-2.82	-0.29	-0.79	-0.09	0.06	
4.00	-51.22	4.61	-0.30	-80.42	-183.93	27.62	-133.49	-25.85	10.04	31.24	-4.22	-0.07	30.82	-3.27	16.31	-50.65	3.80	1.56	-0.76	0.10	-0.60	-0.00	0.07	
5.00	-57.40	-1.78	-1.46	-101.31	-117.32	10.54	-130.40	-30.54	12.22	30.05	-3.50	0.23	30.95	-6.50	16.01	-41.76	4.28	7.89	1.38	-0.20	-0.41	0.25	0.09	
6.00	-47.21	7.43	8.26	-132.89	122.14	14.46	-81.49	-14.70	10.34	28.25	-0.75	0.60	17.19	-0.87	17.33	-18.36	4.79	12.59	2.38	-1.00	-0.42	0.51	0.10	
7.00	-26.59	9.00	10.40	-110.51	34.65	-11.75	-62.13	-19.96	11.96	29.44	3.50	0.54	7.82	-1.24	11.84	-7.95	6.81	0.55	2.71	-0.27	-0.23	0.24	0.10	
8.00	-12.33	6.06	1.40	-101.83	31.91	-95.89	-51.90	-36.68	16.59	29.67	3.33	0.86	11.30	-6.68	6.33	8.93	6.76	-12.39	3.08	0.63	-0.15	0.04	0.12	
9.00	-8.63	-5.04	-9.02	-29.82	46.27	-167.72	-52.31	-58.51	22.28	36.58	1.78	0.83	13.23	-19.17	2.71	29.65	8.75	-22.91	3.33	1.61	-0.15	0.00	0.12	
10.00	-24.15	-46.84	7.84	213.72	-145.30	25.36	-81.33	-84.41	26.48	48.36	5.16	-0.25	4.40	-52.34	-3.86	38.19	12.66	-32.44	3.23	3.34	-0.19	0.05	0.10	
11.00	-90.79	-56.17	5.45	282.44	-227.05	29.06	-122.98	-85.43	35.60	46.84	1.33	-0.22	-12.66	-66.78	-12.76	41.77	11.85	-42.35	2.79	5.58	-0.15	0.07	0.08	
12.00	-73.22	-42.12	-1.11	206.98	-173.25	-118.21	-123.36	-75.04	40.03	41.60	-4.80	-0.01	20.23	-70.04	-7.26	60.98	8.76	-51.54	2.60	6.40	-0.15	0.05	0.08	
13.00	4.69	-41.18	6.74	75.58	-94.41	-106.64	-108.38	-69.84	41.76	38.09	-4.32	-0.67	88.84	-69.02	-0.05	80.32	7.74	-60.23	2.42	6.38	-0.17	0.03	0.08	
14.00	82.61	-24.46	-10.55	-124.81	-15.44	-164.80	-103.09	-66.88	45.41	36.00	-6.61	-0.67	160.93	-51.22	-7.72	89.97	9.82	-68.76	2.02	5.84	-0.19	0.03	0.05	
15.00	92.93	-20.06	-15.01	-201.28	-49.96	-175.72	-95.73	-76.92	50.34	31.37	-7.36	-0.72	163.15	-40.28	-10.91	99.40	7.85	-76.97	2.00	4.50	-0.20	0.03	0.06	
16.00	51.61	-15.23	-2.81	-117.71	1.70	-165.20	-85.23	-86.57	53.09	28.05	-7.73	-0.69	128.40	-37.75	-4.89	106.89	7.59	-85.41	1.83	3.02	-0.27	0.03	0.05	
17.00	13.44	30.11	-8.81	-36.79	98.15	-287.05	-78.00	-83.05	53.47	28.78	-10.99	-0.66	97.52	-15.56	3.89	111.18	7.67	-93.65	1.65	1.43	-0.31	0.03	0.04	
18.00	38.81	-10.65	47.30	158.57	37.26	273.40	-67.13	-108.83	50.28	33.68	0.85	-1.07	94.08	-25.03	15.54	113.35	7.15	-101.50	1.76	-0.07	-0.38	0.03	0.04	
