gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	151.54	6.08	30.71	5.63	
2.00	152.37	6.06	30.86	0.12	
3.00	159.19	6.36	32.19	0.04	
4.00	165.72	6.67	33.49	0.50	
5.00	173.15	6.94	35.03	4.13	
6.00	165.72	6.62	33.56	6.94	
7.00	122.85	4.92	24.89	8.05	
8.00	72.24	2.90	14.66	8.35	
9.00	34.75	1.42	7.08	9.92	
10.00	8.90	0.38	1.72	13.43	
11.00	0.40	0.04	0.05	15.95	
12.00	0.00	0.00	0.00	19.42	
13.00	0.00	0.00	0.00	21.38	
14.00	0.00	0.00	0.00	26.37	
15.00	3.90	0.17	0.80	20.55	
16.00	28.23	1.15	5.73	24.02	
17.00	42.61	1.70	8.64	33.87	
18.00	111.90	4.46	22.58	19.16	
19.00	179.89	7.16	36.43	35.10	
20.00	317.55	12.65	64.29	26.57	
21.00	522.03	20.82	105.70	10.90	
22.00	757.47	30.18	153.35	0.40	
23.00	978.15	38.97	198.08	0.00	
24.00	1150.35	45.80	232.78	0.00	
25.00	1283.05	51.07	259.57	0.00	
26.00	1377.22	54.83	278.70	0.00	
27.00	1466.69	58.39	296.72	0.00	
28.00	1542.27	61.40	312.01	0.00	
29.00	1593.22	63.46	322.45	0.00	
30.00	1623.23	64.63	328.55	0.00	
31.00	1634.88	65.08	330.74	0.00	
32.00	1630.05	64.90	329.84	0.00	
33.00	1622.20	64.59	328.25	0.00	
34.00	1623.67	64.64	328.54	0.00	
35.00	1632.86	65.01	330.42	0.00	
36.00	1646.38	65.53	333.07	0.00	
37.00	1653.71	65.83	334.56	0.00	
38.00	1656.11	65.93	335.09	0.00	
39.00	1666.23	66.36	337.29	0.00	
40.00	1673.31	66.64	338.78	0.00	
41.00	1671.82	66.59	338.53	0.00	
42.00	1676.59	66.73	339.09	0.00	
43.00	1692.46	67.37	342.43	0.00	
44.00	1719.58	68.46	347.90	0.00	
45.00	1758.24	70.00	355.72	0.00	
46.00	1810.92	72.10	366.45	0.00	
47.00	1857.33	73.95	375.85	0.00	
48.00	1892.71	75.36	383.02	0.00	
49.00	1923.88	76.59	389.30	0.00	
50.00	1941.62	77.30	392.88	0.00	
51.00	1938.89	77.19	392.31	0.00	
52.00	1916.17	76.29	387.72	0.00	
53.00	1874.23	74.62	379.22	0.00	
54.00	1810.88	72.10	366.44	0.00	
55.00	1735.01	69.08	351.08	0.00	
56.00	1647.67	65.60	333.39	0.00	
57.00	1540.16	61.34	311.65	0.00	
58.00	1414.69	56.35	286.40	0.00	
59.00	1267.93	50.50	256.71	0.00	
60.00	1099.07	43.74	222.28	0.00	
61.00	920.35	36.66	186.28	0.00	
62.00	748.72	29.82	151.48	3.69	
63.00	601.87	23.97	121.84	15.26	
64.00	474.29	18.90	96.03	20.34	
65.00	362.31	14.44	73.37	22.89	
66.00	258.36	10.34	52.30	25.74	
67.00	175.25	7.00	35.54	29.57	
68.00	107.71	4.32	21.83	32.27	
69.00	62.08	2.50	12.61	41.83	
70.00	42.54	1.70	8.63	54.12	
71.00	38.79	1.55	7.87	67.17	
72.00	38.23	1.53	7.75	67.09	
73.00	35.14	1.41	7.08	61.99	
74.00	21.88	0.92	4.46	50.74	
75.00	10.50	0.43	2.13	39.31	
76.00	0.09	0.01	0.02	41.65	
77.00	0.00	0.00	0.00	47.63	
78.00	0.06	0.02	0.04	24.50	
79.00	5.63	0.25	1.09	16.53	
80.00	3.18	0.12	0.62	17.74	
81.00	0.45	0.05	0.10	19.20	
82.00	0.00	0.00	0.00	20.52	
83.00	0.00	0.00	0.00	19.36	
84.00	0.49	0.04	0.08	16.90	
85.00	3.75	0.17	0.72	16.20	
86.00	11.28	0.44	2.30	15.86	
87.00	28.50	1.16	5.82	14.95	
88.00	47.94	1.92	9.71	14.16	
89.00	54.04	2.17	10.94	12.02	
90.00	62.27	2.49	12.61	9.08	
91.00	80.16	3.26	16.17	5.28	
92.00	111.41	4.47	22.54	6.41	
93.00	150.54	6.04	30.41	6.19	
94.00	187.37	7.49	37.91	0.05	
95.00	199.02	7.97	40.30	2.87	
96.00	209.54	8.38	42.45	11.82	
97.00	216.79	8.69	43.97	10.35	
98.00	219.09	8.78	44.38	10.65	
99.00	224.54	9.00	45.53	9.95	
100.00	223.86	8.95	45.28	9.78	
