gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-5.42	3.06	0.50	-0.08	1.01	0.03	21.65	-3.07	-11.36	-4.55	9.02	17.15	0.00	-8.25	2.37	4.12	-32.63	-11.03	6.09	0.00	-16.28	-2.74	-10.60	
2.00	-4.99	2.95	0.39	-0.08	1.00	0.03	21.50	-2.96	-12.02	-5.04	8.69	16.83	0.00	-7.91	2.43	4.26	-35.81	-9.99	7.06	0.00	-16.73	-2.42	-9.94	
3.00	-4.54	2.72	0.30	-0.08	1.00	0.03	21.36	-2.75	-12.35	-5.98	7.62	15.76	0.00	-7.50	2.33	4.32	-39.13	-8.94	8.16	0.00	-17.23	-1.97	-9.22	
4.00	-4.06	2.41	0.24	-0.08	1.00	0.03	21.24	-2.51	-12.42	-7.40	5.80	14.00	0.00	-7.03	2.11	4.34	-42.55	-7.92	9.31	0.00	-17.76	-1.44	-8.48	
5.00	-3.56	2.06	0.24	-0.08	0.99	0.03	21.13	-2.29	-12.26	-9.34	3.43	11.78	0.00	-6.50	1.83	4.34	-46.05	-6.94	10.43	0.00	-18.31	-0.88	-7.72	
6.00	-3.05	1.69	0.27	-0.08	0.99	0.03	21.08	-2.08	-11.85	-11.85	1.50	9.71	0.00	-5.87	1.50	4.33	-49.62	-5.96	11.48	0.00	-18.87	-0.29	-6.95	
7.00	-2.65	1.06	0.25	-0.08	0.98	0.03	21.36	-1.51	-11.06	-15.08	3.09	8.32	0.00	-4.99	0.82	4.15	-53.26	-5.11	12.46	0.00	-19.40	0.56	-5.97	
8.00	-2.33	0.20	0.20	-0.08	0.97	0.04	22.00	-0.66	-10.20	-18.92	5.96	7.39	0.00	-3.87	-0.15	3.91	-56.96	-4.31	13.33	0.00	-19.93	1.60	-4.85	
9.00	-2.06	-0.76	0.12	-0.08	0.97	0.04	22.90	0.33	-9.44	-23.15	8.96	6.79	0.00	-2.57	-1.25	3.69	-60.68	-3.52	14.05	0.00	-20.48	2.74	-3.63	
10.00	-1.81	-1.66	0.06	-0.08	0.96	0.04	23.89	1.21	-8.93	-27.44	11.31	6.39	0.00	-1.16	-2.25	3.62	-64.32	-2.73	14.56	0.00	-21.10	3.80	-2.41	
11.00	-1.57	-2.20	0.09	-0.08	0.96	0.04	24.68	1.52	-8.93	-31.44	13.76	6.70	0.00	0.32	-2.74	3.80	-67.71	-1.97	14.75	0.00	-21.73	4.51	-1.38	
