gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	19.93	21.10	11.42	50.39	138.35	59.42	7.37	11.78	1.35	9.12	6.10	2.19	20.55	10.38	11.80	8.10	4.40	1.38	8.17	0.62	1.80	0.05	0.01	
0.00	18.72	12.10	8.29	25.92	83.19	29.97	12.94	8.93	0.87	5.04	3.59	1.92	12.80	7.03	4.59	9.17	3.75	1.00	7.63	0.82	1.75	0.03	0.00	
0.00	20.85	16.01	7.14	38.47	88.59	32.79	11.89	8.66	1.34	6.96	4.23	2.13	18.94	8.25	6.90	7.75	3.73	1.40	6.94	1.13	1.78	0.04	0.01	
0.00	20.15	15.22	6.60	50.89	90.75	37.60	9.70	7.69	1.63	5.35	5.31	2.10	20.40	9.49	6.60	2.94	3.33	1.14	6.26	1.31	1.92	0.03	0.01	
0.00	16.15	12.79	7.51	48.45	79.67	26.89	8.20	5.64	1.28	5.82	3.97	2.16	14.68	7.89	8.24	4.09	3.21	1.15	5.80	1.12	2.15	0.01	0.01	
0.00	24.47	18.53	9.46	74.89	118.75	38.48	8.85	9.87	1.39	6.75	5.86	2.15	26.19	11.30	9.26	4.55	3.77	1.64	5.51	1.05	2.32	0.03	0.01	
0.00	17.11	13.47	10.43	57.54	104.69	30.53	6.56	9.49	1.90	6.50	4.91	1.76	18.24	8.20	9.03	3.25	3.41	1.85	5.77	1.28	2.42	0.02	0.01	
0.00	20.45	11.62	7.79	69.91	108.30	26.99	8.36	6.68	2.20	5.89	5.06	1.72	20.80	9.84	7.84	3.42	3.46	2.71	6.29	1.53	2.44	0.02	0.01	
0.00	23.10	14.51	8.93	59.22	98.10	36.90	6.37	7.30	2.47	5.98	4.71	1.38	23.48	10.81	9.46	3.47	3.65	3.13	7.30	1.74	2.38	0.02	0.01	
0.00	22.56	11.64	9.06	59.09	91.33	35.65	7.22	6.91	2.78	4.76	4.47	1.50	22.10	8.42	8.67	3.66	3.42	3.17	8.35	1.80	2.31	0.01	0.01	
0.00	27.13	13.52	10.00	89.11	110.28	43.61	7.93	7.69	2.61	6.40	4.23	1.43	27.13	11.44	9.95	4.03	3.15	3.59	9.49	1.75	2.12	0.01	0.01	
