gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-4.35	2.74	1.04	-0.06	1.00	0.04	21.93	-3.34	-11.92	-9.23	8.15	15.36	0.00	-4.87	1.48	2.46	-27.11	-4.03	5.76	0.00	-17.31	-2.86	-10.78	
2.00	-4.05	2.64	0.99	-0.06	1.00	0.04	21.67	-3.16	-12.31	-9.19	7.38	14.79	0.00	-4.57	1.35	2.41	-29.59	-4.25	5.92	0.00	-17.55	-2.62	-10.27	
3.00	-3.72	2.49	0.95	-0.05	1.00	0.04	21.39	-2.94	-12.56	-9.55	6.04	13.75	0.00	-4.20	1.12	2.33	-32.27	-4.39	6.16	0.00	-17.82	-2.32	-9.72	
4.00	-3.35	2.30	0.93	-0.05	1.00	0.04	21.09	-2.73	-12.63	-10.32	4.16	12.39	0.00	-3.78	0.86	2.26	-35.10	-4.45	6.45	0.00	-18.12	-1.98	-9.12	
5.00	-2.96	2.10	0.94	-0.05	0.99	0.04	20.79	-2.55	-12.49	-11.53	2.09	10.88	0.00	-3.31	0.57	2.20	-38.05	-4.46	6.79	0.00	-18.45	-1.63	-8.49	
6.00	-2.54	1.85	0.93	-0.05	0.99	0.04	20.51	-2.34	-12.02	-13.28	1.38	9.65	0.00	-2.78	0.21	2.12	-41.10	-4.27	7.24	0.00	-18.80	-1.24	-7.77	
7.00	-2.15	1.39	0.87	-0.05	0.98	0.05	20.47	-1.87	-11.36	-15.64	3.39	8.83	0.00	-2.09	-0.41	1.95	-44.29	-3.79	7.85	0.00	-19.16	-0.63	-6.88	
8.00	-1.83	0.77	0.77	-0.05	0.98	0.05	20.73	-1.22	-10.67	-18.50	6.09	8.29	0.00	-1.21	-1.20	1.79	-47.57	-3.11	8.57	0.00	-19.52	0.15	-5.85	
9.00	-1.57	0.07	0.63	-0.05	0.97	0.05	21.29	-0.50	-9.99	-21.74	8.68	7.94	0.00	-0.16	-2.03	1.70	-50.91	-2.22	9.35	0.00	-19.90	1.01	-4.71	
10.00	-1.35	-0.61	0.46	-0.05	0.97	0.05	22.06	0.15	-9.39	-25.12	10.71	7.73	0.00	1.04	-2.76	1.74	-54.22	-1.18	10.13	0.00	-20.31	1.85	-3.53	
11.00	-1.10	-1.07	0.38	-0.06	0.97	0.05	22.68	0.45	-9.28	-28.35	12.71	7.97	0.00	2.24	-3.18	2.00	-57.34	-0.15	10.83	0.00	-20.80	2.47	-2.51	
12.00	-0.83	-1.37	0.37	-0.06	0.96	0.05	23.04	0.49	-9.42	-31.24	14.82	8.70	0.00	3.43	-3.39	2.35	-60.24	0.86	11.53	0.00	-21.30	2.89	-1.63	
13.00	-0.60	-1.59	0.37	-0.06	0.96	0.05	23.16	0.42	-9.73	-33.69	16.94	9.66	0.00	4.66	-3.51	2.71	-62.95	1.87	12.25	0.00	-21.75	3.21	-0.80	
14.00	-0.44	-1.81	0.37	-0.06	0.96	0.05	23.05	0.36	-10.18	-35.59	18.97	10.64	0.00	5.97	-3.64	3.01	-65.50	2.90	12.97	0.00	-22.08	3.51	0.05	
15.00	-0.37	-2.13	0.31	-0.06	0.95	0.05	22.75	0.45	-10.69	-36.95	20.80	11.52	0.00	7.37	-3.90	3.19	-67.83	3.91	13.68	0.00	-22.27	3.88	0.97	
16.00	-0.40	-2.49	0.17	-0.06	0.95	0.05	22.38	0.66	-11.06	-37.94	22.44	12.28	0.00	8.90	-4.23	3.25	-69.97	4.88	14.28	0.00	-22.31	4.30	1.97	
17.00	-0.52	-2.87	-0.03	-0.06	0.95	0.05	22.02	0.93	-11.26	-38.69	23.89	12.96	0.00	10.54	-4.59	3.22	-71.88	5.76	14.72	0.00	-22.24	4.72	3.03	
18.00	-0.74	-3.18	-0.37	-0.06	0.94	0.05	21.69	1.19	-11.18	-39.28	25.12	13.56	0.00	12.22	-4.87	3.03	-73.52	6.52	14.89	0.00	-22.09	5.07	4.21	
19.00	-0.91	-3.45	-0.76	-0.06	0.94	0.05	21.23	1.43	-11.02	-39.72	26.14	14.13	0.00	13.80	-5.15	2.73	-74.82	7.17	14.82	0.00	-21.98	5.33	5.47	
20.00	-1.17	-3.52	-1.34	-0.07	0.94	0.05	20.89	1.50	-10.49	-40.07	26.91	14.65	0.00	15.39	-5.16	2.25	-75.75	7.71	14.34	0.00	-21.82	5.41	6.88	
21.00	-1.42	-3.49	-1.92	-0.07	0.94	0.05	20.45	1.45	-9.97	-40.26	27.54	15.19	0.00	16.89	-5.07	1.72	-76.33	8.22	13.71	0.00	-21.66	5.36	8.25	
22.00	-1.60	-3.42	-2.41	-0.07	0.94	0.05	19.78	1.35	-9.61	-40.20	28.07	15.79	0.00	18.25	-5.01	1.22	-76.61	8.71	13.02	0.00	-21.55	5.21	9.51	
23.00	-1.79	-3.25	-2.96	-0.07	0.94	0.04	19.02	1.15	-9.14	-39.90	28.45	16.38	0.00	19.52	-4.85	0.63	-76.55	9.17	12.22	0.00	-21.42	4.93	10.77	
24.00	-1.94	-3.06	-3.47	-0.07	0.94	0.04	18.05	0.94	-8.72	-39.30	28.67	16.92	0.00	20.66	-4.72	0.04	-76.16	9.62	11.40	0.00	-21.30	4.58	11.97	
25.00	-2.05	-2.92	-3.86	-0.07	0.95	0.04	16.88	0.81	-8.46	-38.39	28.72	17.39	0.00	21.68	-4.72	-0.46	-75.50	10.05	10.67	0.00	-21.18	4.24	13.06	
26.00	-2.20	-2.75	-4.26	-0.07	0.95	0.04	15.67	0.67	-8.10	-37.29	28.60	17.73	0.00	22.65	-4.70	-0.97	-74.55	10.43	9.91	0.00	-21.01	3.86	14.13	
27.00	-2.38	-2.56	-4.64	-0.07	0.95	0.04	14.41	0.53	-7.70	-36.01	28.29	17.94	0.00	23.56	-4.65	-1.47	-73.32	10.75	9.14	0.00	-20.79	3.47	15.16	
28.00	-2.58	-2.37	-4.98	-0.07	0.96	0.04	13.11	0.41	-7.28	-34.57	27.79	18.02	0.00	24.40	-4.61	-1.95	-71.81	10.96	8.35	0.00	-20.52	3.07	16.11	
29.00	-2.79	-2.18	-5.24	-0.07	0.96	0.04	11.73	0.30	-6.90	-32.94	27.09	17.97	0.00	25.17	-4.58	-2.37	-70.03	11.05	7.52	0.00	-20.21	2.68	16.96	
30.00	-3.02	-1.97	-5.47	-0.07	0.96	0.04	10.33	0.17	-6.50	-31.21	26.16	17.81	0.00	25.86	-4.51	-2.78	-67.98	11.07	6.68	0.00	-19.85	2.27	17.72	
31.00	-3.26	-1.72	-5.66	-0.07	0.97	0.04	8.90	-0.00	-6.10	-29.40	25.00	17.55	0.00	26.43	-4.38	-3.15	-65.68	11.05	5.90	0.00	-19.45	1.84	18.40	
