gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-3.09	1.55	-1.07	-0.39	0.99	-0.05	1.67	-6.85	-15.78	-11.18	17.49	14.06	0.00	7.67	-0.17	-3.57	-17.78	18.24	4.17	0.00	-13.85	-5.01	6.51	
2.00	-3.22	1.71	-0.51	-0.38	0.99	-0.06	3.50	-7.48	-15.25	-15.51	19.57	13.52	0.00	8.36	-0.09	-3.81	-19.48	20.00	5.30	0.00	-14.08	-5.32	5.91	
3.00	-3.28	1.92	-0.08	-0.38	0.98	-0.06	5.88	-8.33	-14.54	-21.00	21.50	13.10	0.00	9.15	-0.05	-4.32	-21.61	22.14	6.70	0.00	-14.47	-5.78	5.26	
4.00	-3.34	2.11	0.35	-0.38	0.97	-0.06	8.86	-9.23	-13.64	-27.61	22.92	12.54	0.00	10.27	-0.22	-5.03	-24.39	24.53	8.44	0.00	-15.05	-6.23	4.44	
5.00	-3.26	2.31	0.73	-0.37	0.97	-0.05	12.19	-10.19	-12.70	-35.04	23.64	11.92	0.00	11.38	-0.52	-5.89	-27.50	26.98	10.42	0.00	-15.93	-6.71	3.51	
6.00	-3.16	2.46	1.05	-0.37	0.96	-0.05	15.84	-11.13	-11.90	-42.79	23.65	11.36	0.00	12.51	-0.97	-6.80	-30.73	29.33	12.40	0.00	-16.97	-7.10	2.50	
7.00	-3.08	2.47	1.31	-0.36	0.95	-0.05	19.49	-11.94	-11.36	-50.13	22.92	10.84	0.00	13.46	-1.60	-7.66	-33.66	31.33	14.31	0.00	-18.01	-7.19	1.50	
8.00	-3.14	2.22	1.59	-0.35	0.94	-0.05	22.99	-12.44	-11.11	-56.34	21.87	10.28	0.00	14.20	-2.44	-8.18	-35.92	32.86	15.80	0.00	-18.81	-6.76	0.60	
9.00	-3.40	1.83	1.89	-0.35	0.94	-0.05	26.08	-12.66	-11.17	-60.78	20.77	9.58	0.00	14.38	-3.26	-8.33	-36.73	33.41	16.76	0.00	-19.28	-5.92	-0.12	
10.00	-3.88	1.41	2.06	-0.34	0.94	-0.04	28.59	-12.63	-11.37	-62.95	19.88	8.75	0.00	13.67	-3.88	-8.12	-35.45	32.64	16.83	0.00	-19.33	-4.83	-0.59	
11.00	-4.59	1.03	2.07	-0.32	0.95	-0.04	30.45	-12.33	-11.68	-62.76	18.93	7.93	0.00	12.04	-4.28	-7.72	-32.01	30.17	16.06	0.00	-18.90	-3.59	-0.79	
12.00	-5.47	0.57	2.13	-0.31	0.96	-0.03	31.55	-11.71	-12.28	-60.21	18.14	7.39	0.00	9.91	-4.63	-7.12	-27.33	26.30	14.57	0.00	-18.17	-2.08	-0.82	
13.00	-6.47	0.28	2.30	-0.29	0.97	-0.03	32.05	-11.05	-13.06	-55.69	17.28	7.30	0.00	7.80	-4.79	-6.78	-22.81	21.61	12.40	0.00	-17.26	-0.63	-0.80	
14.00	-7.51	0.17	2.53	-0.28	0.98	-0.02	32.08	-10.40	-13.87	-49.76	15.81	7.56	0.00	5.99	-4.96	-6.50	-19.28	16.38	10.15	0.00	-16.32	0.64	-0.65	
15.00	-8.45	0.35	2.93	-0.26	0.99	-0.02	31.82	-10.01	-14.79	-43.35	14.16	8.26	0.00	5.07	-4.95	-6.15	-18.40	11.88	7.72	0.00	-15.54	1.64	-0.50	
16.00	-9.13	0.74	3.31	-0.24	1.00	-0.01	31.38	-9.75	-15.60	-37.18	12.46	9.19	0.00	5.24	-5.00	-6.49	-21.80	9.52	5.91	0.00	-15.16	2.37	-0.26	
17.00	-9.53	1.23	3.51	-0.23	1.00	-0.00	31.17	-9.47	-15.97	-32.66	12.01	9.99	0.00	6.03	-5.39	-7.04	-28.51	8.82	5.41	0.00	-15.21	2.92	0.31	
18.00	-9.68	1.94	3.62	-0.21	0.99	0.01	31.63	-9.63	-16.18	-30.16	11.43	11.02	0.00	7.07	-5.67	-6.87	-37.18	8.97	6.09	0.00	-15.70	3.18	0.99	
19.00	-9.63	2.62	3.73	-0.19	0.98	0.02	32.03	-9.71	-16.42	-28.68	10.90	11.38	0.00	8.32	-6.20	-6.56	-47.58	10.03	6.84	0.00	-16.41	3.33	1.53	
20.00	-9.48	2.73	3.46	-0.18	0.97	0.03	33.34	-9.09	-15.86	-30.20	11.81	10.22	0.00	9.81	-7.74	-6.64	-59.34	11.66	7.43	0.00	-17.36	3.85	2.44	
21.00	-9.29	2.66	3.01	-0.17	0.95	0.04	36.16	-8.67	-14.97	-35.12	13.95	10.05	0.00	11.55	-9.42	-6.44	-71.70	13.52	7.66	0.00	-18.68	4.53	3.58	
22.00	-9.18	2.22	3.12	-0.15	0.93	0.04	38.53	-8.45	-15.05	-40.25	17.05	10.11	0.00	13.40	-11.24	-4.94	-83.54	15.34	8.48	0.00	-19.92	5.79	4.06	
23.00	-9.33	1.61	3.25	-0.14	0.91	0.05	40.86	-8.25	-15.34	-45.57	20.43	10.23	0.00	15.02	-12.99	-2.97	-93.89	16.71	9.75	0.00	-20.92	7.29	4.44	
24.00	-9.58	1.22	3.04	-0.13	0.89	0.06	43.66	-8.29	-15.23	-51.77	23.83	10.42	0.00	16.39	-13.98	-1.22	-102.54	17.56	11.13	0.00	-22.04	8.54	5.09	
25.00	-9.80	0.73	2.86	-0.12	0.87	0.06	46.08	-8.05	-15.25	-57.35	27.24	10.78	0.00	17.54	-14.86	0.57	-109.34	18.03	12.33	0.00	-23.20	9.87	5.57	
26.00	-10.20	0.47	2.50	-0.12	0.86	0.07	48.00	-7.68	-15.09	-61.48	29.97	10.99	0.00	18.59	-15.24	1.94	-114.59	18.26	13.32	0.00	-24.20	10.83	6.03	
27.00	-10.77	0.57	1.85	-0.11	0.84	0.07	49.93	-7.13	-14.35	-64.81	31.91	10.73	0.00	19.59	-15.45	2.60	-118.18	17.97	13.74	0.00	-25.02	11.12	6.58	
28.00	-11.20	0.63	1.32	-0.10	0.84	0.08	51.26	-6.57	-13.76	-67.29	33.35	10.44	0.00	20.31	-15.53	3.01	-120.38	17.72	13.65	0.00	-25.87	11.48	6.98	
29.00	-11.66	0.37	1.32	-0.10	0.83	0.08	52.14	-6.15	-13.85	-69.00	34.49	10.13	0.00	21.27	-15.75	3.77	-121.71	18.01	13.72	0.00	-26.52	12.28	7.14	
30.00	-12.15	0.50	1.01	-0.09	0.82	0.09	53.09	-5.82	-13.54	-70.48	35.32	9.92	0.00	22.22	-15.69	3.88	-122.53	19.47	14.87	0.00	-27.09	12.45	7.40	
31.00	-12.61	0.65	0.77	-0.08	0.82	0.09	53.82	-5.55	-13.30	-71.59	36.06	9.83	0.00	23.09	-15.64	3.78	-122.43	20.01	15.06	0.00	-27.58	12.55	7.60	
32.00	-13.08	1.17	0.17	-0.08	0.81	0.09	54.64	-5.26	-12.56	-72.57	36.53	9.75	0.00	23.88	-15.29	2.71	-121.17	16.99	10.86	0.00	-28.09	12.02	7.98	
33.00	-13.48	1.28	-0.05	-0.08	0.81	0.10	55.09	-5.00	-12.39	-73.16	36.97	9.70	0.00	24.61	-15.27	2.37	-120.25	17.06	10.65	0.00	-28.48	12.06	8.20	
34.00	-13.84	1.11	0.02	-0.07	0.81	0.10	55.27	-4.77	-12.63	-73.45	37.40	9.63	0.00	25.31	-15.38	2.44	-119.22	16.87	10.38	0.00	-28.74	12.50	8.25	
35.00	-14.20	0.66	0.32	-0.07	0.81	0.10	55.24	-4.51	-13.17	-73.53	37.81	9.51	0.00	25.99	-15.69	2.87	-118.20	16.63	10.03	0.00	-28.90	13.29	8.20	
36.00	-14.49	0.68	0.17	-0.07	0.81	0.10	55.48	-4.22	-13.04	-73.74	37.99	9.34	0.00	26.38	-15.66	2.73	-117.35	16.57	10.06	0.00	-29.12	13.33	8.26	
37.00	-14.77	0.71	0.07	-0.06	0.81	0.10	55.69	-4.03	-12.93	-73.89	38.10	9.21	0.00	26.70	-15.53	2.66	-116.69	16.67	10.47	0.00	-29.28	13.38	8.25	
38.00	-15.01	0.75	0.01	-0.06	0.81	0.10	55.83	-3.94	-12.89	-73.93	38.21	9.17	0.00	26.91	-15.34	2.65	-116.14	16.59	10.70	0.00	-29.44	13.44	8.21	
39.00	-15.23	0.76	-0.06	-0.06	0.81	0.10	55.94	-3.85	-12.87	-73.90	38.25	9.11	0.00	27.07	-15.23	2.63	-115.76	16.39	10.60	0.00	-29.56	13.49	8.22	
40.00	-15.44	0.75	-0.15	-0.06	0.81	0.10	56.03	-3.76	-12.86	-73.81	38.26	9.11	0.00	27.18	-15.16	2.61	-115.54	16.22	10.40	0.00	-29.65	13.52	8.26	
41.00	-15.62	0.71	-0.20	-0.06	0.81	0.10	56.12	-3.71	-12.88	-73.69	38.15	9.12	0.00	27.26	-15.11	2.65	-115.49	16.31	10.53	0.00	-29.71	13.56	8.26	
42.00	-15.77	0.69	-0.21	-0.06	0.81	0.10	56.19	-3.73	-12.90	-73.53	37.98	9.14	0.00	27.28	-14.99	2.76	-115.46	16.31	10.66	0.00	-29.76	13.58	8.20	
