gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-6.83	-1.10	-1.50	0.05	0.95	0.05	17.82	-5.12	-16.33	-20.53	13.34	12.85	0.00	18.90	-10.26	-3.94	-22.27	14.16	8.42	0.00	-16.72	-1.44	4.66	
2.00	-7.05	-1.10	-1.47	0.05	0.95	0.05	18.31	-5.18	-16.19	-21.09	13.63	12.72	0.00	19.50	-10.31	-3.87	-22.94	14.44	8.55	0.00	-16.73	-1.47	4.61	
3.00	-7.33	-1.11	-1.39	0.05	0.95	0.05	18.94	-5.28	-16.12	-21.84	14.03	12.63	0.00	20.25	-10.35	-3.78	-23.78	14.82	8.74	0.00	-16.78	-1.49	4.53	
4.00	-7.71	-1.08	-1.33	0.05	0.95	0.05	19.87	-5.44	-16.02	-22.88	14.56	12.57	0.00	21.29	-10.39	-3.76	-24.87	15.32	9.02	0.00	-16.83	-1.53	4.48	
5.00	-8.15	-1.07	-1.27	0.05	0.94	0.05	21.03	-5.65	-15.91	-24.25	15.25	12.53	0.00	22.55	-10.46	-3.80	-26.27	15.98	9.45	0.00	-16.93	-1.54	4.42	
6.00	-8.66	-1.07	-1.21	0.04	0.94	0.05	22.49	-5.92	-15.78	-26.04	16.14	12.52	0.00	24.06	-10.57	-3.86	-27.97	16.75	10.02	0.00	-17.09	-1.54	4.35	
7.00	-9.21	-1.04	-1.13	0.04	0.94	0.05	24.21	-6.30	-15.64	-28.27	17.21	12.58	0.00	25.83	-10.70	-3.97	-30.05	17.69	10.75	0.00	-17.35	-1.55	4.26	
8.00	-9.78	-1.00	-1.02	0.04	0.93	0.04	26.19	-6.77	-15.47	-30.95	18.48	12.66	0.00	27.81	-10.85	-4.13	-32.41	18.73	11.65	0.00	-17.69	-1.59	4.11	
9.00	-10.35	-0.93	-0.98	0.04	0.93	0.04	28.32	-7.29	-15.23	-33.92	19.89	12.81	0.00	29.88	-11.06	-4.44	-35.01	20.00	12.69	0.00	-18.12	-1.68	3.99	
10.00	-10.94	-0.87	-0.96	0.04	0.92	0.04	30.61	-7.84	-15.00	-37.11	21.42	13.03	0.00	32.11	-11.34	-4.79	-37.90	21.51	13.82	0.00	-18.62	-1.77	3.89	
11.00	-11.56	-0.85	-0.95	0.04	0.91	0.04	33.07	-8.36	-14.75	-40.53	23.04	13.28	0.00	34.63	-11.76	-5.10	-41.24	23.21	15.05	0.00	-19.16	-1.80	3.83	
12.00	-12.21	-0.86	-0.99	0.03	0.91	0.04	35.70	-8.85	-14.37	-44.22	24.77	13.50	0.00	37.35	-12.30	-5.37	-44.87	24.96	16.30	0.00	-19.73	-1.82	3.80	
13.00	-12.80	-0.89	-1.03	0.03	0.89	0.04	38.35	-9.33	-13.94	-48.04	26.66	13.72	0.00	40.18	-12.86	-5.50	-48.82	26.80	17.40	0.00	-20.40	-1.81	3.80	
14.00	-13.35	-0.95	-1.11	0.03	0.88	0.04	41.00	-9.72	-13.44	-51.96	28.66	13.85	0.00	43.03	-13.49	-5.49	-52.88	28.67	18.39	0.00	-21.13	-1.76	3.83	
