gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	0.00	0.00	0.00	13.86	
0.00	1.48	0.10	0.20	18.24	
0.00	3.76	0.16	0.60	13.06	
0.00	4.96	0.22	0.89	33.87	
0.00	2.53	0.11	0.44	55.78	
0.00	0.35	0.02	0.04	48.33	
0.00	0.00	0.00	0.00	33.60	
0.00	2.01	0.08	0.40	46.45	
0.00	13.57	0.54	2.76	50.45	
0.00	32.76	1.31	6.67	35.40	
0.00	55.07	2.20	11.22	14.80	
0.00	73.99	2.96	15.02	3.09	
0.00	90.00	3.59	18.25	0.20	
0.00	105.22	4.19	21.30	0.02	
0.00	119.86	4.76	24.24	0.01	
0.00	133.85	5.32	27.08	0.01	
0.00	147.08	5.84	29.74	0.01	
0.00	159.39	6.34	32.26	0.01	
0.00	171.00	6.79	34.60	0.01	
0.00	182.52	7.25	36.94	0.01	
0.00	194.59	7.74	39.38	0.01	
0.00	206.83	8.22	41.84	0.01	
0.00	217.81	8.66	44.06	0.01	
0.00	226.31	8.99	45.76	0.01	
0.00	232.16	9.22	46.90	0.01	
0.00	235.68	9.36	47.67	0.01	
0.00	237.59	9.44	48.05	0.00	
0.00	238.33	9.48	48.20	0.00	
0.00	238.41	9.48	48.21	0.00	
0.00	238.48	9.49	48.25	0.00	
0.00	239.13	9.52	48.43	0.00	
0.00	240.63	9.57	48.65	0.00	
0.00	242.52	9.63	48.93	0.00	
0.00	243.77	9.69	49.25	0.00	
0.00	244.04	9.70	49.31	0.00	
0.00	243.39	9.69	49.25	0.00	
0.00	242.34	9.65	49.02	0.00	
0.00	240.62	9.59	48.77	0.00	
0.00	238.15	9.48	48.20	0.00	
0.00	234.51	9.34	47.50	0.00	
0.00	229.94	9.16	46.58	0.00	
0.00	224.63	8.95	45.48	0.00	
0.00	218.35	8.69	44.20	0.00	
0.00	210.89	8.39	42.63	0.00	
0.00	201.53	8.03	40.85	0.00	
0.00	189.91	7.56	38.44	0.00	
0.00	175.85	6.99	35.54	0.00	
0.00	159.58	6.35	32.25	0.00	
0.00	141.79	5.65	28.69	0.00	
0.00	124.02	4.94	25.10	0.00	
0.00	108.07	4.30	21.87	0.00	
0.00	95.41	3.80	19.30	0.00	
0.00	86.39	3.44	17.48	0.00	
0.00	81.05	3.23	16.40	0.00	
0.00	80.53	3.21	16.29	0.00	
0.00	86.66	3.45	17.54	0.00	
0.00	99.95	3.98	20.23	0.00	
0.00	118.44	4.72	23.97	0.00	
0.00	139.12	5.54	28.16	0.00	
0.00	158.80	6.32	32.14	0.00	
0.00	175.33	6.98	35.49	0.00	
0.00	187.42	7.47	37.93	0.00	
0.00	193.74	7.72	39.22	0.00	
0.00	193.17	7.69	39.07	0.00	
0.00	184.74	7.35	37.33	0.00	
0.00	167.03	6.65	33.80	0.00	
0.00	139.89	5.56	28.32	0.00	
0.00	106.91	4.24	21.63	0.01	
0.00	77.11	3.06	15.59	0.01	
0.00	56.30	2.25	11.41	0.01	
0.00	42.82	1.73	8.72	0.02	
0.00	32.10	1.33	6.59	0.03	
0.00	23.02	0.96	4.76	0.05	
0.00	16.52	0.67	3.47	0.07	
0.00	12.77	0.48	2.73	0.09	
0.00	11.09	0.39	2.37	0.11	
0.00	10.48	0.36	2.25	0.13	
0.00	10.24	0.33	2.19	0.38	
0.00	10.00	0.33	2.17	1.03	
0.00	9.73	0.32	2.13	1.70	
0.00	9.35	0.32	2.04	2.40	
0.00	8.67	0.30	1.84	3.17	
0.00	7.87	0.26	1.58	3.78	
0.00	7.10	0.27	1.34	4.21	
0.00	6.52	0.26	1.11	4.52	
0.00	5.78	0.25	0.90	4.89	
0.00	4.73	0.23	0.69	5.56	
0.00	3.58	0.21	0.48	6.40	
0.00	2.56	0.17	0.32	7.15	
0.00	1.60	0.14	0.26	7.29	
0.00	0.91	0.10	0.19	7.05	
0.00	0.55	0.08	0.15	6.75	
0.00	0.33	0.06	0.10	6.60	
0.00	0.12	0.04	0.09	6.50	
0.00	0.04	0.03	0.04	6.27	
0.00	0.01	0.01	0.01	6.26	
0.00	0.01	0.01	0.01	7.03	
0.00	0.00	0.00	0.00	7.96	
0.00	0.00	0.00	0.00	8.33	
0.00	0.00	0.00	0.00	13.61	
