gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	4.48	-0.61	1.22	0.12	1.04	0.08	-5.40	-3.28	-18.60	-2.66	5.80	15.12	0.00	-4.74	-6.29	-6.39	-5.22	7.49	3.46	0.00	-17.48	-0.42	4.49	
2.00	3.91	-0.66	1.20	0.12	1.04	0.08	-4.70	-3.22	-18.42	-2.75	5.75	14.94	0.00	-3.98	-6.35	-6.14	-5.45	7.47	3.22	0.00	-16.94	-0.42	4.50	
3.00	3.22	-0.72	1.13	0.12	1.04	0.08	-3.82	-3.18	-18.22	-2.90	5.72	14.78	0.00	-3.01	-6.41	-5.88	-5.80	7.53	2.94	0.00	-16.32	-0.42	4.52	
4.00	2.36	-0.78	1.06	0.12	1.04	0.08	-2.71	-3.14	-18.04	-3.10	5.70	14.61	0.00	-1.82	-6.47	-5.71	-6.19	7.55	2.76	0.00	-15.57	-0.41	4.53	
5.00	1.32	-0.84	0.92	0.12	1.04	0.08	-1.33	-3.13	-17.86	-3.38	5.69	14.52	0.00	-0.41	-6.54	-5.68	-6.61	7.58	2.65	0.00	-14.71	-0.41	4.58	
6.00	0.12	-0.91	0.77	0.12	1.04	0.08	0.28	-3.13	-17.73	-3.75	5.71	14.51	0.00	1.23	-6.62	-5.78	-7.10	7.65	2.70	0.00	-13.77	-0.41	4.62	
7.00	-1.20	-0.97	0.61	0.12	1.04	0.08	2.13	-3.14	-17.69	-4.26	5.74	14.59	0.00	3.07	-6.73	-6.06	-7.65	7.74	2.94	0.00	-12.79	-0.41	4.65	
8.00	-2.64	-1.02	0.43	0.11	1.03	0.08	4.21	-3.19	-17.73	-4.92	5.82	14.78	0.00	5.10	-6.85	-6.47	-8.30	7.88	3.30	0.00	-11.83	-0.41	4.69	
9.00	-4.12	-1.06	0.27	0.11	1.03	0.08	6.43	-3.27	-17.88	-5.72	5.94	15.04	0.00	7.29	-6.98	-6.92	-9.08	8.06	3.75	0.00	-10.91	-0.42	4.67	
10.00	-5.66	-1.09	0.16	0.10	1.03	0.08	8.81	-3.40	-18.12	-6.68	6.14	15.39	0.00	9.69	-7.13	-7.40	-10.07	8.30	4.35	0.00	-10.06	-0.45	4.57	
