gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	107.28	4.30	21.78	0.02	
0.00	99.12	3.96	20.13	0.01	
0.00	93.49	3.75	19.00	0.01	
0.00	92.18	3.69	18.67	0.01	
0.00	100.45	4.01	20.38	0.01	
0.00	108.69	4.34	22.00	0.01	
0.00	122.21	4.86	24.73	0.01	
0.00	138.51	5.51	28.00	0.02	
0.00	150.70	5.99	30.47	0.02	
0.00	161.58	6.41	32.68	0.02	
0.00	177.22	7.05	35.85	0.02	
0.00	194.26	7.75	39.31	0.01	
0.00	202.95	8.04	41.04	0.01	
0.00	219.23	8.69	44.36	0.01	
0.00	249.37	9.90	50.42	0.01	
0.00	282.67	11.23	57.18	0.01	
0.00	316.24	12.56	63.98	0.01	
0.00	333.97	13.29	67.57	0.00	
0.00	337.48	13.42	68.23	0.00	
0.00	334.62	13.27	67.35	0.00	
0.00	329.99	13.12	66.71	0.00	
0.00	320.11	12.73	64.69	0.00	
0.00	303.99	12.09	61.45	0.00	
0.00	297.68	11.85	60.23	0.00	
0.00	313.03	12.46	63.33	0.00	
0.00	349.17	13.90	70.62	0.00	
0.00	383.30	15.26	77.51	0.00	
0.00	387.72	15.44	78.43	0.00	
0.00	352.38	14.03	71.29	0.00	
0.00	285.24	11.36	57.77	0.00	
0.00	253.92	10.12	51.40	0.00	
0.00	335.99	13.38	68.02	0.00	
0.00	476.30	18.96	96.34	0.00	
0.00	590.84	23.52	119.58	0.00	
0.00	636.80	25.34	128.85	0.01	
0.00	632.36	25.15	128.02	0.31	
0.00	628.79	25.03	127.23	3.68	
0.00	685.35	27.28	138.69	6.18	
0.00	791.81	31.52	160.21	7.69	
0.00	896.83	35.68	181.44	8.35	
0.00	913.57	36.36	184.96	8.25	
0.00	854.99	34.04	173.01	7.82	
0.00	767.81	30.55	155.35	8.09	
0.00	689.29	27.42	139.49	8.88	
0.00	633.80	25.22	128.21	9.04	
0.00	524.65	20.88	106.26	9.48	
0.00	335.26	13.35	67.89	9.97	
0.00	154.97	6.16	31.41	9.99	
0.00	56.04	2.26	11.41	10.08	
0.00	18.98	0.76	3.88	13.28	
0.00	6.32	0.26	1.18	12.28	
0.00	32.60	1.31	6.66	9.02	
0.00	187.77	7.48	38.02	17.07	
0.00	395.02	15.73	79.94	15.69	
0.00	605.33	24.10	122.49	19.58	
0.00	847.97	33.74	171.57	12.58	
0.00	940.12	37.42	190.22	24.36	
0.00	933.17	37.12	188.91	14.28	
0.00	786.75	31.32	159.17	20.71	
0.00	717.55	28.56	145.19	5.97	
0.00	686.11	27.32	138.84	10.64	
0.00	689.86	27.46	139.57	19.24	
0.00	667.76	26.56	135.03	2.17	
0.00	465.69	18.53	94.20	0.00	
0.00	372.77	14.83	75.40	0.00	
0.00	461.17	18.36	93.29	0.00	
0.00	480.22	19.11	97.15	0.00	
0.00	492.79	19.61	99.66	0.00	
0.00	494.20	19.67	99.96	0.00	
0.00	445.72	17.71	90.10	0.01	
0.00	402.01	16.00	81.39	0.01	
0.00	374.04	14.88	75.64	0.01	
0.00	360.06	14.33	72.84	0.01	
0.00	348.24	13.90	70.49	0.01	
0.00	334.80	13.30	67.79	0.30	
0.00	321.60	12.80	65.08	6.88	
0.00	308.66	12.29	62.46	16.30	
0.00	298.14	11.87	60.34	24.76	
0.00	292.42	11.64	59.20	31.85	
0.00	289.67	11.53	58.61	37.28	
0.00	289.75	11.54	58.65	41.45	
0.00	291.47	11.60	59.00	44.57	
0.00	286.34	11.40	57.96	45.91	
0.00	276.37	11.01	55.94	46.61	
0.00	264.52	10.54	53.57	47.56	
0.00	249.40	9.93	50.49	48.10	
0.00	237.01	9.44	47.99	47.69	
0.00	231.55	9.22	46.89	46.25	
0.00	229.81	9.15	46.55	44.49	
0.00	230.21	9.17	46.63	42.81	
0.00	232.52	9.26	47.10	40.18	
0.00	234.25	9.33	47.44	35.54	
0.00	230.03	9.16	46.57	29.28	
0.00	224.55	8.94	45.46	23.69	
0.00	220.63	8.79	44.69	18.43	
0.00	217.10	8.65	43.98	12.34	
0.00	211.09	8.40	42.75	4.71	
0.00	202.48	8.04	41.16	0.17	
0.00	193.37	7.71	39.12	0.03	
0.00	182.49	7.28	36.95	0.02	
