gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	109.13	205.88	152.29	293.47	472.54	1445.97	35.52	57.15	5.92	18.86	43.05	5.83	38.01	83.47	16.50	7.44	5.28	0.91	1.58	0.69	0.67	0.03	0.06	
0.00	70.52	136.83	95.05	158.08	293.23	870.08	20.30	40.29	3.31	10.68	29.18	3.54	30.99	56.23	12.56	5.37	6.32	0.72	3.60	0.57	1.63	0.02	0.03	
0.00	38.88	66.25	43.78	85.28	201.46	402.40	12.06	19.37	2.00	15.88	14.00	2.57	22.13	30.04	8.21	3.96	7.55	0.44	3.96	0.39	2.10	0.01	0.03	
0.00	44.74	66.59	48.95	108.18	185.90	454.75	12.80	21.09	2.26	16.69	14.53	3.11	23.56	33.15	8.93	4.52	7.62	1.34	4.49	0.44	2.19	0.02	0.06	
0.00	71.58	104.55	76.77	192.26	328.22	705.17	21.42	27.81	4.90	19.69	21.54	3.85	42.79	61.01	15.29	5.87	12.49	3.39	6.69	0.75	2.49	0.02	0.21	
0.00	125.68	197.15	159.66	293.91	508.76	1462.59	30.76	58.42	6.31	24.29	41.16	6.22	42.28	84.72	17.28	6.08	9.77	5.42	5.96	1.10	2.98	0.02	0.10	
0.00	88.02	137.62	104.15	190.96	325.56	929.60	17.57	41.94	3.87	22.78	27.66	5.02	34.51	60.60	10.45	4.71	11.62	6.66	9.85	0.76	3.40	0.02	0.16	
0.00	57.70	81.73	70.15	130.71	254.25	608.72	14.58	24.92	2.93	12.81	22.40	4.81	25.57	37.14	10.47	4.26	9.51	7.30	9.77	0.82	3.58	0.02	0.08	
0.00	118.84	130.98	108.18	177.16	384.66	995.18	21.78	40.04	5.08	34.07	26.14	5.73	54.14	53.94	14.50	5.67	8.12	7.88	8.68	1.00	3.95	0.02	0.07	
0.00	159.14	215.86	172.33	263.89	592.54	1495.16	29.66	65.19	6.17	34.58	39.66	7.38	66.26	95.06	21.28	6.80	8.82	7.56	11.21	0.92	4.88	0.03	0.04	
0.00	68.72	59.08	37.92	122.20	226.43	282.91	11.93	20.98	4.40	17.79	13.92	5.73	50.93	35.86	18.77	4.96	12.09	6.61	10.47	0.66	4.88	0.02	0.02	
0.00	69.36	55.34	45.59	140.18	181.26	367.20	9.83	18.55	3.28	14.57	11.75	6.67	56.18	32.32	14.18	3.29	10.85	5.92	10.34	0.56	5.41	0.01	0.01	
0.00	65.47	43.78	24.27	134.76	136.15	157.30	9.29	11.88	2.75	13.45	10.24	7.61	61.99	28.52	13.74	3.25	10.33	5.39	10.03	0.53	5.97	0.02	0.01	
0.00	70.47	38.17	25.67	138.85	183.33	183.24	11.13	10.87	3.01	13.94	9.07	8.08	67.58	27.42	15.51	3.62	11.00	5.01	9.49	0.61	6.52	0.02	0.01	
0.00	137.62	134.32	121.84	252.35	456.75	1096.73	24.52	43.28	4.66	22.32	19.94	8.66	68.76	56.21	14.60	3.86	11.34	4.86	9.14	0.73	6.85	0.02	0.01	
0.00	131.69	147.79	128.70	271.09	471.49	1166.10	22.72	50.39	4.00	21.28	26.00	8.90	51.95	59.99	12.22	3.27	12.14	5.09	8.83	0.57	7.01	0.02	0.01	
0.00	127.23	135.20	122.48	263.30	456.53	1097.28	22.73	44.92	4.27	19.01	23.32	8.82	44.86	57.65	11.22	3.27	11.20	5.33	8.88	0.67	7.12	0.01	0.01	
0.00	240.89	244.05	221.29	480.22	796.12	1984.08	40.27	80.98	6.92	35.32	36.33	8.80	75.75	102.96	13.77	4.65	12.55	5.57	9.28	0.97	7.06	0.02	0.02	
0.00	322.70	380.45	321.98	694.76	1158.26	2892.35	51.21	122.33	9.52	40.45	64.03	11.19	98.07	158.76	16.91	5.78	13.46	5.84	9.76	1.13	6.94	0.02	0.03	
0.00	272.47	329.13	280.14	636.81	939.61	2508.96	43.45	106.91	7.99	32.21	57.64	11.27	85.71	139.02	12.82	5.78	13.74	5.84	9.87	1.16	6.77	0.02	0.03	
0.00	138.87	179.25	142.44	353.39	479.74	1287.47	21.64	57.13	5.34	17.92	34.60	9.07	52.83	77.39	11.32	4.56	13.58	5.72	9.79	1.22	6.57	0.02	0.02	
0.00	143.14	149.91	128.76	371.62	459.62	1159.04	28.44	49.57	5.85	23.05	26.56	8.68	45.89	66.26	9.10	4.58	14.24	5.56	9.43	1.45	6.33	0.02	0.01	
0.00	184.97	237.56	192.87	539.04	604.03	1762.58	34.98	75.21	7.11	28.01	43.30	9.75	56.93	99.84	10.94	5.81	14.61	5.25	9.04	1.79	6.01	0.03	0.02	
0.00	172.84	209.30	172.17	490.23	543.70	1576.36	32.61	65.49	6.88	27.20	38.65	8.48	60.95	89.43	10.48	5.78	14.46	4.98	8.76	2.04	5.51	0.03	0.02	
0.00	96.64	131.09	100.13	315.19	307.16	876.18	15.93	40.66	3.79	16.69	28.93	8.92	41.29	55.62	6.06	4.36	13.49	4.73	8.63	2.46	5.07	0.02	0.01	
