gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-9.41	-3.94	1.26	8.03	-8.22	-18.34	-9.01	-65.67	-7.95	-0.88	-5.96	0.26	17.19	-12.83	-1.82	-37.62	-3.67	-58.86	0.60	-12.44	-0.07	0.03	0.02	
2.00	-3.74	-8.86	0.81	6.90	-22.49	-12.86	-7.97	-62.09	-7.88	-1.08	-2.76	-1.04	20.18	-13.39	-3.14	-37.64	-3.19	-59.60	1.39	-12.48	-0.31	0.03	0.03	
3.00	-2.73	-7.08	0.73	4.96	-15.97	-9.81	-6.54	-57.79	-7.88	-5.61	-2.44	-1.17	24.36	-9.67	-2.10	-36.51	-5.31	-59.45	2.00	-12.46	0.20	0.03	0.03	
4.00	-8.40	-8.56	1.06	4.91	-9.67	-4.06	-5.19	-51.22	-7.44	-10.23	2.49	-0.80	22.89	-6.18	-0.68	-34.60	-6.47	-58.43	2.44	-12.04	1.06	0.03	0.04	
5.00	-12.65	-7.79	0.40	3.67	-43.50	3.60	-2.36	-42.81	-6.09	-15.83	2.44	-0.09	18.43	-3.05	-1.63	-31.21	-7.83	-56.87	1.83	-10.99	2.08	0.03	0.04	
6.00	-14.69	-10.07	1.30	2.90	-69.86	5.44	-1.10	-34.04	-4.93	-19.69	2.08	0.66	15.78	-3.03	0.16	-28.05	-8.55	-54.74	0.53	-9.78	3.41	0.03	0.03	
7.00	-17.14	-6.70	1.54	7.19	-51.38	0.03	0.49	-26.82	-3.78	-22.33	1.42	1.49	15.77	2.34	3.27	-24.61	-9.02	-51.84	-1.14	-8.43	4.71	0.03	0.03	
8.00	-16.09	-8.21	0.72	2.39	-9.81	9.65	0.87	-20.46	-2.80	-24.08	0.44	2.08	21.78	2.95	2.45	-21.57	-9.59	-48.38	-2.97	-7.27	5.86	0.03	0.04	
9.00	-15.88	-12.07	-0.74	7.44	-26.05	4.59	2.47	-15.71	-1.85	-25.80	-0.14	2.62	18.59	2.76	1.58	-18.29	-10.86	-44.66	-5.03	-6.37	6.73	0.03	0.03	
10.00	-16.54	-14.29	-1.87	6.81	-23.98	5.33	2.97	-12.13	-1.17	-27.73	-2.04	2.84	20.13	2.24	-0.66	-15.37	-12.03	-41.24	-7.01	-5.81	7.33	0.03	0.03	
