gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-36.41	-3.47	-8.29	-17.69	-4.44	-22.95	-32.72	-25.70	-0.97	-26.58	-6.54	0.97	29.79	4.17	-1.54	0.68	-0.65	-19.06	-22.83	-10.72	1.24	0.03	0.03	
2.00	-20.01	-7.78	-7.55	34.32	-0.64	-21.44	-29.24	-26.02	-0.24	-20.17	-4.49	0.83	36.74	3.78	1.00	0.78	1.23	-19.23	-22.66	-10.59	1.26	0.03	0.03	
3.00	-21.52	-7.98	-7.29	-12.84	-45.23	-1.47	-33.63	-25.92	0.07	-19.33	-4.28	0.66	31.99	2.85	0.26	1.32	2.79	-19.35	-22.26	-10.28	1.14	0.03	0.03	
4.00	-9.48	-2.70	-8.38	31.15	63.30	5.65	-29.67	-26.74	0.30	-16.33	-6.15	0.59	45.35	7.07	-1.38	2.87	4.16	-19.12	-21.43	-10.26	0.83	0.03	0.03	
5.00	-34.54	-1.50	-6.36	14.14	-8.86	11.45	-32.28	-26.52	0.14	-20.51	-6.47	0.58	23.32	7.67	-0.40	4.11	5.15	-18.78	-20.74	-10.33	0.45	0.03	0.03	
6.00	-42.33	1.54	-7.01	51.40	-25.04	15.38	-32.27	-26.05	0.86	-17.17	-6.63	0.63	11.48	8.47	0.85	5.59	6.49	-18.79	-20.22	-10.18	0.29	0.03	0.03	
7.00	-25.22	-4.44	-9.93	8.32	-12.07	-3.28	-32.38	-23.94	1.53	-18.66	-7.47	0.89	28.60	2.31	-2.68	7.39	8.70	-19.04	-19.96	-9.82	0.13	0.03	0.03	
8.00	-25.51	-6.18	-13.58	31.93	50.22	-17.06	-33.18	-24.13	2.40	-21.19	-8.29	1.55	37.39	1.40	-5.04	9.17	8.50	-19.38	-19.87	-9.35	-0.09	0.03	0.03	
9.00	-24.31	-4.97	-7.87	17.73	-37.65	-0.94	-33.27	-23.86	4.04	-20.66	-7.87	1.40	28.60	3.94	-0.44	11.03	10.49	-20.05	-20.41	-8.86	-0.25	0.03	0.03	
10.00	-15.65	-10.92	-9.27	-29.17	-38.17	-12.53	-36.08	-24.71	4.77	-20.91	-9.52	1.91	37.30	0.52	-1.53	12.32	11.91	-20.79	-20.80	-8.74	-0.41	0.03	0.03	
11.00	-16.97	-1.56	-5.37	2.14	15.94	26.99	-32.43	-25.57	6.17	-23.42	-7.57	1.97	40.90	10.98	-0.04	14.82	13.69	-21.60	-21.26	-8.85	-0.71	0.03	0.03	
12.00	-18.88	-15.68	-6.12	-24.39	-94.03	-18.16	-38.06	-22.15	6.89	-26.41	-6.31	1.91	35.56	-4.24	-0.44	15.75	15.12	-22.98	-22.26	-9.02	-0.97	0.03	0.03	
13.00	-6.32	-4.46	-7.92	25.12	14.60	-1.05	-37.58	-23.73	7.76	-23.92	-9.43	2.89	54.54	5.61	-0.92	18.29	19.66	-24.64	-23.92	-9.38	-1.13	0.03	0.03	
