gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-1.44	-6.41	3.62	0.12	0.62	0.05	81.98	-5.93	-12.21	-108.54	32.94	11.62	0.00	13.82	-13.95	9.31	-114.08	26.79	17.24	0.00	-21.70	10.63	2.50	
2.00	-1.13	-6.40	3.23	0.11	0.64	0.05	79.45	-5.17	-11.96	-103.72	30.57	11.21	0.00	13.84	-13.98	8.23	-111.22	27.07	17.04	0.00	-21.65	10.46	3.05	
3.00	-1.50	-6.47	3.70	0.09	0.67	0.04	77.07	-5.35	-12.03	-98.02	27.95	11.02	0.00	14.84	-13.67	8.08	-107.88	27.40	17.43	0.00	-20.44	10.61	2.79	
4.00	-0.76	-5.73	3.07	0.07	0.70	0.04	73.38	-4.56	-11.03	-90.98	24.26	10.53	0.00	13.97	-12.87	6.35	-103.26	27.56	17.75	0.00	-20.83	9.26	3.47	
5.00	-0.47	-5.11	3.07	0.05	0.73	0.03	69.46	-4.43	-10.41	-82.58	19.86	10.05	0.00	13.66	-12.06	5.13	-98.16	28.12	18.13	0.00	-20.37	8.11	3.59	
6.00	0.02	-4.05	2.93	0.02	0.77	0.03	64.60	-4.49	-9.46	-72.36	14.51	9.66	0.00	12.68	-10.91	3.28	-91.99	28.57	18.37	0.00	-20.27	6.31	3.69	
7.00	0.93	-2.56	2.47	-0.01	0.81	0.02	58.33	-4.62	-8.57	-59.84	8.38	9.18	0.00	10.62	-9.24	0.84	-84.32	28.53	18.74	0.00	-20.82	3.94	3.94	
8.00	1.13	-0.98	2.89	-0.04	0.85	0.01	51.29	-5.91	-8.95	-45.02	2.50	9.75	0.00	8.73	-7.07	-0.39	-75.14	28.50	19.45	0.00	-20.44	1.80	3.06	
9.00	1.20	0.79	3.44	-0.07	0.90	0.00	43.98	-7.45	-9.98	-30.49	3.13	11.42	0.00	5.96	-4.58	-1.35	-64.57	28.33	19.77	0.00	-19.97	-0.51	1.88	
10.00	1.11	2.10	3.80	-0.10	0.93	-0.01	37.99	-8.73	-12.00	-19.50	3.94	8.39	0.00	2.83	-2.16	-1.50	-53.29	27.24	18.87	0.00	-19.40	-2.11	0.96	
