gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	29.68	15.24	16.20	138.04	120.45	45.39	7.50	11.82	7.58	9.48	4.76	4.18	29.31	18.37	5.34	5.60	5.10	6.08	5.07	3.52	3.18	0.01	0.01	
0.00	20.95	13.26	15.81	93.21	128.02	21.22	7.70	13.04	8.32	15.38	8.36	4.81	23.10	21.43	5.39	4.43	7.73	6.51	4.87	3.85	3.01	0.01	0.01	
0.00	12.99	4.69	13.37	121.40	146.23	63.11	9.38	11.06	7.87	10.85	8.28	8.02	20.39	17.37	3.85	3.64	10.53	7.22	6.12	3.71	4.08	0.01	0.00	
0.00	15.61	8.28	19.44	100.38	105.95	57.38	6.17	8.49	6.49	11.78	11.41	11.46	21.36	20.03	3.47	4.15	17.22	8.75	9.16	3.26	5.80	0.02	0.00	
0.00	22.92	12.21	10.84	64.63	100.91	33.49	15.25	6.86	3.81	14.80	9.81	12.88	16.47	21.57	4.30	3.39	25.03	11.04	13.80	2.19	7.04	0.02	0.00	
0.00	37.34	25.44	13.77	54.18	155.56	73.50	15.98	6.85	2.56	14.66	11.87	14.35	24.11	28.59	4.97	3.29	35.09	12.26	19.79	2.35	8.45	0.02	0.00	
0.00	18.78	15.06	11.67	66.25	90.50	34.30	17.86	4.38	1.88	20.05	8.14	16.45	31.96	31.36	4.98	4.44	42.74	11.06	25.74	2.53	10.76	0.03	0.00	
0.00	21.23	21.83	17.05	57.23	100.12	32.29	12.53	5.49	1.64	17.76	8.75	15.50	28.57	29.83	4.78	3.83	44.60	8.01	28.29	2.64	11.98	0.02	0.00	
0.00	19.95	14.55	14.69	96.96	122.31	23.73	12.64	6.21	1.85	21.11	8.46	12.17	35.61	26.41	5.97	3.93	37.77	5.55	25.24	2.17	11.26	0.03	0.00	
0.00	32.59	17.83	14.21	58.70	166.37	40.12	11.10	5.44	2.13	21.33	9.64	10.95	26.63	27.62	6.23	5.05	36.63	3.00	20.36	2.33	10.24	0.02	0.01	
0.00	42.63	14.48	18.70	73.36	153.36	60.17	8.74	4.26	1.28	16.82	9.37	17.90	47.20	28.45	8.02	4.58	47.32	0.75	29.29	0.10	12.57	0.03	0.01	
0.00	40.81	16.84	22.43	110.84	136.57	34.09	6.75	5.10	0.86	19.05	12.90	21.43	32.19	36.20	4.72	4.12	59.72	0.40	43.89	0.14	13.67	0.02	0.03	
0.00	25.27	19.71	24.41	130.18	127.74	32.90	8.90	5.59	1.65	19.63	13.71	23.79	38.34	40.19	16.44	3.79	57.30	0.29	51.00	0.27	14.32	0.01	0.02	
0.00	66.49	21.00	35.16	123.50	126.57	69.53	11.13	3.48	1.26	12.75	11.06	24.62	75.12	43.78	23.31	4.91	49.88	0.27	58.55	0.11	16.41	0.01	0.02	
0.00	20.63	16.55	22.73	57.28	124.44	33.12	13.52	4.15	1.70	14.40	9.54	19.13	21.93	38.18	8.80	5.37	38.40	0.73	60.47	0.17	14.18	0.02	0.03	
0.00	31.07	20.68	16.15	94.24	170.85	64.19	32.98	5.85	3.72	15.07	8.22	14.91	25.08	33.38	8.61	8.11	26.16	1.75	53.09	1.12	11.01	0.04	0.03	
0.00	41.22	19.37	13.98	118.17	78.27	66.19	42.00	31.39	6.85	10.14	8.86	10.64	23.22	22.78	8.92	36.46	15.87	7.83	40.83	0.98	8.63	0.08	0.03	
0.00	62.90	25.16	18.41	132.21	135.97	65.69	49.20	10.46	14.10	16.19	10.28	3.16	26.90	14.62	17.24	28.19	14.13	13.57	27.94	1.60	3.26	0.04	0.03	
0.00	80.55	43.24	33.18	165.33	123.09	119.47	65.79	19.74	20.20	20.13	16.60	8.54	63.96	24.95	24.03	50.00	14.19	19.95	13.03	1.83	1.73	0.17	0.03	
0.00	48.63	44.23	26.60	103.72	178.01	78.00	55.17	35.08	21.71	14.95	6.47	3.90	56.66	8.77	24.61	46.14	12.05	27.18	2.39	2.39	1.39	0.13	0.04	
0.00	88.49	31.88	26.38	182.80	235.53	90.80	75.05	23.81	26.11	15.88	10.48	3.70	58.10	34.12	15.29	56.04	10.94	33.19	0.73	6.50	0.30	0.12	0.03	
0.00	163.77	71.05	29.09	1015.11	1009.18	124.53	72.30	26.15	25.89	19.47	11.30	4.65	137.86	40.96	21.93	69.53	10.07	38.46	0.66	7.24	0.29	0.17	0.03	
0.00	77.78	79.66	20.30	628.71	561.03	94.23	34.73	14.92	20.51	19.72	38.14	17.12	66.10	20.94	19.34	61.84	9.38	38.00	0.77	5.26	0.78	0.16	0.03	
0.00	222.98	60.58	68.44	2058.64	1384.36	215.89	82.91	16.26	13.38	35.82	18.21	8.32	157.41	111.27	20.03	48.75	20.89	32.60	1.14	3.41	0.35	0.07	0.05	
0.00	84.22	69.28	48.06	829.32	718.27	215.37	16.67	21.45	11.06	33.85	12.84	6.12	75.69	62.81	29.53	35.70	10.74	23.94	1.46	3.88	0.42	0.03	0.06	
0.00	60.58	37.37	25.15	478.45	521.07	73.46	24.24	16.01	5.29	18.99	20.85	9.96	44.00	27.92	11.25	9.67	6.84	18.59	0.69	3.77	0.56	0.01	0.04	
0.00	146.92	94.44	35.97	835.23	663.19	165.71	27.22	16.83	6.10	34.96	79.85	31.19	79.40	65.85	14.95	10.87	9.24	15.79	0.86	3.71	1.12	0.01	0.02	
0.00	48.07	43.20	33.43	1043.25	903.05	73.47	38.31	8.29	3.85	12.77	10.84	4.50	82.38	36.50	15.39	8.58	6.28	14.53	1.99	4.50	0.36	0.01	0.09	
0.00	51.53	29.34	11.65	210.38	165.77	48.64	8.61	7.35	3.61	7.51	3.83	2.33	43.14	30.98	6.79	10.30	9.78	12.57	1.02	5.13	0.88	0.00	0.07	
0.00	81.93	33.01	34.11	157.73	194.78	48.93	8.13	5.38	2.49	32.15	12.46	9.13	54.51	34.75	15.48	10.82	14.92	11.21	2.14	5.13	1.30	0.01	0.12	
0.00	115.32	44.30	35.86	1179.28	823.59	182.01	31.34	19.84	4.46	11.83	6.35	3.75	43.96	27.36	11.04	11.21	3.65	11.64	0.85	4.92	0.43	0.01	0.04	
0.00	70.96	62.80	55.19	304.34	225.02	315.42	14.69	5.20	2.84	10.90	40.43	8.42	60.83	14.20	14.78	12.46	162.41	13.26	20.81	4.74	8.21	0.00	1.49	
0.00	20.74	19.84	8.40	185.31	184.35	14.22	9.89	3.93	3.63	5.76	5.73	1.81	28.45	13.66	9.80	12.27	6.51	14.89	0.75	5.24	0.34	0.01	0.05	
0.00	133.76	54.00	35.84	1231.22	863.05	291.18	32.28	23.73	6.62	26.57	25.22	9.24	61.81	33.56	5.84	12.91	6.22	16.39	0.77	5.63	0.62	0.01	0.02	
0.00	57.31	16.91	15.56	249.37	201.72	90.87	9.15	5.05	3.77	12.12	15.06	5.82	32.82	16.14	8.28	13.77	2.47	17.30	0.39	5.47	0.44	0.01	0.02	
0.00	46.23	23.56	16.30	70.06	147.40	32.13	6.39	3.57	4.13	8.18	5.42	2.67	41.59	15.53	7.59	14.10	3.18	17.34	0.62	5.33	0.26	0.01	0.03	
