gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	5.96	0.36	1.95	0.07	0.09	0.02	25.19	3.00	4.60	32.12	14.88	2.84	0.00	25.67	1.08	1.86	31.17	14.16	6.19	0.00	7.61	1.09	1.29	
0.00	5.85	0.32	1.93	0.07	0.09	0.02	25.04	2.98	4.60	32.23	14.92	2.81	0.00	25.49	1.05	1.69	31.22	14.20	6.18	0.00	7.70	1.06	1.30	
0.00	5.74	0.26	1.89	0.07	0.09	0.02	24.86	2.90	4.60	32.21	14.86	2.74	0.00	25.28	1.08	1.59	31.19	14.18	6.13	0.00	7.68	1.01	1.25	
0.00	5.56	0.26	1.88	0.07	0.09	0.02	24.48	2.81	4.60	32.05	14.76	2.67	0.00	24.89	1.13	1.59	31.02	14.07	6.02	0.00	7.70	1.00	1.24	
0.00	5.34	0.32	1.83	0.06	0.09	0.02	23.95	2.70	4.60	31.67	14.54	2.59	0.00	24.35	1.19	1.61	30.67	13.87	5.85	0.00	7.68	1.05	1.19	
0.00	5.12	0.41	1.76	0.06	0.09	0.02	23.28	2.54	4.59	31.06	14.22	2.53	0.00	23.71	1.28	1.73	30.19	13.62	5.67	0.00	7.61	1.13	1.11	
0.00	4.86	0.45	1.67	0.06	0.09	0.02	22.45	2.31	4.60	30.21	13.79	2.46	0.00	22.91	1.35	1.85	29.48	13.28	5.40	0.00	7.48	1.21	1.06	
0.00	4.61	0.47	1.58	0.06	0.09	0.02	21.52	2.06	4.64	29.16	13.25	2.33	0.00	22.03	1.40	1.96	28.66	12.91	5.07	0.00	7.30	1.29	1.03	
0.00	4.35	0.40	1.50	0.06	0.09	0.02	20.48	1.82	4.58	27.96	12.67	2.28	0.00	21.08	1.46	2.18	27.71	12.40	4.76	0.00	7.07	1.29	0.99	
0.00	4.07	0.35	1.46	0.05	0.09	0.02	19.37	1.65	4.52	26.70	12.03	2.31	0.00	20.01	1.52	2.38	26.61	11.78	4.41	0.00	6.81	1.24	0.92	
0.00	3.81	0.34	1.44	0.05	0.09	0.02	18.18	1.56	4.41	25.38	11.37	2.41	0.00	18.79	1.65	2.54	25.31	11.07	4.07	0.00	6.56	1.22	0.85	
0.00	3.59	0.37	1.46	0.05	0.08	0.02	16.97	1.48	4.19	23.95	10.62	2.52	0.00	17.52	1.85	2.64	23.90	10.39	3.71	0.00	6.25	1.23	0.84	
0.00	3.40	0.42	1.48	0.05	0.08	0.02	15.72	1.34	3.96	22.44	9.83	2.64	0.00	16.24	2.08	2.62	22.41	9.68	3.40	0.00	5.88	1.27	0.87	
0.00	3.23	0.44	1.49	0.04	0.08	0.02	14.43	1.22	3.71	20.84	9.04	2.68	0.00	14.93	2.27	2.59	20.89	8.86	3.00	0.00	5.49	1.27	0.98	
0.00	3.07	0.40	1.48	0.04	0.07	0.02	13.12	1.13	3.51	19.19	8.24	2.71	0.00	13.53	2.42	2.44	19.29	8.03	2.56	0.00	5.08	1.19	1.17	
0.00	2.94	0.41	1.67	0.04	0.07	0.02	11.83	1.03	3.23	17.56	7.39	2.71	0.00	12.16	2.51	2.42	17.61	7.18	2.20	0.00	4.63	1.14	1.36	
0.00	2.80	0.39	1.82	0.04	0.06	0.02	10.51	0.97	3.00	15.89	6.51	2.69	0.00	10.72	2.54	2.37	15.86	6.36	1.94	0.00	4.18	1.12	1.50	
0.00	2.68	0.41	1.90	0.03	0.06	0.02	9.10	0.91	2.74	14.16	5.65	2.63	0.00	9.30	2.57	2.31	14.12	5.45	1.87	0.00	3.75	1.11	1.52	
0.00	2.66	0.39	1.99	0.03	0.05	0.02	7.84	0.85	2.42	12.50	4.83	2.54	0.00	8.02	2.60	2.28	12.44	4.56	1.90	0.00	3.30	1.08	1.51	
0.00	2.67	0.39	2.04	0.03	0.05	0.02	6.71	0.85	2.10	10.88	4.06	2.42	0.00	6.91	2.59	2.22	10.80	3.84	1.94	0.00	2.82	1.04	1.49	
0.00	2.73	0.36	2.07	0.03	0.04	0.02	5.94	0.88	1.91	9.45	3.43	2.28	0.00	6.18	2.54	2.11	9.37	3.30	1.96	0.00	2.31	1.03	1.49	
0.00	2.80	0.41	2.07	0.03	0.04	0.02	5.67	0.87	1.79	8.35	2.91	2.18	0.00	6.10	2.48	2.26	8.37	2.72	1.94	0.00	1.83	1.02	1.49	
0.00	2.91	0.45	2.11	0.03	0.04	0.02	6.01	0.84	1.90	7.78	2.47	2.11	0.00	6.57	2.47	2.55	7.91	2.26	1.88	0.00	1.56	1.00	1.55	
0.00	3.04	0.47	2.16	0.02	0.04	0.02	6.91	0.82	2.19	7.98	2.16	2.06	0.00	7.49	2.48	2.90	8.08	2.20	1.82	0.00	1.58	0.95	1.64	
0.00	3.19	0.51	2.23	0.02	0.05	0.02	8.18	0.85	2.57	8.91	2.22	2.04	0.00	8.79	2.53	3.28	9.00	2.45	1.77	0.00	1.91	0.93	1.71	
0.00	3.36	0.54	2.23	0.02	0.06	0.02	9.66	0.88	3.04	10.49	2.75	2.01	0.00	10.34	2.55	3.73	10.58	2.96	1.75	0.00	2.45	0.91	1.69	
0.00	3.52	0.88	2.22	0.02	0.07	0.02	11.23	0.90	3.50	12.54	3.78	2.01	0.00	12.01	2.57	4.26	12.62	3.94	1.66	0.00	3.22	1.14	1.63	
0.00	3.69	1.41	2.15	0.02	0.08	0.02	12.75	0.93	3.95	14.90	5.36	2.02	0.00	13.81	2.67	4.93	15.00	5.44	1.55	0.00	4.16	1.98	1.56	
0.00	3.81	1.46	2.14	0.02	0.09	0.02	14.44	0.94	4.42	17.67	7.55	2.02	0.00	15.61	2.89	5.32	17.75	7.49	1.59	0.00	5.01	1.96	1.43	
0.00	3.87	1.52	2.11	0.02	0.10	0.02	16.07	0.97	4.83	20.71	10.60	1.93	0.00	17.37	3.26	5.62	20.80	10.34	1.95	0.00	5.80	1.97	1.32	
0.00	3.90	1.46	2.26	0.02	0.12	0.02	17.75	1.07	5.41	23.87	14.70	1.85	0.00	18.98	3.77	5.57	24.03	14.24	2.94	0.00	6.45	1.62	1.21	
0.00	3.88	1.51	2.22	0.02	0.13	0.02	19.00	1.20	5.90	26.84	19.79	2.09	0.00	20.34	4.20	5.65	27.04	18.95	4.50	0.00	7.03	1.64	1.13	
0.00	4.18	1.09	1.98	0.02	0.14	0.02	20.33	1.28	6.64	29.32	24.34	2.82	0.00	21.61	4.55	5.45	29.52	23.46	6.17	0.00	6.85	0.90	1.08	
0.00	4.22	1.13	1.90	0.02	0.15	0.02	21.01	1.43	6.91	31.15	26.88	3.41	0.00	22.39	4.72	5.49	31.41	26.01	7.23	0.00	7.17	0.97	1.14	
0.00	4.29	1.13	1.84	0.03	0.15	0.02	21.38	1.50	6.86	31.84	26.30	3.83	0.00	22.77	4.88	5.44	32.11	25.32	7.83	0.00	7.26	1.00	1.15	
0.00	4.31	1.16	1.77	0.03	0.16	0.01	21.34	1.48	6.54	31.74	25.31	4.37	0.00	22.72	5.16	5.12	32.04	24.20	8.07	0.00	7.23	1.06	1.00	
0.00	4.26	1.26	1.66	0.03	0.16	0.01	21.03	1.53	6.18	31.54	25.87	4.81	0.00	22.42	5.50	4.60	31.97	24.69	8.08	0.00	7.12	1.09	0.81	
0.00	4.20	1.34	1.60	0.03	0.16	0.01	20.54	1.67	5.90	31.32	27.54	5.09	0.00	21.91	5.76	4.17	31.84	26.48	8.39	0.00	6.57	1.08	0.68	
0.00	3.91	1.38	1.54	0.03	0.16	0.01	19.58	1.96	5.67	31.23	29.79	5.54	0.00	20.87	5.78	3.94	31.73	29.01	9.33	0.00	6.41	1.06	0.66	
0.00	3.66	1.31	1.45	0.03	0.16	0.01	18.26	2.43	5.44	30.22	30.12	6.01	0.00	19.44	5.38	4.09	30.51	29.73	9.77	0.00	5.85	1.13	0.94	
0.00	3.42	1.27	1.56	0.03	0.15	0.01	16.11	2.60	5.19	26.62	25.51	5.93	0.00	17.27	4.84	4.75	27.08	25.82	8.68	0.00	5.33	1.18	1.54	
0.00	3.21	1.21	1.66	0.03	0.14	0.01	13.70	2.23	4.76	22.17	22.00	5.32	0.00	14.72	4.27	4.67	22.51	21.93	7.56	0.00	4.55	1.12	1.94	
0.00	2.88	1.10	1.76	0.03	0.13	0.01	11.45	1.84	3.72	18.50	19.59	4.21	0.00	12.37	3.68	4.37	18.62	19.53	6.24	0.00	3.57	1.05	2.16	
