gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-7.45	-2.24	-6.15	-0.08	1.04	0.03	-6.63	-0.99	0.62	-38.55	-3.07	6.72	0.00	24.17	-4.55	0.65	-8.24	9.23	1.12	0.00	-13.04	0.06	20.30	
2.00	-7.02	-2.01	-6.02	-0.08	1.03	0.03	-6.15	-1.16	0.98	-42.63	-1.93	6.81	0.00	24.09	-4.28	0.24	-8.77	9.13	1.59	0.00	-13.51	-0.45	19.42	
3.00	-6.56	-1.65	-5.91	-0.08	1.03	0.02	-5.61	-1.48	1.36	-46.82	-0.77	6.92	0.00	24.03	-3.85	-0.13	-9.67	8.20	1.77	0.00	-14.03	-1.10	18.50	
4.00	-6.07	-1.20	-5.85	-0.08	1.02	0.02	-5.02	-1.89	1.76	-51.09	0.37	7.01	0.00	23.96	-3.34	-0.52	-10.98	6.41	1.76	0.00	-14.59	-1.83	17.55	
5.00	-5.56	-0.72	-5.80	-0.08	1.02	0.02	-4.40	-2.32	2.15	-55.40	1.46	7.05	0.00	23.90	-2.80	-0.98	-12.76	4.12	1.65	0.00	-15.19	-2.59	16.56	
6.00	-5.04	-0.20	-5.70	-0.08	1.01	0.02	-3.72	-2.78	2.44	-59.71	2.52	6.99	0.00	23.90	-2.20	-1.43	-15.20	2.86	1.42	0.00	-15.81	-3.41	15.47	
7.00	-4.60	0.48	-5.51	-0.08	1.01	0.02	-2.82	-3.36	2.61	-64.07	3.45	6.91	0.00	24.22	-1.43	-1.90	-18.48	5.11	1.87	0.00	-16.42	-4.39	14.18	
8.00	-4.26	1.25	-5.33	-0.08	1.00	0.02	-1.67	-4.02	2.80	-68.46	4.29	6.80	0.00	24.91	-0.61	-2.56	-22.33	8.21	3.00	0.00	-17.00	-5.45	12.84	
9.00	-4.00	2.07	-5.17	-0.08	1.00	0.02	-0.31	-4.69	3.05	-72.79	5.08	6.65	0.00	25.85	0.17	-3.34	-26.48	11.14	4.45	0.00	-17.58	-6.57	11.44	
10.00	-3.79	2.88	-4.99	-0.08	0.99	0.02	1.16	-5.28	3.32	-76.96	5.83	6.44	0.00	26.86	0.83	-4.11	-30.58	13.45	5.74	0.00	-18.19	-7.70	9.95	
11.00	-3.67	3.52	-4.86	-0.09	0.98	0.02	2.77	-5.59	3.70	-80.77	6.54	6.25	0.00	27.60	1.20	-4.79	-34.10	15.76	7.11	0.00	-18.76	-8.65	8.47	
12.00	-3.61	3.97	-4.74	-0.09	0.98	0.02	4.43	-5.66	4.07	-84.25	7.28	6.13	0.00	28.01	1.33	-5.47	-37.01	18.06	8.74	0.00	-19.23	-9.37	7.02	
13.00	-3.60	4.32	-4.57	-0.09	0.97	0.02	6.12	-5.61	4.35	-87.41	8.07	6.15	0.00	28.11	1.35	-6.17	-39.33	20.29	10.39	0.00	-19.63	-9.94	5.57	
14.00	-3.59	4.62	-4.33	-0.09	0.97	0.02	7.80	-5.52	4.50	-90.25	8.88	6.31	0.00	27.88	1.35	-6.87	-41.07	22.39	11.95	0.00	-19.96	-10.39	4.09	
15.00	-3.57	4.94	-4.03	-0.09	0.97	0.02	9.46	-5.51	4.52	-92.70	9.68	6.63	0.00	27.30	1.43	-7.54	-42.23	24.29	13.39	0.00	-20.23	-10.80	2.58	
16.00	-3.55	5.23	-3.68	-0.09	0.96	0.02	11.11	-5.53	4.40	-94.71	10.36	7.00	0.00	26.46	1.53	-8.10	-42.94	25.99	14.74	0.00	-20.45	-11.15	1.04	
17.00	-3.54	5.48	-3.31	-0.10	0.96	0.02	12.75	-5.55	4.18	-96.30	10.92	7.40	0.00	25.43	1.64	-8.50	-43.27	27.44	15.94	0.00	-20.65	-11.40	-0.50	
18.00	-3.52	5.66	-2.88	-0.10	0.96	0.02	14.35	-5.53	3.81	-97.48	11.37	7.74	0.00	24.25	1.73	-8.72	-43.31	28.61	17.05	0.00	-20.87	-11.57	-2.07	
19.00	-3.47	5.72	-2.27	-0.10	0.96	0.02	15.80	-5.44	3.12	-98.20	11.75	7.89	0.00	22.93	1.71	-8.72	-43.15	29.55	18.18	0.00	-21.12	-11.63	-3.75	
