gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-6.35	-2.57	-5.28	-0.03	1.03	0.02	-10.18	0.34	1.29	-46.24	-4.23	5.81	0.00	24.43	-4.34	1.83	-8.03	8.14	2.64	0.00	-13.02	-0.11	20.69	
2.00	-5.96	-2.31	-5.08	-0.03	1.03	0.02	-9.58	0.34	1.71	-50.63	-3.11	5.87	0.00	24.38	-4.05	1.27	-8.52	7.95	2.84	0.00	-13.53	-0.69	19.70	
3.00	-5.56	-1.91	-4.91	-0.03	1.03	0.02	-8.91	0.18	2.05	-55.07	-2.05	5.94	0.00	24.39	-3.62	0.69	-9.43	7.09	2.74	0.00	-14.06	-1.40	18.68	
4.00	-5.15	-1.40	-4.74	-0.03	1.02	0.02	-8.18	-0.12	2.27	-59.53	-1.06	5.97	0.00	24.43	-3.07	0.08	-10.78	5.56	2.43	0.00	-14.61	-2.24	17.58	
5.00	-4.71	-0.81	-4.53	-0.03	1.02	0.02	-7.45	-0.52	2.33	-63.96	-0.17	5.95	0.00	24.49	-2.46	-0.64	-12.69	3.28	1.97	0.00	-15.21	-3.19	16.39	
6.00	-4.26	-0.10	-4.23	-0.03	1.01	0.02	-6.66	-1.08	2.13	-68.33	0.65	5.82	0.00	24.69	-1.74	-1.34	-15.52	2.37	1.90	0.00	-15.84	-4.29	15.02	
7.00	-3.89	0.71	-3.90	-0.03	1.00	0.02	-5.70	-1.76	1.85	-72.67	1.46	5.66	0.00	25.10	-0.92	-2.01	-18.94	3.84	2.55	0.00	-16.44	-5.48	13.54	
8.00	-3.62	1.58	-3.59	-0.04	1.00	0.02	-4.50	-2.53	1.60	-77.00	2.24	5.49	0.00	25.76	-0.06	-2.71	-22.85	6.98	3.80	0.00	-17.01	-6.70	12.02	
9.00	-3.45	2.45	-3.35	-0.04	0.99	0.02	-3.03	-3.30	1.46	-81.26	2.97	5.26	0.00	26.68	0.73	-3.52	-27.14	10.22	5.48	0.00	-17.55	-7.87	10.49	
10.00	-3.41	3.26	-3.45	-0.04	0.99	0.02	-1.14	-4.02	1.90	-85.37	3.69	5.18	0.00	27.56	1.39	-4.33	-31.02	12.69	6.46	0.00	-18.04	-8.90	9.19	
11.00	-3.52	4.07	-3.87	-0.04	0.98	0.02	1.13	-4.69	2.90	-89.32	4.41	5.31	0.00	28.28	2.01	-5.13	-34.28	14.90	7.09	0.00	-18.41	-9.82	8.13	
12.00	-3.72	4.81	-4.38	-0.05	0.98	0.02	3.60	-5.22	4.09	-93.00	5.13	5.55	0.00	28.74	2.53	-5.90	-36.95	17.01	7.75	0.00	-18.68	-10.66	7.11	
13.00	-3.85	5.31	-4.44	-0.05	0.97	0.01	5.79	-5.37	4.60	-96.09	5.91	5.64	0.00	28.74	2.75	-6.59	-39.04	19.19	9.12	0.00	-19.00	-11.36	5.67	
14.00	-3.94	5.71	-4.26	-0.05	0.97	0.02	7.83	-5.39	4.74	-98.70	6.72	5.78	0.00	28.32	2.86	-7.27	-40.56	21.30	10.63	0.00	-19.30	-11.90	4.07	
15.00	-4.00	6.05	-4.02	-0.05	0.97	0.02	9.84	-5.38	4.76	-100.95	7.49	6.03	0.00	27.61	2.96	-7.93	-41.64	23.27	12.13	0.00	-19.55	-12.34	2.45	
16.00	-4.04	6.35	-3.75	-0.05	0.96	0.02	11.84	-5.38	4.68	-102.82	8.21	6.41	0.00	26.62	3.06	-8.52	-42.29	25.07	13.56	0.00	-19.77	-12.69	0.82	
