gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	32.39	1.30	6.55	17.32	
2.00	68.52	2.76	13.93	5.36	
3.00	94.05	3.79	19.12	0.87	
4.00	111.97	4.51	22.74	1.28	
5.00	126.49	5.08	25.66	3.48	
6.00	205.17	8.21	41.58	4.32	
7.00	364.36	14.54	73.79	2.58	
8.00	607.90	24.22	123.05	0.27	
9.00	947.67	37.74	191.78	0.01	
10.00	1338.94	53.31	270.92	0.00	
11.00	1734.41	69.05	350.91	0.00	
12.00	2117.47	84.30	428.42	0.00	
13.00	2458.35	97.88	497.44	0.00	
14.00	2746.69	109.36	555.80	0.00	
15.00	2990.43	119.06	605.12	0.00	
16.00	3187.70	126.91	645.03	0.00	
17.00	3334.00	132.73	674.63	0.00	
18.00	3437.44	136.85	695.56	0.00	
19.00	3507.47	139.63	709.73	0.00	
20.00	3544.13	141.09	717.15	0.00	
21.00	3544.94	141.12	717.31	0.00	
22.00	3515.29	139.95	711.31	0.00	
23.00	3459.26	137.72	699.97	0.00	
24.00	3374.60	134.35	682.85	0.00	
25.00	3263.91	129.95	660.46	0.00	
26.00	3133.51	124.76	634.08	0.00	
27.00	2988.64	119.00	604.77	0.00	
28.00	2833.69	112.83	573.41	0.00	
29.00	2672.81	106.42	540.85	0.00	
30.00	2507.01	99.82	507.30	0.00	
31.00	2335.64	92.99	472.62	0.00	
32.00	2154.91	85.79	436.04	0.00	
33.00	1961.46	78.09	396.88	0.00	
34.00	1754.42	69.85	354.97	0.00	
35.00	1534.81	61.10	310.51	0.00	
36.00	1309.37	52.12	264.90	0.00	
37.00	1087.33	43.28	220.00	0.00	
38.00	878.18	34.96	177.73	0.00	
39.00	690.76	27.51	139.84	0.00	
40.00	534.83	21.31	108.32	0.00	
41.00	409.21	16.32	82.91	0.01	
42.00	315.18	12.59	63.88	0.01	
43.00	245.77	9.83	49.82	0.01	
44.00	196.44	7.88	39.84	0.02	
45.00	160.57	6.46	32.60	0.02	
46.00	134.38	5.41	27.32	0.02	
47.00	112.90	4.54	22.96	0.03	
48.00	94.81	3.81	19.27	0.04	
49.00	79.36	3.20	16.09	0.05	
50.00	66.19	2.67	13.38	0.07	
51.00	55.23	2.23	11.12	0.09	
52.00	46.60	1.88	9.35	0.12	
53.00	40.30	1.62	8.04	0.18	
54.00	35.93	1.43	7.15	0.22	
55.00	33.38	1.32	6.63	0.25	
56.00	32.09	1.26	6.37	0.25	
57.00	31.81	1.25	6.33	0.23	
58.00	32.20	1.27	6.41	0.19	
59.00	32.97	1.30	6.56	0.16	
60.00	33.84	1.33	6.72	0.13	
61.00	34.54	1.35	6.86	0.11	
62.00	34.89	1.37	6.91	0.11	
63.00	34.81	1.37	6.89	0.11	
64.00	34.34	1.36	6.78	0.11	
65.00	33.49	1.33	6.62	0.12	
66.00	32.38	1.28	6.40	0.13	
67.00	31.00	1.23	6.15	0.15	
68.00	29.45	1.18	5.85	0.17	
69.00	27.87	1.12	5.52	0.22	
70.00	26.21	1.05	5.17	0.29	
71.00	24.49	0.98	4.83	0.40	
72.00	22.70	0.91	4.49	0.54	
73.00	20.89	0.84	4.13	0.75	
74.00	19.08	0.77	3.76	1.03	
75.00	17.32	0.70	3.40	1.38	
76.00	15.66	0.64	3.03	1.83	
77.00	14.07	0.58	2.67	2.29	
78.00	12.56	0.53	2.35	2.76	
79.00	11.14	0.48	2.06	3.21	
80.00	9.84	0.44	1.77	3.66	
81.00	8.65	0.40	1.51	4.11	
82.00	7.53	0.38	1.29	4.58	
83.00	6.52	0.34	1.10	5.03	
84.00	5.61	0.31	0.94	5.46	
85.00	4.86	0.28	0.80	5.88	
86.00	4.29	0.27	0.69	6.20	
87.00	3.86	0.25	0.60	6.46	
88.00	3.54	0.24	0.53	6.67	
89.00	3.26	0.22	0.49	6.86	
90.00	2.75	0.20	0.44	7.39	
91.00	2.03	0.16	0.34	8.87	
92.00	1.17	0.10	0.21	11.94	
93.00	0.43	0.04	0.07	19.05	
94.00	0.12	0.01	0.02	31.12	
95.00	0.00	0.00	0.00	45.90	
96.00	0.00	0.00	0.00	61.86	
97.00	0.02	0.00	0.00	69.69	
98.00	2.58	0.11	0.51	61.77	
99.00	12.20	0.49	2.44	43.26	
100.00	32.80	1.32	6.62	17.23	
