gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	34.15	1.38	7.08	1.24	
0.00	29.38	1.18	6.11	1.34	
0.00	25.33	1.00	5.30	1.38	
0.00	22.20	0.86	4.66	1.40	
0.00	20.14	0.76	4.21	1.45	
0.00	18.93	0.70	3.96	1.53	
0.00	18.10	0.66	3.78	1.58	
0.00	17.52	0.63	3.64	1.57	
0.00	17.17	0.61	3.56	1.45	
0.00	16.93	0.60	3.55	1.20	
0.00	16.78	0.59	3.56	0.88	
0.00	16.69	0.59	3.57	0.57	
0.00	16.62	0.60	3.57	0.33	
0.00	16.57	0.59	3.56	0.24	
0.00	16.54	0.58	3.54	0.20	
0.00	16.53	0.57	3.52	0.19	
0.00	16.43	0.56	3.47	0.19	
0.00	16.23	0.55	3.42	0.21	
0.00	15.96	0.54	3.36	0.28	
0.00	15.57	0.53	3.29	0.43	
0.00	15.14	0.51	3.18	0.69	
0.00	14.65	0.50	3.05	1.01	
0.00	14.09	0.48	2.90	1.40	
0.00	13.45	0.47	2.77	1.87	
0.00	12.70	0.44	2.61	2.44	
0.00	11.86	0.42	2.43	3.03	
0.00	11.00	0.40	2.25	3.63	
0.00	10.12	0.37	2.07	4.22	
0.00	9.30	0.34	1.88	4.79	
0.00	8.53	0.31	1.70	5.34	
0.00	7.83	0.30	1.52	5.88	
0.00	7.20	0.28	1.35	6.37	
0.00	6.65	0.27	1.20	6.79	
0.00	6.17	0.26	1.08	7.11	
0.00	5.72	0.25	0.96	7.33	
0.00	5.31	0.24	0.86	7.49	
0.00	4.98	0.24	0.79	7.62	
0.00	4.71	0.23	0.73	7.72	
0.00	4.52	0.22	0.69	7.73	
0.00	4.24	0.21	0.64	7.71	
0.00	3.67	0.19	0.57	7.70	
0.00	2.77	0.15	0.44	7.78	
0.00	1.77	0.10	0.28	8.14	
0.00	0.91	0.05	0.11	9.05	
0.00	0.33	0.01	0.03	10.34	
0.00	0.03	0.00	0.01	10.93	
0.00	0.33	0.02	0.06	12.54	
0.00	3.64	0.15	0.73	19.31	
0.00	11.97	0.48	2.44	26.92	
0.00	24.63	0.99	5.02	26.93	
0.00	36.47	1.47	7.43	18.75	
0.00	44.64	1.80	9.08	8.84	
0.00	55.75	2.24	11.31	5.71	
0.00	77.25	3.09	15.67	9.06	
0.00	122.72	4.89	24.87	10.25	
0.00	201.62	8.01	40.83	9.13	
0.00	296.90	11.80	60.08	4.82	
0.00	383.52	15.26	77.57	1.70	
0.00	443.23	17.64	89.66	0.00	
0.00	471.17	18.76	95.36	0.00	
0.00	470.20	18.73	95.20	0.00	
0.00	450.09	17.93	91.11	0.00	
0.00	414.59	16.51	83.90	0.00	
0.00	374.70	14.91	75.82	0.00	
0.00	335.71	13.36	67.92	0.00	
0.00	299.43	11.91	60.58	0.00	
0.00	266.28	10.59	53.87	0.00	
0.00	237.01	9.43	47.95	0.00	
0.00	210.76	8.39	42.64	0.00	
0.00	186.17	7.41	37.67	0.00	
0.00	163.25	6.49	33.03	0.00	
0.00	143.01	5.69	28.93	0.00	
0.00	128.88	5.13	26.07	0.00	
0.00	123.03	4.89	24.89	0.00	
0.00	123.52	4.91	24.99	0.00	
0.00	127.62	5.08	25.82	0.00	
0.00	132.84	5.29	26.88	0.00	
0.00	137.44	5.47	27.82	0.00	
0.00	142.86	5.69	28.92	0.00	
0.00	150.65	6.00	30.50	0.00	
0.00	162.27	6.46	32.85	0.00	
0.00	178.44	7.10	36.11	0.00	
0.00	195.46	7.78	39.55	0.00	
0.00	211.30	8.41	42.74	0.00	
0.00	221.37	8.81	44.78	0.00	
0.00	219.71	8.74	44.42	0.00	
0.00	207.73	8.26	41.99	0.00	
0.00	186.31	7.41	37.67	0.00	
0.00	155.34	6.18	31.42	0.00	
0.00	121.94	4.85	24.67	0.00	
0.00	91.37	3.63	18.49	0.00	
0.00	66.57	2.64	13.48	0.00	
0.00	52.28	2.08	10.56	0.01	
0.00	47.28	1.89	9.55	0.01	
0.00	46.49	1.87	9.41	0.01	
0.00	46.69	1.88	9.50	0.02	
0.00	45.21	1.84	9.26	0.03	
0.00	42.33	1.72	8.71	0.05	
0.00	38.46	1.56	7.94	0.08	
0.00	33.81	1.37	7.01	0.11	
