gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	4.42	-16.35	-9.47	21.28	-45.38	-7.59	-164.37	7.87	37.86	88.73	18.56	-5.11	75.55	-18.84	1.28	65.09	87.62	-70.96	-0.05	-4.80	-2.63	0.03	0.05	
2.00	-16.90	-10.42	2.56	135.95	26.86	-39.70	-162.52	6.53	37.52	77.15	13.65	-3.72	79.75	-19.25	5.39	60.34	79.85	-68.58	-2.21	-4.90	-2.43	0.03	0.03	
3.00	-22.58	-26.03	-2.43	-112.73	-102.58	17.07	-163.64	4.41	36.60	68.61	16.82	-3.96	59.64	-28.28	0.01	56.93	83.20	-64.98	-5.21	-5.09	-2.49	0.03	0.01	
4.00	-19.52	-18.82	9.72	235.03	244.86	30.38	-147.37	-3.90	35.54	63.13	9.05	-1.03	99.57	-17.54	0.83	53.20	78.34	-59.35	-8.86	-4.58	-2.24	0.03	0.02	
5.00	-18.46	-13.41	-2.27	-26.28	4.82	12.05	-143.81	-7.23	34.13	55.24	7.70	-2.26	72.42	-15.84	-4.94	49.33	78.98	-51.22	-13.57	-4.31	-1.68	0.03	0.01	
6.00	-12.32	-15.01	5.69	186.82	144.16	-46.10	-122.60	-12.42	29.95	50.77	4.70	-1.42	82.31	-11.79	2.80	43.05	68.63	-39.51	-18.10	-3.72	-1.53	0.04	0.04	
7.00	-45.98	-2.76	4.43	22.69	-6.42	20.38	-102.27	-14.27	24.89	42.64	-0.97	1.15	24.26	-3.48	2.52	31.61	70.10	-24.75	-25.72	-2.18	-1.67	0.04	0.04	
8.00	-38.02	-10.05	1.09	11.40	66.34	32.66	-73.28	-19.64	18.43	33.90	-14.18	7.47	23.86	-6.13	4.55	14.98	71.30	-7.37	-36.88	-1.56	-2.71	0.09	0.01	
9.00	-21.53	2.15	-15.74	-56.91	-51.97	-27.56	-47.15	-14.77	11.10	13.69	-31.17	13.63	22.06	2.17	-3.18	2.71	56.65	-4.31	-48.88	-1.04	-4.11	0.04	0.04	
10.00	-5.44	-2.63	-11.78	-9.72	-25.13	5.34	-20.91	-10.51	6.35	13.71	-28.49	11.00	13.64	10.40	-3.57	1.36	44.38	-1.58	-58.62	0.37	-4.16	0.02	0.03	
11.00	-37.23	10.50	-1.59	3.65	79.40	-7.72	-7.26	-2.08	3.56	-6.33	-36.22	8.66	1.93	13.76	4.24	-3.90	19.84	2.03	-64.52	0.82	-2.84	0.05	0.06	
12.00	-6.78	-5.37	-7.70	-9.43	-21.38	12.56	-3.41	-6.41	1.93	1.00	-31.34	5.58	8.59	11.63	0.07	-5.93	15.39	1.48	-69.15	-0.46	-1.45	0.05	0.03	
13.00	-2.48	4.17	-13.28	12.07	-37.84	-8.03	9.42	-9.66	0.60	-5.29	-44.84	6.82	5.30	14.75	-0.98	-2.33	0.49	0.45	-72.15	-0.92	0.64	0.02	0.03	
14.00	-16.50	7.88	-3.99	6.96	7.68	-6.79	11.76	-5.91	1.09	-13.35	-48.82	4.59	3.71	13.42	3.32	-0.94	-13.11	1.07	-74.15	-0.20	2.83	0.04	0.03	
15.00	-29.31	3.22	-4.66	39.83	-79.06	25.88	12.61	-6.34	1.01	-15.34	-48.45	3.64	-13.44	15.22	-0.39	1.80	-22.94	1.19	-75.22	-0.22	5.37	0.04	0.03	
16.00	-13.00	6.17	-7.31	36.40	-63.19	-6.85	19.82	-6.37	0.18	-18.88	-50.66	5.82	-0.97	17.64	2.86	4.43	-28.02	1.26	-74.21	-0.13	7.31	0.04	0.03	
17.00	-17.48	5.14	-10.25	-2.19	-33.30	-18.92	17.98	-5.13	-0.01	-27.99	-52.99	9.24	7.66	14.97	1.80	4.52	-30.47	1.16	-73.00	-0.15	10.10	0.03	0.03	
