gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	110.99	4.41	22.49	0.01	
0.00	110.18	4.37	22.32	0.01	
0.00	109.39	4.36	22.21	0.01	
0.00	113.62	4.52	22.99	0.01	
0.00	119.83	4.75	24.20	0.01	
0.00	122.14	4.85	24.73	0.01	
0.00	121.82	4.83	24.64	0.01	
0.00	123.66	4.89	24.99	0.01	
0.00	127.51	5.07	25.77	0.01	
0.00	130.20	5.19	26.38	0.01	
0.00	132.74	5.30	26.91	0.02	
0.00	132.50	5.24	26.94	0.10	
0.00	128.29	5.10	26.01	2.36	
0.00	121.57	4.85	24.71	6.87	
0.00	110.29	4.41	22.34	14.76	
0.00	98.30	3.94	19.91	22.47	
0.00	86.25	3.47	17.50	26.81	
0.00	74.10	2.99	15.04	28.42	
0.00	64.42	2.59	13.07	28.39	
0.00	57.39	2.33	11.71	27.27	
0.00	55.86	2.25	11.36	25.00	
0.00	61.56	2.49	12.48	19.50	
0.00	70.97	2.86	14.40	9.78	
0.00	77.78	3.08	15.79	1.42	
0.00	78.66	3.14	15.93	0.02	
0.00	79.60	3.12	16.07	0.01	
0.00	82.65	3.26	16.65	0.01	
0.00	84.21	3.33	16.97	0.01	
0.00	84.74	3.37	17.18	0.01	
0.00	88.28	3.49	17.86	0.01	
0.00	93.20	3.70	18.86	0.00	
0.00	100.18	3.98	20.26	0.00	
0.00	110.06	4.38	22.27	0.00	
0.00	123.40	4.91	24.97	0.00	
0.00	133.97	5.33	27.07	0.00	
0.00	139.21	5.53	28.12	0.00	
0.00	147.01	5.85	29.74	0.00	
0.00	161.15	6.41	32.60	0.00	
0.00	177.61	7.07	35.93	0.00	
0.00	193.56	7.70	39.16	0.00	
0.00	206.67	8.20	41.58	0.00	
0.00	215.10	8.54	43.31	0.00	
0.00	218.61	8.70	44.25	0.00	
0.00	219.98	8.72	44.22	0.00	
0.00	220.42	8.77	44.56	0.00	
0.00	222.49	8.85	45.00	0.00	
0.00	226.45	9.00	45.78	0.00	
0.00	228.90	9.10	46.22	0.00	
0.00	225.76	8.98	45.65	0.00	
0.00	219.85	8.72	44.15	0.00	
0.00	216.91	8.62	43.74	0.00	
0.00	216.77	8.63	43.84	0.00	
0.00	216.15	8.59	43.59	0.00	
0.00	217.06	8.63	43.79	0.00	
0.00	218.41	8.68	44.00	0.00	
0.00	216.03	8.60	43.74	0.00	
0.00	211.88	8.42	42.87	0.00	
0.00	211.03	8.41	42.73	0.00	
0.00	214.59	8.53	43.29	0.00	
0.00	217.32	8.65	43.98	0.00	
0.00	218.57	8.69	44.21	0.00	
0.00	220.49	8.78	44.60	0.00	
0.00	224.07	8.91	45.34	0.00	
0.00	225.95	8.99	45.74	0.00	
0.00	222.53	8.84	45.00	0.01	
0.00	214.39	8.52	43.36	0.01	
0.00	204.81	8.12	41.42	0.01	
0.00	195.46	7.82	39.59	0.01	
0.00	184.41	7.35	37.42	0.04	
0.00	171.08	6.79	34.80	0.85	
0.00	153.04	6.09	31.02	7.45	
0.00	132.63	5.28	26.88	14.54	
0.00	111.90	4.45	22.65	20.46	
0.00	91.04	3.62	18.40	24.73	
0.00	72.25	2.89	14.63	27.88	
0.00	58.24	2.35	11.89	30.81	
0.00	49.57	1.99	10.19	34.13	
0.00	44.15	1.78	9.07	37.37	
0.00	41.48	1.67	8.53	40.02	
0.00	37.56	1.53	7.69	41.38	
0.00	33.45	1.41	6.86	41.97	
0.00	34.12	1.44	7.00	44.08	
0.00	38.57	1.60	7.89	46.14	
0.00	44.97	1.84	9.19	47.85	
0.00	52.89	2.15	10.78	50.13	
0.00	60.56	2.45	12.32	52.77	
0.00	69.73	2.82	14.15	54.10	
0.00	82.70	3.31	16.76	54.13	
0.00	94.16	3.75	19.08	53.61	
0.00	101.18	4.03	20.55	50.57	
0.00	110.62	4.41	22.41	46.29	
0.00	124.80	4.98	25.32	45.17	
0.00	141.41	5.64	28.66	42.55	
0.00	161.55	6.42	32.68	36.68	
0.00	179.06	7.12	36.23	28.14	
0.00	185.27	7.38	37.52	19.73	
0.00	179.57	7.13	36.32	12.12	
0.00	172.83	6.86	35.00	5.88	
0.00	169.15	6.72	34.26	4.17	
0.00	165.88	6.61	33.59	2.21	
