gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-14.09	-26.62	-6.02	-37.37	7.38	52.02	-21.01	-10.47	1.81	-5.28	-35.43	-0.16	31.60	14.84	0.34	-12.85	-44.81	-0.33	-83.91	-0.11	17.08	0.00	0.03	
2.00	-9.81	-15.28	-5.01	-7.84	-34.12	28.64	-12.27	-2.93	-0.42	-4.82	-33.64	0.12	22.80	15.84	1.83	-9.04	-44.16	0.64	-84.97	-0.88	16.97	0.02	0.03	
3.00	5.31	-9.96	-4.05	-9.02	4.60	13.92	-5.12	-0.32	-1.66	-3.93	-31.98	0.23	32.64	15.94	2.39	-4.61	-42.55	2.28	-85.45	-1.34	16.53	0.03	0.03	
4.00	-8.59	-10.71	-6.54	-10.37	-74.54	-1.92	-18.99	-1.26	-1.16	-2.06	-28.90	0.39	24.28	11.40	1.71	-10.19	-40.41	2.51	-85.37	-0.97	15.98	-0.00	0.03	
5.00	-3.15	-6.11	-8.57	15.19	-8.00	-29.49	-15.96	-2.36	-0.14	-1.29	-27.36	0.66	31.51	16.41	1.29	-9.72	-37.77	4.22	-84.42	-0.15	15.24	0.03	0.03	
6.00	-19.47	-6.00	-1.81	-0.60	-24.85	-16.88	-20.61	-2.14	1.35	-0.16	-22.33	0.57	17.35	15.21	4.72	-10.87	-35.22	5.67	-82.76	0.47	14.59	0.06	0.03	
7.00	-12.89	-0.71	1.97	20.04	-21.27	-3.21	-23.91	2.13	2.99	3.25	-19.11	0.62	23.59	11.22	4.95	-10.51	-31.66	6.05	-80.09	0.96	13.72	0.07	0.03	
8.00	-20.49	-11.52	-0.71	15.03	-29.42	3.26	-27.83	-3.69	4.61	4.40	-13.21	1.09	17.92	6.05	0.40	-9.45	-28.09	4.95	-76.66	1.00	12.91	0.06	0.03	
9.00	-26.04	-10.44	0.07	23.32	-67.25	-3.15	-29.85	-6.83	5.49	6.63	-10.31	1.14	9.39	3.00	0.27	-7.23	-23.23	3.05	-72.30	1.01	12.03	0.04	0.03	
10.00	-5.87	-16.20	-0.57	-11.31	-70.88	-1.53	-32.15	-12.09	6.11	6.81	-6.25	0.83	29.16	-2.06	-2.99	-4.47	-19.87	1.22	-67.32	1.10	11.14	0.03	0.03	
