gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	146.95	5.90	29.78	5.46	
2.00	147.76	5.88	29.93	0.12	
3.00	154.37	6.16	31.22	0.04	
4.00	160.70	6.47	32.48	0.49	
5.00	167.90	6.73	33.97	4.01	
6.00	160.70	6.42	32.54	6.73	
7.00	119.13	4.77	24.14	7.81	
8.00	70.05	2.81	14.21	8.10	
9.00	33.70	1.38	6.86	9.62	
10.00	8.63	0.36	1.67	13.02	
11.00	0.39	0.03	0.05	15.47	
12.00	0.00	0.00	0.00	18.83	
13.00	0.00	0.00	0.00	20.73	
14.00	0.00	0.00	0.00	25.58	
15.00	3.78	0.16	0.78	19.93	
16.00	27.37	1.11	5.56	23.29	
17.00	41.32	1.65	8.38	32.85	
18.00	108.51	4.33	21.90	18.58	
19.00	174.44	6.95	35.32	34.04	
20.00	307.93	12.27	62.34	25.76	
21.00	506.22	20.19	102.50	10.57	
22.00	734.52	29.26	148.71	0.39	
23.00	948.51	37.79	192.08	0.00	
24.00	1115.49	44.41	225.72	0.00	
25.00	1244.17	49.53	251.71	0.00	
26.00	1335.48	53.17	270.26	0.00	
27.00	1422.24	56.62	287.73	0.00	
28.00	1495.53	59.54	302.55	0.00	
29.00	1544.94	61.53	312.68	0.00	
30.00	1574.04	62.67	318.59	0.00	
31.00	1585.34	63.11	320.71	0.00	
32.00	1580.65	62.93	319.84	0.00	
33.00	1573.04	62.63	318.30	0.00	
34.00	1574.47	62.68	318.58	0.00	
35.00	1583.37	63.04	320.41	0.00	
36.00	1596.49	63.55	322.98	0.00	
37.00	1603.59	63.84	324.42	0.00	
38.00	1605.92	63.94	324.93	0.00	
39.00	1615.74	64.34	327.07	0.00	
40.00	1622.61	64.63	328.52	0.00	
41.00	1621.16	64.57	328.27	0.00	
42.00	1625.78	64.71	328.81	0.00	
43.00	1641.18	65.33	332.05	0.00	
44.00	1667.47	66.38	337.35	0.00	
45.00	1704.96	67.88	344.94	0.00	
46.00	1756.05	69.91	355.34	0.00	
47.00	1801.05	71.71	364.46	0.00	
48.00	1835.36	73.07	371.41	0.00	
49.00	1865.58	74.27	377.50	0.00	
50.00	1882.78	74.96	380.97	0.00	
51.00	1880.14	74.86	380.42	0.00	
52.00	1858.10	73.98	375.97	0.00	
53.00	1817.43	72.36	367.73	0.00	
54.00	1756.00	69.91	355.34	0.00	
55.00	1682.44	66.99	340.44	0.00	
56.00	1597.75	63.61	323.29	0.00	
57.00	1493.49	59.48	302.21	0.00	
58.00	1371.82	54.64	277.73	0.00	
59.00	1229.50	48.97	248.93	0.00	
60.00	1065.77	42.42	215.54	0.00	
61.00	892.46	35.55	180.64	0.00	
62.00	726.03	28.91	146.88	3.58	
63.00	583.63	23.24	118.15	14.80	
64.00	459.92	18.32	93.12	19.72	
65.00	351.33	14.00	71.14	22.20	
66.00	250.53	10.02	50.71	24.96	
67.00	169.94	6.79	34.46	28.68	
68.00	104.45	4.18	21.17	31.29	
69.00	60.20	2.43	12.23	40.56	
70.00	41.25	1.65	8.37	52.48	
71.00	37.61	1.50	7.63	65.13	
72.00	37.08	1.48	7.52	65.06	
73.00	34.07	1.37	6.87	60.11	
74.00	21.22	0.89	4.32	49.21	
75.00	10.18	0.42	2.07	38.12	
76.00	0.08	0.01	0.02	40.39	
77.00	0.00	0.00	0.00	46.19	
78.00	0.06	0.02	0.04	23.76	
79.00	5.46	0.24	1.05	16.03	
80.00	3.08	0.12	0.60	17.21	
81.00	0.43	0.05	0.10	18.61	
82.00	0.00	0.00	0.00	19.90	
83.00	0.00	0.00	0.00	18.77	
84.00	0.48	0.04	0.08	16.38	
85.00	3.64	0.17	0.70	15.71	
86.00	10.94	0.43	2.23	15.38	
87.00	27.64	1.12	5.64	14.50	
88.00	46.49	1.86	9.41	13.73	
89.00	52.40	2.10	10.60	11.66	
90.00	60.38	2.41	12.23	8.81	
91.00	77.73	3.16	15.68	5.12	
92.00	108.03	4.34	21.86	6.21	
93.00	145.98	5.86	29.49	6.01	
94.00	181.69	7.27	36.76	0.05	
95.00	192.99	7.73	39.08	2.78	
96.00	203.19	8.12	41.16	11.46	
97.00	210.22	8.43	42.64	10.03	
98.00	212.45	8.51	43.04	10.32	
99.00	217.74	8.73	44.15	9.65	
100.00	217.07	8.68	43.91	9.49	
