gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	33.84	1.35	6.84	8.80	
2.00	57.13	2.29	11.61	3.13	
3.00	56.52	2.28	11.46	6.92	
4.00	44.57	1.81	9.01	16.48	
5.00	39.53	1.60	7.99	24.82	
6.00	86.47	3.47	17.50	15.03	
7.00	244.38	9.76	49.52	6.10	
8.00	484.31	19.30	98.07	1.75	
9.00	784.56	31.24	158.79	0.00	
10.00	1120.53	44.61	226.71	0.00	
11.00	1459.69	58.12	295.35	0.00	
12.00	1780.02	70.87	360.17	0.00	
13.00	2072.77	82.52	419.40	0.00	
14.00	2331.02	92.81	471.69	0.00	
15.00	2545.30	101.35	515.05	0.00	
16.00	2714.46	108.08	549.28	0.00	
17.00	2846.71	113.34	576.04	0.00	
18.00	2946.77	117.33	596.29	0.00	
19.00	3016.53	120.10	610.40	0.00	
20.00	3056.81	121.71	618.55	0.00	
21.00	3072.81	122.34	621.79	0.00	
22.00	3067.48	122.13	620.71	0.00	
23.00	3041.31	121.09	615.41	0.00	
24.00	2992.97	119.16	605.64	0.00	
25.00	2922.46	116.36	591.37	0.00	
26.00	2832.27	112.77	573.12	0.00	
27.00	2725.58	108.53	551.53	0.00	
28.00	2605.90	103.76	527.30	0.00	
29.00	2476.71	98.61	501.16	0.00	
30.00	2342.78	93.28	474.06	0.00	
31.00	2205.93	87.83	446.37	0.00	
32.00	2065.18	82.22	417.88	0.00	
33.00	1917.72	76.35	388.04	0.00	
34.00	1760.06	70.08	356.14	0.00	
35.00	1589.14	63.27	321.57	0.00	
36.00	1405.89	55.98	284.46	0.00	
37.00	1213.59	48.31	245.54	0.00	
38.00	1019.35	40.58	206.23	0.00	
39.00	831.98	33.13	168.37	0.00	
40.00	660.26	26.30	133.67	0.00	
41.00	510.36	20.33	103.35	0.00	
42.00	386.70	15.42	78.33	0.00	
43.00	289.25	11.55	58.62	0.01	
44.00	215.28	8.62	43.64	0.01	
45.00	161.28	6.48	32.75	0.02	
46.00	121.28	4.89	24.67	0.02	
47.00	92.63	3.74	18.86	0.03	
48.00	70.73	2.85	14.40	0.04	
49.00	54.78	2.18	11.12	0.05	
50.00	42.88	1.68	8.65	0.06	
51.00	34.35	1.33	6.87	0.08	
52.00	28.44	1.11	5.62	0.11	
53.00	24.38	0.96	4.76	0.15	
54.00	21.70	0.86	4.21	0.18	
55.00	19.95	0.79	3.84	0.21	
56.00	19.04	0.76	3.66	0.22	
57.00	18.71	0.76	3.61	0.22	
58.00	18.96	0.77	3.66	0.20	
59.00	19.56	0.79	3.77	0.18	
60.00	20.26	0.81	3.89	0.16	
61.00	20.77	0.82	4.00	0.14	
62.00	20.96	0.83	4.03	0.13	
63.00	20.75	0.82	3.97	0.13	
64.00	20.22	0.81	3.85	0.14	
65.00	19.49	0.78	3.70	0.14	
66.00	18.67	0.75	3.51	0.15	
67.00	17.81	0.72	3.30	0.16	
68.00	16.84	0.69	3.12	0.17	
69.00	15.74	0.66	2.90	0.19	
70.00	14.46	0.62	2.64	0.23	
71.00	13.01	0.58	2.34	0.31	
72.00	11.46	0.55	2.00	0.44	
73.00	9.83	0.50	1.67	0.66	
74.00	8.29	0.44	1.34	1.04	
75.00	6.84	0.39	1.06	1.56	
76.00	5.48	0.34	0.80	2.20	
77.00	4.21	0.29	0.61	2.94	
78.00	3.16	0.24	0.48	3.82	
79.00	2.26	0.20	0.36	4.77	
80.00	1.53	0.16	0.27	5.78	
81.00	0.94	0.12	0.20	6.80	
82.00	0.57	0.08	0.14	7.90	
83.00	0.33	0.06	0.10	9.03	
84.00	0.16	0.04	0.07	10.09	
85.00	0.06	0.03	0.05	11.09	
86.00	0.03	0.02	0.03	12.02	
87.00	0.03	0.02	0.02	12.80	
88.00	0.02	0.01	0.02	13.46	
89.00	0.02	0.01	0.02	14.19	
90.00	0.01	0.01	0.01	15.29	
91.00	0.01	0.01	0.01	17.26	
92.00	0.00	0.00	0.00	21.73	
93.00	0.00	0.00	0.00	29.47	
94.00	0.00	0.00	0.00	40.63	
95.00	0.00	0.00	0.00	54.68	
96.00	0.00	0.00	0.00	68.74	
97.00	0.18	0.01	0.03	71.71	
98.00	2.57	0.11	0.50	58.99	
99.00	11.57	0.47	2.31	35.11	
100.00	33.11	1.32	6.69	9.70	
